Date,Open_USD_CHF,Open_CHF_EUR,Open_CHF_GBP,Open_CHF_JPY,Open_CHF_CAD,Open_USD_JPY,Open_USD_EUR,Open_USD_GBP,Open_USD_CAD,Prev_Close_USD_CHF,Prev_Close_BondCH1m,Prev_Close_BondCH2y,Prev_Close_BondCH10y,Prev_Close_SMI,Prev_Close_BondUS1m,Prev_Close_BondUS2y,Prev_Close_BondUS10y,Prev_Close_SP500
2002-02-27,1.7083,0.677,0.4128,78.72,0.942,134.52,1.1573,0.7057,1.6103,1.7085,1.57,2.481,3.55,6210.3,1.782,3.041,4.931,1109.4
2002-02-28,1.7047,0.6774,0.4128,78.77,0.9428,134.3,1.155,0.7038,1.608,1.7051,1.61,2.536,3.558,6319.9,1.792,2.935,4.833,1109.9
2002-03-01,1.6964,0.6777,0.4159,78.67,0.9436,133.51,1.1502,0.7058,1.6021,1.6984,1.61,2.532,3.567,6352.8,1.766,3.049,4.874,1106.7
2002-03-04,1.7078,0.6773,0.4129,78.22,0.9319,133.5,1.1561,0.7048,1.5928,1.7078,1.61,2.55,3.587,6349.0,1.776,3.18,4.984,1131.8
2002-03-05,1.699,0.6763,0.4133,77.79,0.9358,132.22,1.1494,0.7026,1.5908,1.6993,1.67,2.574,3.593,6440.7,1.776,3.229,4.999,1153.8
2002-03-06,1.6937,0.6768,0.4141,77.99,0.9369,132.11,1.1465,0.7018,1.5878,1.6927,1.67,2.611,3.633,6412.5,1.756,3.229,5.005,1146.1
2002-03-07,1.6816,0.678,0.4177,77.67,0.94,130.64,1.1404,0.7027,1.5817,1.6819,1.64,2.644,3.649,6416.3,1.741,3.229,5.052,1162.8
2002-03-08,1.6692,0.6794,0.4196,76.29,0.9482,127.33,1.1339,0.7003,1.5837,1.6685,1.64,2.64,3.674,6440.6,1.776,3.422,5.229,1157.5
2002-03-11,1.6853,0.6786,0.417,76.21,0.9404,128.47,1.1443,0.7031,1.5861,1.6868,1.64,2.683,3.684,6531.2,1.776,3.563,5.325,1164.3
2002-03-12,1.6793,0.68,0.4191,76.43,0.9416,128.38,1.1423,0.7039,1.5821,1.6797,1.63,2.702,3.658,6496.6,1.802,3.559,5.321,1168.3
2002-03-13,1.6765,0.6801,0.421,76.83,0.9456,128.87,1.141,0.7063,1.5866,1.6776,1.58,2.697,3.645,6453.0,1.812,3.543,5.311,1165.6
2002-03-14,1.6752,0.6811,0.4214,77.29,0.9511,129.51,1.1416,0.7062,1.5944,1.6753,1.49,2.664,3.67,6497.1,1.812,3.452,5.279,1154.1
2002-03-15,1.6554,0.6844,0.4252,78.02,0.9608,129.09,1.1326,0.7037,1.5905,1.6557,1.56,2.674,3.68,6543.5,1.797,3.597,5.41,1153.0
2002-03-18,1.6577,0.6836,0.4233,77.86,0.9547,129.12,1.1338,0.7021,1.5838,1.6573,1.52,2.66,3.678,6571.3,1.781,3.581,5.333,1166.2
2002-03-19,1.6578,0.6828,0.4225,79.13,0.9548,131.22,1.1325,0.7007,1.5839,1.6587,1.52,2.645,3.662,6622.6,1.776,3.611,5.301,1165.5
2002-03-20,1.6589,0.6825,0.4228,79.59,0.9546,132.07,1.1329,0.7018,1.5847,1.6585,1.55,2.703,3.66,6630.0,1.772,3.546,5.289,1170.3
2002-03-21,1.6539,0.6823,0.423,79.39,0.9549,131.35,1.1291,0.6999,1.5804,1.6541,1.56,2.713,3.644,6612.1,1.7,3.682,5.406,1151.8
2002-03-22,1.6566,0.6834,0.4227,79.63,0.9514,131.97,1.133,0.7006,1.5777,1.6573,1.6,2.767,3.661,6600.4,1.782,3.651,5.366,1153.6
2002-03-25,1.6668,0.6845,0.421,79.76,0.9465,132.9,1.1406,0.7017,1.5776,1.6667,1.58,2.786,3.672,6615.8,1.781,3.744,5.403,1148.7
2002-03-26,1.665,0.6842,0.4209,80.08,0.9509,133.39,1.1397,0.701,1.584,1.6652,1.57,2.806,3.693,6610.1,1.781,3.715,5.407,1131.9
2002-03-27,1.6677,0.6834,0.4201,79.77,0.9536,133.13,1.14,0.7009,1.5912,1.6681,1.52,2.763,3.648,6624.3,1.791,3.651,5.343,1138.5
2002-03-28,1.6782,0.6824,0.418,79.03,0.9494,132.65,1.1455,0.7017,1.5946,1.6788,1.46,2.695,3.607,6631.8,1.751,3.584,5.343,1144.6
2002-04-02,1.6615,0.6829,0.4175,80.29,0.9611,133.44,1.1352,0.6941,1.5982,1.6619,1.42,2.681,3.595,6655.2,1.791,3.723,5.426,1146.5
2002-04-03,1.6633,0.6831,0.4184,80.12,0.9571,133.3,1.1369,0.6964,1.5933,1.6635,1.42,2.701,3.582,6671.5,1.629,3.619,5.342,1136.8
2002-04-04,1.659,0.6835,0.4194,79.93,0.9571,132.64,1.1347,0.6962,1.5893,1.6588,1.42,2.613,3.549,6694.1,1.771,3.53,5.28,1125.4
2002-04-05,1.666,0.6829,0.4184,79.39,0.9559,132.27,1.1382,0.6972,1.5935,1.666,1.43,2.51,3.491,6670.7,1.771,3.545,5.26,1126.3
2002-04-08,1.6652,0.6824,0.4193,79.06,0.9533,131.71,1.1373,0.6987,1.5889,1.6665,1.39,2.554,3.49,6662.1,1.761,3.474,5.207,1122.7
2002-04-09,1.6751,0.6822,0.4169,78.57,0.9518,131.65,1.1432,0.6987,1.5958,1.6762,1.4,2.549,3.516,6585.1,1.761,3.519,5.263,1125.3
2002-04-10,1.6654,0.681,0.4175,78.46,0.9573,130.71,1.1348,0.6958,1.5957,1.6657,1.42,2.543,3.53,6641.1,1.735,3.451,5.203,1117.8
2002-04-11,1.6685,0.6801,0.4169,78.29,0.9537,130.66,1.1355,0.6961,1.5927,1.6693,1.43,2.528,3.528,6680.7,1.72,3.484,5.238,1130.5
2002-04-12,1.6608,0.682,0.4183,79.12,0.9555,131.45,1.1335,0.6951,1.5883,1.6597,1.43,2.547,3.528,6595.9,1.715,3.428,5.209,1103.7
2002-04-15,1.6668,0.6818,0.4173,79.14,0.9504,131.94,1.1368,0.6957,1.5861,1.6667,1.4,2.517,3.509,6593.0,1.72,3.36,5.157,1111.0
2002-04-16,1.6689,0.6809,0.4167,79.17,0.9499,132.13,1.1368,0.6957,1.5866,1.6687,1.36,2.438,3.484,6615.5,1.71,3.375,5.138,1102.5
2002-04-17,1.6644,0.6807,0.4171,78.83,0.9502,131.17,1.1329,0.6942,1.5819,1.664,1.36,2.482,3.541,6679.4,1.71,3.385,5.192,1128.4
2002-04-18,1.6497,0.6797,0.4185,79.09,0.9532,130.66,1.123,0.6915,1.5751,1.6524,1.37,2.466,3.537,6691.3,1.705,3.407,5.232,1126.1
2002-04-19,1.6468,0.6811,0.4192,78.92,0.9554,130.0,1.1221,0.6906,1.5743,1.6471,1.44,2.486,3.521,6687.4,1.705,3.374,5.199,1124.5
2002-04-22,1.6515,0.6825,0.4196,79.33,0.9541,130.6,1.1238,0.691,1.5715,1.644,1.42,2.455,3.526,6676.7,1.695,3.326,5.201,1125.2
2002-04-23,1.6507,0.6803,0.4169,78.73,0.9503,130.02,1.1238,0.6888,1.5703,1.6516,1.42,2.425,3.483,6685.3,1.664,3.316,5.178,1107.8
2002-04-24,1.6497,0.6816,0.4187,78.87,0.9526,130.13,1.125,0.6907,1.5728,1.6501,1.4,2.444,3.493,6675.0,1.669,3.342,5.164,1101.0
2002-04-25,1.6419,0.6816,0.4197,78.88,0.9543,129.63,1.1203,0.6898,1.5673,1.6423,1.4,2.403,3.497,6679.8,1.664,3.238,5.114,1093.1
2002-04-26,1.6295,0.6833,0.4215,78.95,0.9602,128.65,1.1137,0.687,1.5653,1.6296,1.39,2.398,3.454,6591.8,1.685,3.31,5.096,1091.5
2002-05-02,1.6036,0.6876,0.4254,79.45,0.9719,127.4,1.1029,0.6823,1.5595,1.6037,1.41,2.387,3.453,6557.6,1.751,3.212,5.058,1086.5
2002-05-03,1.609,0.6878,0.4246,79.47,0.9705,127.84,1.1068,0.6832,1.5622,1.6088,1.25,2.207,3.447,6552.3,1.736,3.222,5.096,1084.6
2002-05-06,1.5874,0.6871,0.4286,79.99,0.9839,126.99,1.0911,0.6805,1.563,1.586,1.18,2.176,3.399,6598.7,1.725,3.156,5.056,1073.4
2002-05-07,1.5843,0.687,0.4295,80.22,0.9888,127.13,1.089,0.6807,1.5675,1.5846,1.2,2.164,3.385,6571.5,1.74,3.153,5.067,1052.7
2002-05-08,1.5915,0.6879,0.4288,80.61,0.9861,128.06,1.093,0.6814,1.5675,1.5884,1.18,2.096,3.345,6478.1,1.735,3.104,5.057,1049.5
2002-05-10,1.5972,0.6878,0.4286,80.24,0.9787,128.2,1.0989,0.6847,1.5649,1.5976,1.2,2.166,3.369,6595.1,1.741,3.237,5.166,1073.0
2002-05-13,1.5916,0.6873,0.429,80.18,0.9775,127.66,1.0946,0.6831,1.5571,1.5911,1.19,2.16,3.382,6533.1,1.735,3.201,5.119,1055.0
2002-05-14,1.5949,0.6869,0.4299,80.06,0.9738,127.75,1.0964,0.6859,1.5547,1.5957,1.19,2.129,3.372,6568.3,1.766,3.259,5.223,1074.6
2002-05-15,1.6137,0.686,0.4269,79.62,0.9649,128.53,1.1075,0.6893,1.5585,1.6143,1.17,2.174,3.418,6622.3,1.782,3.387,5.28,1097.3
2002-05-16,1.595,0.6869,0.429,79.98,0.9757,127.57,1.0959,0.6845,1.5572,1.599,1.17,2.15,3.411,6670.1,1.771,3.322,5.246,1091.1
2002-05-17,1.5965,0.6859,0.4295,80.1,0.9723,128.04,1.0966,0.6866,1.5549,1.5982,1.17,2.17,3.413,6692.0,1.736,3.266,5.171,1098.2
2002-05-21,1.5775,0.6884,0.4345,79.47,0.9772,125.3,1.0858,0.6854,1.5418,1.5767,1.1,2.19,3.439,6606.0,1.73,3.301,5.199,1091.9
2002-05-22,1.579,0.6888,0.4339,78.67,0.9736,124.13,1.0872,0.6849,1.5372,1.5777,1.17,2.158,3.392,6623.3,1.736,3.228,5.153,1079.9
2002-05-23,1.5688,0.6883,0.4364,79.17,0.9762,124.22,1.0803,0.6849,1.5326,1.5691,1.13,2.088,3.373,6585.9,1.72,3.19,5.117,1086.0
2002-05-24,1.5781,0.6873,0.4354,79.23,0.9721,125.06,1.0851,0.6873,1.5352,1.5785,1.1,2.082,3.364,6564.1,1.725,3.233,5.15,1097.1
2002-05-30,1.568,0.6823,0.4362,79.27,0.9786,124.25,1.0695,0.6837,1.5346,1.5673,1.14,2.208,3.406,6598.0,1.72,3.26,5.066,1067.7
2002-05-31,1.563,0.6827,0.4367,78.9,0.9813,123.31,1.0671,0.6826,1.5344,1.5622,1.1,2.176,3.399,6544.1,1.736,3.159,5.026,1064.7
2002-06-03,1.57,0.6827,0.437,79.15,0.9798,124.25,1.0718,0.6861,1.5388,1.5697,1.1,2.196,3.4,6574.8,1.72,3.203,5.045,1067.1
2002-06-05,1.5645,0.6798,0.4378,79.29,0.9779,124.11,1.0642,0.6854,1.5312,1.5652,1.09,2.157,3.376,6415.7,1.72,3.146,5.03,1040.7
2002-06-06,1.5651,0.6798,0.4376,79.16,0.9779,123.92,1.0644,0.685,1.5313,1.5659,1.09,2.165,3.385,6400.1,1.741,3.15,5.051,1049.9
2002-06-13,1.566,0.6766,0.4342,80.28,0.9795,125.7,1.0595,0.6799,1.536,1.5657,1.13,2.165,3.366,6142.0,1.741,3.093,4.963,1020.3
2002-06-17,1.5598,0.6785,0.4338,79.61,0.9907,124.2,1.0586,0.6769,1.5461,1.56,1.12,2.072,3.294,5980.7,1.715,2.889,4.801,1007.3
2002-06-20,1.5356,0.6796,0.4362,80.6,1.0026,123.8,1.0437,0.67,1.5402,1.5356,1.14,2.051,3.277,5971.6,1.705,2.782,4.73,1020.0
2002-06-21,1.525,0.6795,0.4375,80.96,1.0016,123.46,1.0363,0.6672,1.5278,1.5238,1.12,2.017,3.275,5777.9,1.685,2.875,4.789,1006.3
2002-06-28,1.4875,0.68,0.4394,80.42,1.0151,119.67,1.0118,0.6539,1.5108,1.4877,1.05,1.87,3.217,5717.9,1.7,2.817,4.823,990.6
2002-07-01,1.4811,0.6805,0.4403,80.76,1.0238,119.68,1.0085,0.6525,1.5177,1.4811,1.09,1.911,3.212,5979.7,1.7,2.821,4.809,989.8
2002-07-02,1.4827,0.6796,0.4396,80.75,1.0218,119.8,1.0083,0.6521,1.5169,1.4818,1.08,1.958,3.216,5985.1,1.71,2.834,4.783,968.6
2002-07-05,1.4959,0.6825,0.438,80.24,1.0215,120.03,1.0213,0.6552,1.5284,1.4958,1.03,1.815,3.178,5847.8,1.731,2.777,4.758,954.0
2002-07-08,1.5055,0.6805,0.436,79.63,1.0116,120.0,1.0257,0.6566,1.524,1.5063,1.03,1.792,3.222,6024.2,1.715,2.891,4.862,989.0
2002-07-12,1.4839,0.6816,0.4336,78.91,1.0267,117.15,1.0119,0.6437,1.5243,1.4834,1.02,1.711,3.128,5538.5,1.735,2.614,4.638,927.4
2002-07-15,1.4819,0.6799,0.4345,78.93,1.0337,117.07,1.0084,0.6445,1.5321,1.4826,1.02,1.732,3.149,5604.7,1.715,2.529,4.574,921.4
2002-07-16,1.4615,0.6815,0.4358,79.52,1.0523,116.22,0.9966,0.6372,1.539,1.4625,1.02,1.669,3.086,5358.0,1.715,2.545,4.628,917.9
2002-07-17,1.4485,0.6814,0.4379,79.91,1.062,115.8,0.9876,0.6345,1.5383,1.4495,1.04,1.829,3.083,5225.3,1.731,2.615,4.684,901.0
2002-07-18,1.4547,0.6821,0.4372,79.94,1.0576,116.33,0.9927,0.6363,1.5396,1.4543,1.04,1.64,3.114,5299.7,1.726,2.61,4.686,906.0
2002-07-19,1.4473,0.6826,0.4388,80.4,1.0667,116.37,0.9881,0.6352,1.5447,1.4472,1.04,1.633,3.112,5271.5,1.72,2.503,4.614,881.6
2002-07-22,1.4425,0.685,0.439,80.32,1.0692,115.86,0.9882,0.6336,1.5435,1.4423,1.04,1.564,3.052,4976.3,1.715,2.418,4.518,847.8
2002-07-24,1.4688,0.6882,0.4357,80.05,1.0762,117.54,1.0106,0.6398,1.5818,1.4693,1.0,1.451,2.996,4628.6,1.72,2.285,4.408,797.7
2002-07-25,1.4578,0.6892,0.4367,80.01,1.0715,116.65,1.0047,0.6361,1.5632,1.4575,0.95,1.34,2.951,4607.8,1.695,2.343,4.459,843.4
2002-07-26,1.439,0.6917,0.4387,80.99,1.0896,116.54,0.9953,0.6313,1.5685,1.4383,0.97,1.328,2.963,4906.3,1.715,2.314,4.383,838.7
2002-07-29,1.4657,0.6909,0.4356,81.12,1.0812,118.92,1.0129,0.6387,1.5855,1.4657,0.8,1.318,2.958,5023.6,1.71,2.226,4.386,852.8
2002-07-30,1.4854,0.6854,0.4303,80.46,1.0574,119.62,1.019,0.6391,1.5723,1.4864,0.76,1.256,3.05,5272.3,1.725,2.395,4.564,899.0
2002-07-31,1.4815,0.6859,0.429,81.12,1.0621,120.25,1.0167,0.6359,1.5747,1.4823,0.67,1.317,3.087,5215.4,1.741,2.443,4.588,902.8
2002-08-02,1.4721,0.6897,0.4347,80.93,1.08,119.18,1.0157,0.6405,1.5909,1.4718,0.62,1.309,3.065,5095.7,1.725,2.121,4.393,884.7
2002-08-05,1.469,0.6897,0.4339,80.93,1.079,118.84,1.0129,0.6371,1.585,1.4676,0.68,1.199,2.993,5036.8,1.679,2.006,4.295,864.2
2002-08-06,1.4825,0.6873,0.4321,80.72,1.0767,119.65,1.0193,0.6405,1.597,1.4825,0.68,1.146,2.946,4849.0,1.679,1.927,4.209,834.6
2002-08-07,1.5085,0.686,0.4309,80.08,1.0504,120.79,1.0344,0.65,1.5853,1.5086,0.64,1.228,2.98,5127.2,1.715,2.042,4.331,859.6
2002-08-08,1.4955,0.6862,0.4345,80.41,1.0549,120.23,1.0261,0.6497,1.5779,1.4952,0.67,1.204,2.96,5054.2,1.68,1.983,4.306,876.8
2002-08-09,1.5127,0.6835,0.4314,80.0,1.0439,121.04,1.0342,0.6528,1.58,1.5124,0.72,1.27,2.988,5254.0,1.68,2.082,4.397,905.5
2002-08-12,1.503,0.6853,0.4366,79.93,1.0456,120.13,1.0302,0.6563,1.572,1.5029,0.72,1.29,3.014,5324.0,1.679,2.119,4.258,908.6
2002-08-13,1.4936,0.6836,0.4369,79.61,1.0532,118.98,1.0217,0.653,1.5754,1.4933,0.69,1.265,2.982,5244.8,1.69,2.072,4.213,903.8
2002-08-14,1.4853,0.6831,0.4373,79.5,1.0532,118.14,1.0153,0.65,1.565,1.4857,0.69,1.257,2.946,5324.8,1.695,2.005,4.088,884.2
2002-08-15,1.4944,0.6856,0.4363,78.69,1.0475,117.46,1.0234,0.6513,1.564,1.4925,0.69,1.232,2.895,5266.8,1.69,2.164,4.121,919.6
2002-08-16,1.4894,0.683,0.4366,78.74,1.0465,117.38,1.0183,0.6508,1.5595,1.4901,0.68,0.942,2.978,5424.1,1.68,2.194,4.183,930.2
2002-08-19,1.4885,0.682,0.4363,78.98,1.0478,117.55,1.0153,0.6496,1.5587,1.4886,0.68,1.22,2.988,5401.6,1.664,2.332,4.327,928.8
2002-08-20,1.5015,0.6805,0.4354,78.88,1.046,118.6,1.0232,0.6547,1.5731,1.5034,0.66,1.207,3.003,5534.8,1.684,2.213,4.286,950.7
2002-08-21,1.5005,0.6812,0.4362,79.22,1.0446,118.8,1.0219,0.6543,1.5673,1.4998,0.66,1.228,2.954,5379.5,1.7,2.072,4.151,937.4
2002-08-22,1.4979,0.6807,0.4358,79.11,1.0383,118.47,1.0196,0.6527,1.5554,1.4975,0.66,1.379,3.018,5486.4,1.69,2.101,4.202,949.4
2002-08-23,1.5195,0.6785,0.4328,78.81,1.0255,119.76,1.0312,0.6577,1.5588,1.5196,0.62,1.4,3.103,5511.4,1.669,2.225,4.32,962.7
2002-08-26,1.5125,0.6793,0.4344,79.04,1.0282,119.58,1.028,0.6573,1.5564,1.513,0.65,1.362,3.122,5493.3,1.664,2.15,4.238,940.9
2002-08-27,1.5142,0.6794,0.4338,79.05,1.0265,119.72,1.029,0.6571,1.5551,1.5145,0.65,1.354,3.128,5424.2,1.674,2.216,4.231,948.0
2002-08-28,1.4931,0.6818,0.4363,79.13,1.0403,118.27,1.0178,0.652,1.5537,1.4926,0.6,1.346,3.119,5491.0,1.72,2.227,4.278,934.8
2002-08-29,1.5018,0.6802,0.4342,79.17,1.038,118.94,1.0215,0.6523,1.5598,1.5023,0.6,1.182,3.056,5265.9,1.72,2.235,4.214,917.9
2002-08-30,1.4955,0.6801,0.4319,79.14,1.0431,118.25,1.0162,0.6453,1.5589,1.4939,0.59,1.11,3.019,5129.3,1.715,2.144,4.142,917.8
2002-09-03,1.4944,0.6797,0.4317,79.02,1.0415,118.09,1.0165,0.6455,1.5577,1.4946,0.61,1.115,3.01,5096.0,1.71,1.925,4.13,916.1
2002-09-04,1.4703,0.6814,0.4342,79.58,1.0555,117.06,1.0027,0.6389,1.553,1.4706,0.6,0.958,2.904,4913.9,1.71,2.02,3.965,878.0
2002-09-06,1.4735,0.6852,0.4341,80.39,1.0666,118.3,1.0086,0.639,1.5716,1.4715,0.59,1.003,2.797,4958.6,1.664,1.947,3.931,879.1
2002-09-09,1.485,0.6862,0.4317,79.86,1.0495,118.52,1.0185,0.6415,1.5593,1.4846,0.59,0.99,2.791,5104.5,1.69,2.052,4.015,893.9
2002-09-10,1.4893,0.6857,0.4296,79.82,1.0499,118.87,1.0212,0.642,1.5644,1.4891,0.59,1.006,2.793,5030.5,1.73,2.129,4.06,903.0
2002-09-11,1.4968,0.6846,0.4292,80.02,1.0497,119.8,1.0251,0.6427,1.5725,1.4974,0.6,1.116,2.816,5123.3,1.731,2.117,3.995,909.6
2002-09-12,1.5009,0.6821,0.4285,80.08,1.0521,120.22,1.0242,0.6434,1.58,1.501,0.65,1.15,2.85,5250.9,1.72,2.168,4.061,909.5
2002-09-13,1.496,0.6805,0.4281,80.2,1.0605,120.0,1.0184,0.6406,1.5863,1.4961,0.62,1.081,2.774,5079.5,1.705,2.096,3.964,886.9
2002-09-16,1.5096,0.682,0.4271,80.62,1.0458,121.73,1.0299,0.6449,1.5794,1.5097,0.61,1.072,2.729,4959.3,1.69,2.051,3.908,889.8
2002-09-17,1.5152,0.6809,0.4283,80.72,1.0438,122.3,1.0317,0.6489,1.5819,1.5156,0.6,0.973,2.655,4956.7,1.684,2.191,3.913,891.1
2002-09-19,1.502,0.6801,0.4291,80.74,1.0499,121.39,1.0227,0.6453,1.5781,1.5034,0.64,1.024,2.614,4814.5,1.685,2.075,3.842,869.5
2002-09-20,1.481,0.6828,0.4328,81.88,1.0614,121.39,1.0125,0.6417,1.5741,1.4824,0.64,0.988,2.605,4730.6,1.634,1.944,3.78,843.3
2002-09-23,1.493,0.6828,0.4308,82.77,1.0537,123.54,1.0193,0.643,1.5733,1.4925,0.64,0.978,2.631,4737.5,1.639,1.927,3.784,845.4
2002-09-24,1.4968,0.6826,0.4308,82.72,1.0566,123.83,1.0222,0.645,1.5823,1.4969,0.63,0.908,2.608,4561.4,1.654,1.959,3.695,833.7
2002-09-25,1.488,0.6825,0.429,82.62,1.0637,123.21,1.0178,0.6398,1.5869,1.4911,0.63,0.899,2.601,4566.4,1.675,1.868,3.647,819.3
2002-09-26,1.4985,0.6825,0.4283,81.9,1.0523,122.81,1.0236,0.6419,1.5785,1.4993,0.65,0.96,2.646,4644.6,1.68,1.95,3.753,839.7
2002-09-27,1.5005,0.6809,0.4268,81.23,1.0472,122.06,1.0233,0.6413,1.574,1.5025,0.65,1.046,2.656,4899.1,1.669,1.987,3.774,855.0
2002-09-30,1.493,0.6812,0.4292,81.94,1.0543,122.58,1.0191,0.6404,1.578,1.4951,0.65,1.037,2.658,4909.3,1.649,1.803,3.663,827.4
2002-10-01,1.4752,0.686,0.4318,82.36,1.0739,121.62,1.0131,0.6377,1.5862,1.4764,0.65,0.966,2.596,4783.0,1.593,1.691,3.6,815.3
2002-10-02,1.4878,0.6833,0.4291,82.38,1.0627,122.63,1.0171,0.639,1.582,1.4876,0.63,0.966,2.615,4718.6,1.634,1.827,3.717,847.9
2002-10-03,1.4778,0.6852,0.4308,83.1,1.0744,122.85,1.013,0.6369,1.5885,1.4782,0.63,0.959,2.66,4848.7,1.598,1.719,3.671,827.9
2002-10-04,1.477,0.6847,0.4306,82.91,1.076,122.59,1.0124,0.6367,1.5913,1.478,0.63,0.95,2.642,4788.7,1.588,1.795,3.688,819.0
2002-10-07,1.4905,0.6848,0.4285,82.62,1.0674,123.18,1.0212,0.6391,1.592,1.491,0.63,0.94,2.628,4677.0,1.613,1.786,3.669,800.6
2002-10-08,1.4875,0.6839,0.4292,83.52,1.0714,124.26,1.0177,0.6387,1.5949,1.4879,0.63,0.899,2.601,4566.4,1.613,1.746,3.615,785.3
2002-10-09,1.497,0.6814,0.4296,82.92,1.0659,124.25,1.0211,0.6437,1.5976,1.4982,0.64,0.921,2.612,4497.4,1.629,1.786,3.634,798.5
2002-10-10,1.478,0.6825,0.4318,83.38,1.0791,123.32,1.0094,0.6387,1.5963,1.4788,0.63,0.924,2.616,4435.0,1.608,1.669,3.57,776.8
2002-10-11,1.4838,0.6828,0.4304,83.28,1.0711,123.64,1.0136,0.6391,1.5897,1.4847,0.64,0.883,2.641,4533.2,1.603,1.723,3.659,803.9
2002-10-14,1.4805,0.6828,0.4318,83.69,1.07,124.03,1.012,0.64,1.5863,1.4821,0.66,0.937,2.713,4769.5,1.608,1.81,3.804,835.3
2002-10-15,1.4805,0.6834,0.4332,83.94,1.0704,124.33,1.0125,0.6418,1.5855,1.4809,0.66,0.927,2.733,4723.9,1.608,1.81,3.804,841.4
2002-10-16,1.494,0.6817,0.431,83.45,1.0622,124.72,1.0188,0.6442,1.5881,1.494,0.69,0.981,2.723,4996.3,1.639,1.975,3.994,881.3
2002-10-17,1.495,0.6816,0.4303,83.27,1.0578,124.53,1.0194,0.6439,1.583,1.4946,0.68,0.981,2.799,4925.1,1.659,2.022,4.047,860.0
2002-10-18,1.5112,0.6805,0.4265,82.67,1.0378,124.98,1.0291,0.645,1.5698,1.5119,0.68,0.974,2.809,4993.3,1.664,2.148,4.202,879.2
2002-10-21,1.5116,0.6794,0.4275,82.91,1.0401,125.42,1.028,0.647,1.5742,1.5123,0.64,0.965,2.791,4967.2,1.659,2.056,4.109,884.4
2002-10-22,1.5105,0.6796,0.4285,82.64,1.0344,124.89,1.027,0.6476,1.5643,1.5111,0.64,0.955,2.791,4918.0,1.684,2.214,4.256,899.7
2002-10-23,1.5023,0.6809,0.4306,83.32,1.0426,125.15,1.0227,0.6467,1.5683,1.5017,0.64,0.945,2.785,4882.4,1.7,2.231,4.261,890.2
2002-10-24,1.5064,0.6817,0.4296,82.88,1.0402,124.63,1.0251,0.646,1.5645,1.5035,0.63,0.916,2.767,4761.3,1.695,2.148,4.229,896.1
2002-10-25,1.501,0.6809,0.4285,82.91,1.0433,124.45,1.022,0.6431,1.5663,1.5007,0.6,0.906,2.791,4896.7,1.659,2.065,4.118,882.5
2002-10-28,1.5025,0.6819,0.4288,82.71,1.0422,124.2,1.024,0.6445,1.567,1.5028,0.61,0.896,2.755,4939.2,1.649,1.985,4.097,897.6
2002-10-29,1.488,0.6823,0.4306,83.03,1.0464,123.57,1.0155,0.6408,1.5578,1.4881,0.61,0.851,2.719,4901.6,1.603,1.917,4.089,890.2
2002-10-30,1.4906,0.6816,0.4308,82.61,1.0484,123.15,1.0174,0.6424,1.5636,1.49,0.59,0.853,2.659,4753.2,1.598,1.76,3.941,882.1
2002-10-31,1.4882,0.6824,0.431,82.57,1.0522,122.93,1.0162,0.6417,1.5669,1.4885,0.58,0.823,2.69,4886.0,1.573,1.758,3.963,890.7
2002-11-01,1.4761,0.6833,0.4327,82.94,1.0553,122.47,1.0092,0.6389,1.5585,1.4768,0.6,0.846,2.671,4949.1,1.568,1.756,3.895,885.8
2002-11-04,1.4662,0.684,0.4354,83.23,1.0606,122.13,1.0037,0.6389,1.5568,1.4661,0.59,0.835,2.633,4894.0,1.45,1.748,4.005,901.0
2002-11-05,1.4654,0.6832,0.4379,83.35,1.0614,122.19,1.0017,0.6419,1.5564,1.4659,0.59,0.858,2.652,5026.8,1.445,1.787,4.045,908.4
2002-11-06,1.4625,0.6834,0.4372,83.28,1.0642,121.83,0.9998,0.6397,1.5576,1.4631,0.57,0.782,2.659,5039.1,1.445,1.819,4.073,915.4
2002-11-07,1.4571,0.6833,0.4385,83.54,1.0653,121.77,0.9961,0.639,1.553,1.4592,0.55,0.751,2.662,5011.6,1.231,1.828,4.032,923.8
2002-11-08,1.4499,0.683,0.4363,83.54,1.073,121.16,0.9906,0.6328,1.5566,1.4499,0.53,0.74,2.627,4899.2,1.19,1.866,3.882,902.6
2002-11-12,1.4476,0.6831,0.4351,82.6,1.084,119.62,0.9893,0.63,1.5701,1.4482,0.54,0.597,2.574,4791.9,1.19,1.849,3.843,876.2
2002-11-13,1.4434,0.6837,0.4354,82.86,1.0929,119.65,0.9873,0.6289,1.5788,1.444,0.58,0.709,2.544,4855.3,1.2,1.783,3.851,883.0
2002-11-14,1.4545,0.6815,0.4333,82.52,1.0831,120.08,0.9917,0.6305,1.5766,1.4559,0.58,0.677,2.515,4832.3,1.216,1.73,3.841,882.5
2002-11-15,1.4605,0.6822,0.434,82.56,1.0794,120.46,0.9954,0.6333,1.5756,1.4589,0.6,0.733,2.529,4949.4,1.211,1.888,4.062,904.3
2002-11-18,1.4516,0.6823,0.4358,82.92,1.0903,120.44,0.991,0.633,1.5833,1.4518,0.6,0.756,2.515,5027.6,1.231,1.863,4.032,909.8
2002-11-20,1.4623,0.6807,0.4323,83.56,1.0822,122.25,0.9958,0.6325,1.5835,1.4636,0.6,0.78,2.477,5000.2,1.221,1.878,3.983,896.7
