caldt,totval,totcnt,spindx
20210526,37081041100.00,505,4195.99
20210527,37123167900.00,505,4200.88
20210528,37145970100.00,505,4204.11
20210601,37131229400.00,505,4202.04
20210602,37182322900.00,505,4208.12
20210603,37041699800.00,506,4192.85
20210604,37365710800.00,505,4229.89
20210607,37346232000.00,505,4226.52
20210608,37358742800.00,505,4227.26
20210609,37289031100.00,505,4219.55
20210610,37464894400.00,505,4239.18
20210611,37537851200.00,505,4247.44
20210614,37607096800.00,505,4255.15
20210615,37529039500.00,505,4246.59
20210616,37326153800.00,505,4223.70
20210617,37319308500.00,505,4221.86
20210618,36832458700.00,505,4166.45
20210621,37344262600.00,505,4224.79
20210622,37537074700.00,505,4246.44
20210623,37499991500.00,505,4241.84
20210624,37716449200.00,505,4266.49
20210625,37821308400.00,505,4280.70
20210628,37906241700.00,505,4290.61
20210629,37913165800.00,505,4291.80
20210630,37948104600.00,505,4297.50
20210701,38137485000.00,505,4319.94
20210702,38427384800.00,505,4352.34
20210706,38359516200.00,505,4343.54
20210707,38487361900.00,505,4358.13
20210708,38166906700.00,505,4320.82
20210709,38591647500.00,505,4369.55
20210712,38727481000.00,505,4384.63
20210713,38588065800.00,505,4369.21
20210714,38633362100.00,505,4374.30
20210715,38502665100.00,505,4360.03
20210716,38210158500.00,505,4327.16
20210719,37607299500.00,505,4258.49
20210720,38176967100.00,505,4323.06
20210721,38573494400.00,505,4358.69
20210722,38654496500.00,505,4367.48
20210723,39038854200.00,505,4411.79
20210726,39136281600.00,505,4422.30
20210727,38942743800.00,505,4401.46
20210728,38935912000.00,505,4400.64
20210729,39101784400.00,505,4419.15
20210730,38866109800.00,505,4395.26
20210802,38800948200.00,505,4387.16
20210803,39115749300.00,505,4423.15
20210804,38937864700.00,505,4402.66
20210805,39174395300.00,505,4429.10
20210806,39232609300.00,505,4436.52
20210809,39215485800.00,505,4432.35
20210810,39253703500.00,505,4436.75
20210811,39342359300.00,505,4447.70
20210812,39459688200.00,505,4460.83
20210813,39519328300.00,505,4468.00
20210816,39612133500.00,505,4479.71
20210817,39331870800.00,505,4448.08
20210818,38918022300.00,505,4400.27
20210819,38958097100.00,505,4405.80
20210820,39274931900.00,505,4441.67
20210823,39616716300.00,505,4479.53
20210824,39677819200.00,505,4486.23
20210825,39763402000.00,505,4496.19
20210826,39531157600.00,505,4470.00
20210827,39877887500.00,505,4509.37
20210830,40074934800.00,505,4528.79
20210831,39987011600.00,505,4522.68
20210901,40002703100.00,505,4524.09
20210902,40110734000.00,505,4536.95
20210903,40100517900.00,505,4535.43
20210907,39972884900.00,505,4520.03
20210908,39921754300.00,505,4514.07
20210909,39737383900.00,505,4493.28
20210910,39425640400.00,505,4458.58
20210913,39509689300.00,505,4468.73
20210914,39278655800.00,505,4443.05
20210915,39609314900.00,505,4480.70
20210916,39552182700.00,505,4473.75
20210917,39194175800.00,505,4432.99
20210920,38583828500.00,505,4357.73
20210921,38554224500.00,505,4354.19
20210922,38925871400.00,505,4395.64
20210923,39397340600.00,505,4448.98
20210924,39443900500.00,505,4455.48
20210927,39336768800.00,505,4443.11
20210928,38537718000.00,505,4352.63
20210929,38597839300.00,505,4359.46
20210930,38118777800.00,505,4307.54
20211001,38548132300.00,505,4357.04
20211004,38047866000.00,505,4300.46
20211005,38447497500.00,505,4345.72
20211006,38602678800.00,505,4363.55
20211007,38923761800.00,505,4399.76
20211008,38849835000.00,505,4391.34
20211011,38586337900.00,505,4361.19
20211012,38499783800.00,505,4350.65
20211013,38615140600.00,505,4363.80
20211014,39267797100.00,505,4438.26
20211015,39563067800.00,505,4471.37
20211018,39705567600.00,505,4486.46
20211019,39995432400.00,505,4519.63
20211020,40136190700.00,505,4536.19
20211021,40256185100.00,505,4549.78
20211022,40212764900.00,505,4544.90
20211025,40415458000.00,505,4566.48
20211026,40487062200.00,505,4574.79
20211027,40287076300.00,505,4551.68
20211028,40686034700.00,505,4596.42
20211029,40742141900.00,505,4605.38
20211101,40826172500.00,505,4613.67
20211102,40971416700.00,505,4630.65
20211103,41248790700.00,505,4660.57
20211104,41416177600.00,505,4680.06
20211105,41567745100.00,505,4697.53
20211108,41587454300.00,505,4701.70
20211109,41425353900.00,505,4685.25
20211110,41092060600.00,505,4646.71
20211111,41112379400.00,505,4649.27
20211112,41403653600.00,505,4682.85
20211115,41401199700.00,505,4682.80
20211116,41559844600.00,505,4700.90
20211117,41458483300.00,505,4688.67
20211118,41605563200.00,505,4704.54
20211119,41549184500.00,505,4697.96
20211122,41418163600.00,505,4682.94
20211123,41478402300.00,505,4690.70
20211124,41573600700.00,505,4701.46
20211126,40628545500.00,505,4594.62
20211129,41165239200.00,505,4655.27
20211130,40314551700.00,505,4567.00
20211201,39822643000.00,505,4513.04
20211202,40380067600.00,505,4577.10
20211203,40032942800.00,505,4538.43
20211206,40499022000.00,505,4591.67
20211207,41338430800.00,505,4686.75
20211208,41464935700.00,505,4701.21
20211209,41159062000.00,505,4667.45
20211210,41560029000.00,505,4712.02
20211213,41175700200.00,505,4668.97
20211214,40884137700.00,505,4634.09
20211215,41557603700.00,505,4709.85
20211216,41182791800.00,505,4668.67
20211217,40759934600.00,505,4620.64
20211220,40320896300.00,505,4568.02
20211221,41038623200.00,505,4649.23
20211222,41460451100.00,505,4696.56
20211223,41713960500.00,505,4725.79
20211227,42281710000.00,505,4791.19
20211228,42240352000.00,505,4786.35
20211229,42294067700.00,505,4793.06
20211230,42165272100.00,505,4778.73
20211231,42059547600.00,505,4766.18
