Date,SMI,SP500,USD_CHF,BondCH,BondUS
2005-07-07,6250.600098,1197.87,1.2988,2.505,4.99
2005-07-08,6312.200195,1211.86,1.2989,2.504,5.05
2005-07-11,6357.200195,1219.44,1.288,2.542,4.99
2005-07-12,6328.700195,1222.21,1.2719,2.569,5.03
2005-07-13,6393.799805,1223.29,1.2912,2.556,5.05
2005-07-14,6449.200195,1226.5,1.2891,2.556,5.07
2005-07-15,6459.899902,1227.92,1.296,2.517,5.05
2005-07-18,6464.5,1221.13,1.294,2.492,5.12
2005-07-19,6482.100098,1229.35,1.3002,2.507,5.09
2005-07-20,6510.700195,1235.2,1.2846,2.5,5.05
2005-07-21,6492.0,1227.04,1.2858,2.474,5.13
2005-07-22,6492.5,1233.68,1.2963,2.439,5.07
2005-07-25,6503.899902,1229.03,1.295,2.371,5.1
2005-07-26,6521.0,1231.16,1.2996,2.394,5.09
2005-07-27,6560.100098,1236.79,1.2955,2.367,5.11
2005-07-28,6612.399902,1243.72,1.2851,2.375,5.01
2005-07-29,6600.899902,1234.18,1.2886,2.355,5.08
2005-08-01,6609.399902,1235.35,1.2785,2.355,5.13
2005-08-02,6672.200195,1244.12,1.2765,2.409,5.17
2005-08-03,6658.100098,1245.04,1.2612,2.472,5.14
2005-08-04,6617.299805,1235.86,1.2579,2.442,5.15
2005-08-05,6607.700195,1226.42,1.2618,2.425,5.21
2005-08-08,6634.299805,1223.13,1.2615,2.452,5.23
2005-08-09,6638.899902,1231.38,1.2587,2.446,5.2
2005-08-10,6689.200195,1229.13,1.2564,2.474,5.21
2005-08-11,6680.5,1237.81,1.2451,2.486,5.16
2005-08-12,6647.5,1230.39,1.247,2.483,5.07
2005-08-15,6636.399902,1233.87,1.2543,2.432,5.11
2005-08-16,6634.600098,1219.34,1.2565,2.441,5.07
2005-08-17,6631.399902,1220.24,1.2615,2.416,5.12
2005-08-18,6596.399902,1219.02,1.2712,2.376,5.07
2005-08-19,6636.600098,1219.71,1.2754,2.359,5.06
2005-08-22,6623.299805,1221.73,1.2694,2.414,5.07
2005-08-23,6565.299805,1217.57,1.2695,2.396,5.05
2005-08-24,6537.0,1209.59,1.2637,2.405,5.04
2005-08-25,6485.0,1212.39,1.2562,2.394,5.01
2005-08-26,6445.399902,1205.1,1.2581,2.401,5.03
2005-08-29,6463.700195,1212.28,1.2661,2.415,5.01
2005-08-30,6473.200195,1208.41,1.2692,2.421,4.96
2005-08-31,6517.200195,1220.33,1.2535,2.456,4.91
2005-09-01,6553.600098,1221.59,1.2348,2.414,4.94
2005-09-02,6532.100098,1218.02,1.2295,2.321,4.95
2005-09-06,6609.799805,1233.39,1.239,2.327,5.0
2005-09-07,6684.700195,1236.36,1.2429,2.282,5.07
2005-09-08,6681.700195,1231.67,1.2449,2.296,5.07
2005-09-09,6703.600098,1241.48,1.2428,2.257,5.05
2005-09-12,6727.200195,1240.56,1.2572,2.251,5.1
2005-09-13,6696.399902,1231.2,1.2597,2.248,5.07
2005-09-14,6731.600098,1227.16,1.2586,2.207,5.1
2005-09-15,6752.799805,1227.73,1.2661,2.185,5.16
2005-09-16,6810.299805,1237.91,1.2695,2.266,5.22
2005-09-19,6804.100098,1231.02,1.2787,2.251,5.21
2005-09-20,6835.700195,1221.34,1.2818,2.238,5.19
2005-09-21,6761.0,1210.2,1.2818,2.231,5.14
2005-09-22,6735.799805,1214.62,1.2788,2.169,5.13
2005-09-23,6785.5,1215.29,1.2919,2.186,5.18
2005-09-26,6852.200195,1215.63,1.2885,2.248,5.23
2005-09-27,6852.0,1215.66,1.2953,2.271,5.24
2005-09-28,6904.799805,1216.89,1.2897,2.26,5.17
2005-09-29,6860.399902,1227.68,1.2952,2.232,5.21
2005-09-30,6898.899902,1228.81,1.2935,2.211,5.22
2005-10-03,7005.600098,1226.7,1.3022,2.208,5.27
2005-10-04,7042.299805,1214.47,1.3019,2.224,5.25
2005-10-05,7026.399902,1196.39,1.2886,2.182,5.23
2005-10-06,6939.200195,1191.49,1.2719,2.197,5.27
2005-10-07,6947.0,1195.9,1.278,2.21,5.25
2005-10-10,6950.899902,1187.33,1.2852,2.19,5.25
2005-10-11,6965.700195,1184.87,1.2905,2.188,5.27
2005-10-12,6919.0,1177.68,1.2871,2.151,5.34
2005-10-13,6868.100098,1176.84,1.29,2.186,5.39
2005-10-14,6871.200195,1186.57,1.2857,2.172,5.39
2005-10-17,6883.399902,1190.1,1.2937,2.188,5.39
2005-10-18,6946.0,1178.14,1.3001,2.22,5.37
2005-10-19,6820.399902,1195.76,1.2971,2.182,5.36
2005-10-20,6885.399902,1177.8,1.2879,2.204,5.35
2005-10-21,6851.600098,1179.59,1.2918,2.191,5.28
2005-10-24,6911.799805,1199.38,1.2881,2.24,5.33
2005-10-25,6939.700195,1196.54,1.275,2.281,5.38
2005-10-26,6972.399902,1191.38,1.2836,2.376,5.47
2005-10-27,6919.600098,1178.9,1.2727,2.309,5.44
2005-10-28,6874.899902,1198.41,1.2806,2.288,5.44
2005-10-31,7036.600098,1207.01,1.2896,2.293,5.43
2005-11-01,7100.600098,1202.76,1.2872,2.406,5.44
2005-11-02,7117.399902,1214.76,1.2786,2.434,5.48
2005-11-03,7211.0,1219.94,1.2916,2.452,5.52
2005-11-04,7205.0,1220.14,1.3071,2.54,5.53
2005-11-07,7253.700195,1222.81,1.3073,2.566,5.51
2005-11-08,7257.5,1218.59,1.31205,2.571,5.44
2005-11-09,7238.5,1220.65,1.3089,2.562,5.5
2005-11-10,7243.100098,1230.96,1.3158,2.599,5.43
2005-11-11,7351.299805,1234.72,1.3123,2.605,5.43
2005-11-14,7313.0,1233.76,1.3176,2.572,5.48
2005-11-15,7322.700195,1229.01,1.3162,2.593,5.42
2005-11-16,7268.5,1231.21,1.3248,2.58,5.35
2005-11-17,7329.899902,1242.8,1.3173,2.54,5.33
2005-11-18,7431.399902,1248.27,1.3136,2.531,5.37
2005-11-21,7452.299805,1254.85,1.3189,2.598,5.34
2005-11-22,7467.700195,1261.23,1.3107,2.576,5.34
2005-11-23,7495.100098,1265.61,1.3126,2.558,5.39
2005-11-25,7498.700195,1268.25,1.3219,2.522,5.34
2005-11-28,7427.5,1257.46,1.3059,2.546,5.3
2005-11-29,7440.700195,1257.48,1.315,2.512,5.37
2005-11-30,7407.5,1249.48,1.3139,2.501,5.42
2005-12-01,7536.899902,1264.67,1.317,2.484,5.45
2005-12-02,7589.299805,1265.08,1.3173,2.487,5.44
2005-12-05,7584.799805,1262.09,1.3071,2.478,5.48
2005-12-06,7612.0,1263.7,1.3049,2.492,5.41
2005-12-07,7588.799805,1257.37,1.3137,2.455,5.44
2005-12-08,7560.0,1255.84,1.3,2.421,5.39
2005-12-09,7567.399902,1259.37,1.3023,2.396,5.46
2005-12-12,7567.5,1260.43,1.2892,2.387,5.46
2005-12-13,7577.399902,1267.43,1.2926,2.371,5.46
2005-12-14,7516.299805,1272.74,1.2843,2.316,5.38
2005-12-15,7458.0,1270.94,1.2899,2.415,5.39
2005-12-16,7491.0,1267.32,1.2897,2.377,5.36
2005-12-19,7532.899902,1259.92,1.2922,2.407,5.35
2005-12-20,7516.700195,1259.62,1.307,2.368,5.37
2005-12-21,7547.5,1262.79,1.3135,2.376,5.38
2005-12-22,7515.200195,1268.12,1.3115,2.362,5.32
2005-12-23,7497.799805,1268.66,1.3112,2.359,5.26
2005-12-27,7548.799805,1256.54,1.3146,2.346,5.21
2005-12-28,7559.100098,1258.17,1.3153,2.321,5.25
2005-12-29,7620.0,1254.42,1.3135,2.287,5.24
2005-12-30,7583.899902,1248.29,1.3159,2.314,5.26
2006-01-03,7628.600098,1268.8,1.2884,2.265,5.26
2006-01-04,7723.700195,1273.46,1.2771,2.281,5.25
2006-01-05,7703.299805,1273.48,1.2765,2.325,5.26
2006-01-06,7718.5,1285.45,1.2698,2.315,5.28
2006-01-09,7715.600098,1290.15,1.2773,2.26,5.28
2006-01-10,7663.700195,1289.69,1.2806,2.347,5.31
2006-01-11,7752.100098,1294.18,1.2738,2.327,5.34
2006-01-12,7798.100098,1286.06,1.2847,2.339,5.29
2006-01-13,7802.5,1287.61,1.2763,2.316,5.23
2006-01-17,7785.600098,1282.93,1.2797,2.331,5.21
2006-01-18,7726.5,1277.93,1.2805,2.256,5.23
2006-01-19,7771.600098,1285.04,1.2848,2.283,5.26
2006-01-20,7697.5,1261.49,1.277,2.331,5.24
2006-01-23,7702.700195,1263.82,1.2575,2.324,5.24
2006-01-24,7692.600098,1266.86,1.2626,2.345,5.27
2006-01-25,7682.700195,1264.68,1.2645,2.374,5.36
2006-01-26,7749.399902,1273.83,1.269,2.393,5.4
2006-01-27,7779.399902,1283.72,1.284,2.398,5.38
2006-01-30,7789.299805,1285.2,1.2873,2.424,5.41
2006-01-31,7810.899902,1280.08,1.2785,2.447,5.39
2006-02-01,7836.200195,1282.46,1.2885,2.439,5.41
2006-02-02,7785.899902,1270.84,1.2866,2.487,5.4
2006-02-03,7840.799805,1264.03,1.295,2.458,5.32
2006-02-06,7839.600098,1265.02,1.3015,2.427,5.3
2006-02-07,7837.299805,1254.78,1.2957,2.382,5.34
2006-02-08,7831.899902,1265.65,1.2989,2.431,5.36
2006-02-09,7873.600098,1263.78,1.2977,2.459,5.32
2006-02-10,7861.600098,1266.99,1.3067,2.411,5.36
2006-02-13,7889.299805,1262.86,1.3067,2.445,5.37
2006-02-14,7882.399902,1275.53,1.3079,2.426,5.4
2006-02-15,7797.200195,1280.0,1.3104,2.419,5.39
2006-02-16,7906.600098,1289.38,1.3096,2.428,5.39
2006-02-17,7917.100098,1287.24,1.3092,2.413,5.32
2006-02-21,8002.600098,1283.03,1.3072,2.364,5.34
2006-02-22,8040.5,1292.67,1.31105,2.402,5.3
2006-02-23,7983.799805,1287.79,1.3088,2.395,5.32
2006-02-24,7954.299805,1289.43,1.3183,2.424,5.32
2006-02-27,7995.0,1294.12,1.3227,2.436,5.34
2006-02-28,7892.600098,1280.66,1.3109,2.466,5.31
2006-03-01,7980.399902,1291.24,1.3128,2.43,5.36
2006-03-02,7926.200195,1289.14,1.2987,2.455,5.41
2006-03-03,7916.0,1287.23,1.2964,2.464,5.46
2006-03-06,7917.200195,1278.26,1.2982,2.48,5.53
2006-03-07,7864.299805,1275.88,1.3132,2.489,5.52
2006-03-08,7831.5,1278.47,1.3077,2.48,5.53
2006-03-09,7860.700195,1272.23,1.3143,2.529,5.52
2006-03-10,7970.600098,1281.58,1.3173,2.575,5.54
2006-03-13,8035.399902,1284.13,1.3109,2.573,5.57
2006-03-14,8034.200195,1297.48,1.3023,2.591,5.51
2006-03-15,8012.600098,1303.02,1.2951,2.566,5.55
2006-03-16,8018.0,1305.33,1.2893,2.569,5.49
2006-03-17,8047.100098,1307.25,1.2894,2.539,5.51
2006-03-20,8059.399902,1305.08,1.29115,2.578,5.49
2006-03-21,8056.600098,1297.23,1.2994,2.562,5.53
2006-03-22,8064.0,1305.04,1.305,2.566,5.5
2006-03-23,8024.100098,1301.67,1.3164,2.582,5.54
2006-03-24,8045.100098,1302.95,1.31,2.634,5.47
2006-03-27,7980.899902,1301.61,1.3089,2.617,5.51
2006-03-28,7972.899902,1293.23,1.3091,2.651,5.58
2006-03-29,7983.399902,1302.89,1.3095,2.672,5.62
2006-03-30,8035.299805,1300.25,1.2965,2.694,5.67
2006-03-31,8023.299805,1294.83,1.3043,2.687,5.67
2006-04-03,8078.5,1297.81,1.3041,2.725,5.68
2006-04-04,8051.600098,1305.93,1.2904,2.76,5.69
2006-04-05,8090.5,1311.56,1.2843,2.796,5.68
2006-04-06,8102.299805,1309.04,1.2906,2.808,5.74
2006-04-07,8105.200195,1295.5,1.301,2.809,5.82
2006-04-10,8109.299805,1296.6,1.3024,2.824,5.82
2006-04-11,8029.100098,1286.57,1.2974,2.789,5.79
2006-04-12,7976.600098,1288.12,1.2976,2.773,5.84
2006-04-13,8007.299805,1289.12,1.2971,2.801,5.89
2006-04-17,8007.299805,1285.33,1.2797,2.801,5.86
2006-04-18,7961.399902,1307.65,1.2667,2.854,5.85
2006-04-19,8050.899902,1309.93,1.2668,2.849,5.91
2006-04-20,8057.0,1311.46,1.2784,2.878,5.92
2006-04-21,8093.5,1311.28,1.2751,2.876,5.88
2006-04-24,8076.299805,1308.11,1.2681,2.891,5.84
2006-04-25,8041.0,1301.74,1.2677,2.891,5.93
2006-04-26,8071.100098,1305.41,1.2701,2.911,5.95
2006-04-27,8080.100098,1309.72,1.2598,2.94,5.96
2006-04-28,8047.299805,1310.61,1.2384,2.929,5.95
2006-05-01,8047.299805,1305.19,1.2405,2.929,6.0
2006-05-02,8074.700195,1313.21,1.2365,2.935,5.98
2006-05-03,7964.600098,1307.85,1.23775,2.924,6.0
2006-05-04,7965.399902,1312.25,1.228,2.935,6.0
2006-05-05,8058.100098,1325.76,1.2277,2.943,5.96
2006-05-08,8103.600098,1324.66,1.2286,2.936,5.95
2006-05-09,8122.100098,1325.14,1.2198,2.942,5.95
2006-05-10,8112.899902,1322.85,1.2195,2.977,5.93
2006-05-11,8097.299805,1305.92,1.2109,2.994,5.97
2006-05-12,7954.100098,1291.24,1.1971,3.084,6.04
2006-05-15,7853.899902,1294.5,1.2131,3.055,6.01
2006-05-16,7887.100098,1292.08,1.2078,3.034,5.96
2006-05-17,7658.5,1270.32,1.2145,3.013,6.02
2006-05-18,7602.299805,1261.81,1.205,3.039,5.92
2006-05-19,7614.299805,1267.03,1.2175,3.026,5.88
2006-05-22,7430.200195,1262.07,1.2053,3.062,5.88
2006-05-23,7572.5,1256.58,1.212,2.976,5.9
2006-05-24,7481.299805,1258.57,1.2162,2.965,5.88
2006-05-25,7481.299805,1272.88,1.2163,2.965,5.92
2006-05-26,7679.5,1280.16,1.225,2.952,5.9
2006-05-30,7533.299805,1259.84,1.2119,2.942,5.93
2006-05-31,7604.399902,1270.09,1.2178,2.918,5.95
2006-06-01,7617.299805,1285.71,1.2202,2.938,5.94
2006-06-02,7665.100098,1288.22,1.2079,2.926,5.83
2006-06-05,7665.100098,1265.29,1.2082,2.926,5.85
2006-06-06,7497.0,1263.85,1.21585,2.885,5.82
2006-06-07,7549.799805,1256.15,1.2202,2.887,5.83
2006-06-08,7344.299805,1257.93,1.2322,2.856,5.81
2006-06-09,7434.600098,1252.3,1.2309,2.851,5.76
2006-06-12,7332.700195,1236.4,1.2336,2.844,5.79
2006-06-13,7154.899902,1223.69,1.2387,2.818,5.79
2006-06-14,7171.0,1230.04,1.2305,2.817,5.82
2006-06-15,7324.399902,1256.16,1.2305,2.817,5.87
2006-06-16,7294.5,1251.54,1.2339,2.842,5.9
2006-06-19,7364.0,1240.14,1.2401,2.865,5.92
2006-06-20,7397.899902,1240.12,1.2379,2.901,5.93
2006-06-21,7427.100098,1252.2,1.2336,2.904,5.92
2006-06-22,7483.299805,1245.6,1.2423,2.921,5.96
2006-06-23,7485.799805,1244.5,1.247,2.943,5.99
2006-06-26,7463.600098,1250.56,1.2421,2.976,6.01
2006-06-27,7406.799805,1239.2,1.2442,3.034,5.97
2006-06-28,7431.899902,1246.0,1.2467,3.037,6.01
2006-06-29,7541.100098,1272.87,1.2367,3.023,5.98
2006-06-30,7652.100098,1270.2,1.2231,3.019,5.91
2006-07-03,7720.700195,1280.19,1.2243,3.043,5.92
2006-07-05,7659.200195,1270.91,1.2313,3.058,5.99
2006-07-06,7704.600098,1274.08,1.2286,3.029,5.95
2006-07-07,7655.200195,1265.48,1.2238,3.016,5.89
2006-07-10,7704.399902,1267.34,1.2297,3.028,5.89
2006-07-11,7669.399902,1272.52,1.2263,2.98,5.86
2006-07-12,7707.0,1258.6,1.23285,3.002,5.85
2006-07-13,7588.0,1242.29,1.2287,2.971,5.83
2006-07-14,7506.799805,1236.2,1.2361,2.989,5.83
2006-07-17,7501.299805,1234.49,1.2482,2.962,5.82
2006-07-18,7461.299805,1236.86,1.2528,2.964,5.88
2006-07-19,7603.600098,1259.81,1.2475,2.993,5.82
2006-07-20,7659.600098,1249.13,1.2434,2.986,5.78
2006-07-21,7618.100098,1240.29,1.2358,2.978,5.8
2006-07-24,7780.299805,1260.91,1.247,2.957,5.81
2006-07-25,7784.799805,1268.88,1.2529,2.947,5.85
2006-07-26,7815.100098,1268.4,1.2408,2.944,5.82
2006-07-27,7856.5,1263.2,1.238,2.945,5.83
2006-07-28,7946.5,1278.55,1.2316,2.928,5.79
2006-07-31,7941.799805,1276.66,1.2303,2.896,5.79
2006-08-01,7941.799805,1270.92,1.2265,2.896,5.79
2006-08-02,7905.200195,1278.55,1.2302,2.887,5.77
2006-08-03,7810.0,1280.27,1.2312,2.891,5.75
2006-08-04,7891.0,1279.36,1.222,2.93,5.71
2006-08-07,7790.799805,1275.77,1.2268,2.887,5.72
2006-08-08,7793.299805,1271.48,1.2326,2.884,5.74
2006-08-09,7882.899902,1265.95,1.2254,2.88,5.76
2006-08-10,7844.200195,1271.81,1.234,2.856,5.78
2006-08-11,7858.600098,1266.74,1.2445,2.868,5.8
2006-08-14,7925.100098,1268.21,1.2415,2.894,5.79
2006-08-15,8055.299805,1285.58,1.2368,2.894,5.72
2006-08-16,8089.700195,1295.43,1.2292,2.87,5.67
2006-08-17,8112.799805,1297.48,1.2324,2.799,5.67
2006-08-18,8084.200195,1302.3,1.2322,2.794,5.64
2006-08-21,8057.600098,1297.52,1.2261,2.741,5.63
2006-08-22,8080.600098,1298.82,1.2335,2.705,5.62
2006-08-23,8078.700195,1292.99,1.2357,2.678,5.62
2006-08-24,8099.0,1296.06,1.239,2.698,5.61
2006-08-25,8102.5,1295.09,1.2395,2.699,5.6
2006-08-28,8118.600098,1301.78,1.2355,2.678,5.61
2006-08-29,8165.600098,1304.28,1.2288,2.693,5.6
2006-08-30,8183.399902,1304.27,1.2268,2.68,5.57
2006-08-31,8168.0,1303.82,1.2309,2.666,5.54
2006-09-01,8189.100098,1311.01,1.2299,2.653,5.53
2006-09-05,8226.200195,1313.25,1.2332,2.633,5.59
2006-09-06,8172.799805,1300.26,1.234,2.64,5.6
2006-09-07,8126.100098,1294.02,1.2428,2.655,5.59
2006-09-08,8167.0,1298.92,1.2473,2.62,5.57
2006-09-11,8094.100098,1299.54,1.2441,2.637,5.6
2006-09-12,8195.099609,1313.11,1.2501,2.665,5.57
2006-09-13,8215.700195,1318.07,1.2495,2.599,5.56
2006-09-14,8181.799805,1316.28,1.2526,2.603,5.58
2006-09-15,8229.299805,1319.87,1.2578,2.612,5.58
2006-09-18,8257.799805,1321.18,1.2502,2.632,5.59
2006-09-19,8232.099609,1318.31,1.2515,2.61,5.52
2006-09-20,8342.400391,1325.18,1.2509,2.616,5.51
2006-09-21,8373.599609,1318.03,1.2426,2.6,5.44
2006-09-22,8294.5,1314.78,1.2352,2.578,5.4
2006-09-25,8270.5,1326.37,1.2383,2.559,5.36
2006-09-26,8382.799805,1336.34,1.2435,2.55,5.37
2006-09-27,8413.099609,1336.59,1.2437,2.552,5.38
2006-09-28,8416.700195,1339.15,1.247,2.528,5.42
2006-09-29,8425.900391,1335.85,1.2525,2.551,5.42
2006-10-02,8381.200195,1331.32,1.2429,2.599,5.41
2006-10-03,8390.200195,1334.11,1.2453,2.579,5.4
2006-10-04,8448.900391,1350.22,1.2486,2.586,5.37
2006-10-05,8511.0,1353.22,1.25195,2.548,5.41
2006-10-06,8521.200195,1349.58,1.2601,2.489,5.49
2006-10-09,8548.900391,1350.66,1.2611,2.558,5.49
2006-10-10,8627.200195,1353.42,1.2715,2.574,5.53
2006-10-11,8638.0,1349.95,1.2722,2.594,5.56
2006-10-12,8673.700195,1362.83,1.2679,2.619,5.56
2006-10-13,8651.099609,1365.62,1.2734,2.608,5.59
2006-10-16,8632.099609,1369.05,1.2698,2.646,5.57
2006-10-17,8535.299805,1364.05,1.2679,2.645,5.56
2006-10-18,8620.200195,1365.96,1.2698,2.644,5.54
2006-10-19,8620.700195,1366.96,1.2571,2.654,5.56
2006-10-20,8643.0,1368.6,1.2591,2.659,5.55
2006-10-23,8697.599609,1377.02,1.2666,2.694,5.6
2006-10-24,8662.700195,1377.38,1.2669,2.69,5.61
2006-10-25,8682.5,1382.22,1.2638,2.704,5.57
2006-10-26,8673.799805,1389.08,1.2536,2.692,5.51
2006-10-27,8695.400391,1377.34,1.2494,2.688,5.47
2006-10-30,8652.400391,1377.93,1.2492,2.642,5.46
2006-10-31,8569.700195,1377.94,1.2435,2.611,5.39
2006-11-01,8613.0,1367.81,1.2453,2.546,5.35
2006-11-02,8645.700195,1367.34,1.245,2.505,5.37
2006-11-03,8698.5,1364.3,1.2534,2.475,5.46
2006-11-06,8798.5,1379.78,1.2547,2.485,5.45
2006-11-07,8835.599609,1382.84,1.2488,2.466,5.41
2006-11-08,8776.700195,1385.72,1.25095,2.409,5.38
2006-11-09,8764.200195,1378.33,1.2421,2.444,5.39
2006-11-10,8735.799805,1380.9,1.2388,2.414,5.33
2006-11-13,8752.099609,1384.42,1.2432,2.425,5.34
2006-11-14,8733.799805,1393.22,1.2436,2.463,5.3
2006-11-15,8791.200195,1396.57,1.2458,2.427,5.34
2006-11-16,8789.400391,1399.76,1.2479,2.42,5.37
2006-11-17,8745.799805,1401.2,1.2419,2.453,5.33
2006-11-20,8760.0,1400.5,1.2436,2.408,5.32
2006-11-21,8774.599609,1402.81,1.24085,2.403,5.3
2006-11-22,8778.5,1406.09,1.2266,2.406,5.29
2006-11-24,8641.5,1400.95,1.2087,2.408,5.27
2006-11-27,8517.299805,1381.9,1.2062,2.436,5.26
2006-11-28,8462.200195,1386.72,1.2023,2.433,5.24
2006-11-29,8569.900391,1399.48,1.21015,2.43,5.25
2006-11-30,8484.599609,1400.63,1.1975,2.446,5.2
2006-12-01,8420.299805,1396.71,1.1932,2.433,5.18
2006-12-04,8479.400391,1409.12,1.1933,2.417,5.19
2006-12-05,8452.099609,1414.76,1.1921,2.434,5.21
2006-12-06,8509.900391,1412.9,1.1959,2.437,5.24
2006-12-07,8570.900391,1407.29,1.1952,2.448,5.24
2006-12-08,8540.900391,1409.84,1.2053,2.465,5.3
2006-12-11,8594.0,1413.04,1.2013,2.494,5.27
2006-12-12,8670.099609,1411.56,1.199,2.508,5.25
2006-12-13,8678.5,1413.21,1.2056,2.484,5.33
2006-12-14,8776.599609,1425.49,1.2137,2.49,5.36
2006-12-15,8786.900391,1427.09,1.2207,2.482,5.36
2006-12-18,8824.299805,1422.48,1.2217,2.515,5.35
2006-12-19,8763.099609,1425.55,1.2129,2.548,5.37
2006-12-20,8770.799805,1423.53,1.2165,2.558,5.37
2006-12-21,8775.400391,1418.3,1.2163,2.51,5.33
2006-12-22,8726.700195,1410.76,1.2198,2.502,5.4
2006-12-27,8822.200195,1426.84,1.2255,2.498,5.42
2006-12-28,8803.299805,1424.73,1.2218,2.52,5.45
2006-12-29,8785.700195,1418.3,1.2196,2.525,5.46
2007-01-03,8920.200195,1416.6,1.225,2.521,5.32
2007-01-04,8925.200195,1418.34,1.232,2.502,5.28
2007-01-05,8900.200195,1409.71,1.2374,2.512,5.29
2007-01-08,8850.299805,1412.84,1.2348,2.578,5.29
2007-01-09,8874.0,1412.11,1.2415,2.615,5.29
2007-01-10,8861.599609,1414.85,1.2461,2.61,5.32
2007-01-11,8987.900391,1423.82,1.2496,2.638,5.37
2007-01-12,9032.799805,1430.73,1.2475,2.632,5.41
2007-01-16,9073.0,1431.9,1.2486,2.688,5.39
2007-01-17,9104.599609,1430.62,1.247,2.615,5.43
2007-01-18,9099.299805,1426.37,1.2472,2.632,5.4
2007-01-19,9155.099609,1430.5,1.2485,2.597,5.41
2007-01-22,9102.200195,1422.95,1.2492,2.569,5.4
2007-01-23,9105.5,1427.99,1.2427,2.557,5.45
2007-01-24,9153.099609,1440.13,1.2482,2.609,5.46
2007-01-25,9134.099609,1423.9,1.2479,2.59,5.51
2007-01-26,9041.099609,1422.18,1.2537,2.631,5.53
2007-01-29,9110.799805,1420.62,1.2519,2.634,5.54
2007-01-30,9147.0,1428.82,1.2514,2.668,5.53
2007-01-31,9135.099609,1438.24,1.2445,2.659,5.48
2007-02-01,9217.900391,1445.94,1.2439,2.662,5.48
2007-02-02,9260.5,1448.39,1.2499,2.652,5.48
2007-02-05,9257.900391,1446.99,1.2481,2.617,5.46
2007-02-06,9266.200195,1448.0,1.2397,2.621,5.42
2007-02-07,9288.200195,1450.02,1.2404,2.607,5.4
2007-02-08,9229.299805,1448.31,1.2459,2.607,5.39
2007-02-09,9292.099609,1438.06,1.2476,2.628,5.44
2007-02-12,9261.599609,1433.37,1.2536,2.64,5.46
2007-02-13,9240.0,1444.26,1.2472,2.665,5.47
2007-02-14,9299.200195,1455.3,1.239,2.662,5.4
2007-02-15,9305.400391,1456.81,1.23505,2.655,5.38
2007-02-16,9336.299805,1455.54,1.2353,2.632,5.36
2007-02-20,9315.299805,1459.68,1.23555,2.679,5.35
2007-02-21,9207.099609,1457.63,1.238,2.658,5.36
2007-02-22,9251.799805,1456.38,1.238,2.668,5.4
2007-02-23,9258.0,1451.19,1.2324,2.688,5.35
2007-02-26,9223.0,1449.37,1.229,2.655,5.3
2007-02-27,8909.799805,1399.04,1.2179,2.635,5.2
2007-02-28,8789.700195,1406.82,1.2191,2.633,5.25
2007-03-01,8781.900391,1403.17,1.2239,2.629,5.26
2007-03-02,8798.700195,1387.17,1.2138,2.586,5.23
2007-03-05,8676.900391,1374.12,1.2206,2.599,5.24
2007-03-06,8775.599609,1395.41,1.2234,2.632,5.24
2007-03-07,8878.400391,1391.97,1.2163,2.655,5.22
2007-03-08,8955.700195,1401.89,1.2272,2.746,5.23
2007-03-09,8933.900391,1402.85,1.2316,2.734,5.3
2007-03-12,8899.400391,1406.6,1.2249,2.784,5.27
2007-03-13,8829.099609,1377.95,1.2169,2.746,5.24
2007-03-14,8577.700195,1387.17,1.217,2.713,5.28
2007-03-15,8706.799805,1392.28,1.213,2.734,5.28
2007-03-16,8717.599609,1386.95,1.2082,2.717,5.28
2007-03-19,8841.700195,1402.06,1.2111,2.746,5.3
2007-03-20,8882.400391,1410.94,1.2118,2.767,5.29
2007-03-21,8942.200195,1435.04,1.2087,2.753,5.28
2007-03-22,9074.299805,1434.54,1.2139,2.728,5.36
2007-03-23,9089.799805,1436.11,1.2187,2.764,5.38
2007-03-26,9006.0,1437.5,1.2153,2.786,5.36
2007-03-27,8966.299805,1428.61,1.2107,2.801,5.39
2007-03-28,8870.599609,1417.23,1.21655,2.766,5.41
2007-03-29,8977.5,1422.53,1.2172,2.81,5.41
2007-03-30,8977.0,1420.86,1.2137,2.815,5.43
2007-04-02,8956.299805,1424.55,1.2148,2.821,5.42
2007-04-03,9054.0,1437.77,1.22285,2.818,5.47
2007-04-04,9057.599609,1439.37,1.2193,2.824,5.47
2007-04-05,9099.099609,1443.76,1.2148,2.845,5.49
2007-04-10,9150.700195,1448.39,1.2174,2.871,5.52
2007-04-11,9136.099609,1438.87,1.2199,2.861,5.53
2007-04-12,9110.099609,1447.8,1.2161,2.873,5.53
2007-04-13,9177.5,1452.85,1.2147,2.882,5.55
2007-04-16,9269.900391,1468.47,1.2146,2.917,5.48
2007-04-17,9228.0,1471.48,1.2088,2.899,5.44
2007-04-18,9278.5,1472.5,1.203,2.858,5.41
2007-04-19,9256.799805,1470.73,1.20468,2.841,5.43
2007-04-20,9399.799805,1484.35,1.2071,2.873,5.43
2007-04-23,9438.099609,1480.93,1.2087,2.843,5.42
2007-04-24,9392.400391,1480.41,1.2011,2.837,5.39
2007-04-25,9429.299805,1495.42,1.2057,2.864,5.42
2007-04-26,9481.299805,1494.25,1.2087,2.891,5.46
2007-04-27,9419.900391,1494.07,1.2055,2.879,5.47
2007-04-30,9428.299805,1482.37,1.2062,2.882,5.4
2007-05-02,9445.0,1495.92,1.2143,2.876,5.4
