Date;SARON_close;US_IR
2015-02-02;-0,675273;0,01
2015-02-03;-0,702567;0,02
2015-02-04;-0,721958;0,01
2015-02-05;-0,715027;0,02
2015-02-06;-0,71407;0,01
2015-02-09;-0,705521;0,02
2015-02-10;-0,702138;0,02
2015-02-11;-0,69186;0,02
2015-02-12;-0,684617;0,02
2015-02-13;-0,707763;0,02
2015-02-16;-0,694377;
2015-02-17;-0,70052;0,02
2015-02-18;-0,708534;0,02
2015-02-19;-0,735589;0,02
2015-02-20;-0,721673;0,02
2015-02-23;-0,705934;0,01
2015-02-24;-0,699542;0,02
2015-02-25;-0,716411;0,02
2015-02-26;-0,721538;0,02
2015-02-27;-0,7561;0,02
2015-03-02;-0,726759;0,02
2015-03-03;-0,717688;0,01
2015-03-04;-0,713832;0,01
2015-03-05;-0,702942;0,02
2015-03-06;-0,714518;0,02
2015-03-09;-0,710497;0,01
2015-03-10;-0,700399;0,03
2015-03-11;-0,702508;0,03
2015-03-12;-0,702095;0,03
2015-03-13;-0,703547;0,03
2015-03-16;-0,702338;0,02
2015-03-17;-0,706447;0,05
2015-03-18;-0,702677;0,02
2015-03-19;-0,706165;0,02
2015-03-20;-0,70702;0
2015-03-23;-0,70567;0,02
2015-03-24;-0,705831;0,03
2015-03-25;-0,723583;0,02
2015-03-26;-0,72415;0,02
2015-03-27;-0,715555;0,02
2015-03-30;-0,716246;0,02
2015-03-31;-0,730568;0,05
2015-04-01;-0,716261;0,02
2015-04-02;-0,722826;0,02
2015-04-03;;0,04
2015-04-06;;0,02
2015-04-07;-0,730783;0,02
2015-04-08;-0,715849;0,02
2015-04-09;-0,724061;0,02
2015-04-10;-0,736016;0,01
2015-04-13;-0,716712;0,02
2015-04-14;-0,714763;0,02
2015-04-15;-0,725466;0,02
2015-04-16;-0,720577;0,03
2015-04-17;-0,719315;0,03
2015-04-20;-0,716991;0,03
2015-04-21;-0,717462;0,02
2015-04-22;-0,71993;0,01
2015-04-23;-0,717809;0,01
2015-04-24;-0,730467;0,03
2015-04-27;-0,726331;0,01
2015-04-28;-0,731493;0
2015-04-29;-0,715721;0
2015-04-30;-0,722648;0
2015-05-01;;0
2015-05-04;-0,726684;0,01
2015-05-05;-0,740706;0,01
2015-05-06;-0,733626;0,02
2015-05-07;-0,736823;0,01
2015-05-08;-0,742701;0,01
2015-05-11;-0,728317;0,02
2015-05-12;-0,734199;0,01
2015-05-13;-0,731073;0,02
2015-05-14;;0
2015-05-15;-0,731595;0,02
2015-05-18;-0,732412;0,01
2015-05-19;-0,730953;0,02
2015-05-20;-0,728822;0,02
2015-05-21;-0,722176;0,02
2015-05-22;-0,728206;0,01
2015-05-25;;
2015-05-26;-0,732564;0,01
2015-05-27;-0,728263;0,02
2015-05-28;-0,730915;0,01
2015-05-29;-0,726401;0,01
2015-06-01;-0,713117;0,02
2015-06-02;-0,713339;0,02
2015-06-03;-0,716531;0,02
2015-06-04;-0,719242;0,02
2015-06-05;-0,715331;0,02
2015-06-08;-0,716053;0,01
2015-06-09;-0,719567;0,01
2015-06-10;-0,71872;0,01
2015-06-11;-0,720283;0,01
2015-06-12;-0,723754;0,01
2015-06-15;-0,723786;0
2015-06-16;-0,722505;0
2015-06-17;-0,723344;0
2015-06-18;-0,721277;0
2015-06-19;-0,726477;0
2015-06-22;-0,725053;0
2015-06-23;-0,724021;0
2015-06-24;-0,724043;0
2015-06-25;-0,724159;0
2015-06-26;-0,732449;0
2015-06-29;-0,723042;0
2015-06-30;-0,727129;0,02
2015-07-01;-0,719906;0,01
2015-07-02;-0,725548;0,01
2015-07-03;-0,741109;
2015-07-06;-0,744863;0,01
2015-07-07;-0,741649;0,02
2015-07-08;-0,734132;0,02
2015-07-09;-0,731921;0,02
2015-07-10;-0,74847;0,01
2015-07-13;-0,735566;0,02
2015-07-14;-0,740702;0,03
2015-07-15;-0,745281;0,03
2015-07-16;-0,746234;0,03
2015-07-17;-0,747237;0,03
2015-07-20;-0,741318;0,03
2015-07-21;-0,744091;0,04
2015-07-22;-0,739068;0,04
2015-07-23;-0,740325;0,04
2015-07-24;-0,730715;0,04
2015-07-27;-0,740969;0,04
2015-07-28;-0,73737;0,05
2015-07-29;-0,740396;0,05
2015-07-30;-0,743545;0,05
2015-07-31;-0,738677;0,04
2015-08-03;-0,728826;0,03
2015-08-04;-0,732102;0,05
2015-08-05;-0,728416;0,05
2015-08-06;-0,733003;0,04
2015-08-07;-0,731781;0,03
2015-08-10;-0,736031;0,03
2015-08-11;-0,736022;0,06
2015-08-12;-0,732702;0,06
2015-08-13;-0,728585;0,06
2015-08-14;-0,728569;0,04
2015-08-17;-0,728893;0,03
2015-08-18;-0,727723;0,05
2015-08-19;-0,729218;0,05
2015-08-20;-0,731444;0,01
2015-08-21;-0,730045;0,02
2015-08-24;-0,729107;0,02
2015-08-25;-0,735795;0,04
2015-08-26;-0,73687;0,03
2015-08-27;-0,720213;0,02
2015-08-28;-0,722424;0,02
2015-08-31;-0,724588;0
2015-09-01;-0,730462;0,01
2015-09-02;-0,728066;0,01
2015-09-03;-0,725624;0,02
2015-09-04;-0,730989;0,02
2015-09-07;-0,725485;
2015-09-08;-0,729219;0,02
2015-09-09;-0,729924;0,02
2015-09-10;-0,72934;0,02
2015-09-11;-0,726816;0,04
2015-09-14;-0,726866;0,02
2015-09-15;-0,728264;0
2015-09-16;-0,723084;0
2015-09-17;-0,722336;0
2015-09-18;-0,723322;0
2015-09-21;-0,722311;0
2015-09-22;-0,722342;0
2015-09-23;-0,724213;0
2015-09-24;-0,722335;0
2015-09-25;-0,720588;0
2015-09-28;-0,722456;0
2015-09-29;-0,72005;0
2015-09-30;-0,719895;0
2015-10-01;-0,722893;0
2015-10-02;-0,721811;0
2015-10-05;-0,72655;0
2015-10-06;-0,728487;0
2015-10-07;-0,724437;0
2015-10-08;-0,727221;0
2015-10-09;-0,726722;0,01
2015-10-12;-0,73159;
2015-10-13;-0,725879;0
2015-10-14;-0,726639;0
2015-10-15;-0,726692;0
2015-10-16;-0,730036;0,03
2015-10-19;-0,733805;0,06
2015-10-20;-0,734864;0,08
2015-10-21;-0,738311;0,01
2015-10-22;-0,733783;0,02
2015-10-23;-0,732543;0,01
2015-10-26;-0,738235;0,01
2015-10-27;-0,734391;0,01
2015-10-28;-0,730888;0,03
2015-10-29;-0,730606;0,02
2015-10-30;-0,724732;0,01
2015-11-02;-0,731937;0,01
2015-11-03;-0,728183;0,07
2015-11-04;-0,731051;0,07
2015-11-05;-0,729731;0,04
2015-11-06;-0,735504;0,04
2015-11-09;-0,726651;0,06
2015-11-10;-0,730526;0,08
2015-11-11;-0,732161;
2015-11-12;-0,728697;0,08
2015-11-13;-0,729703;0,03
2015-11-16;-0,732166;0,05
2015-11-17;-0,734734;0,07
2015-11-18;-0,728868;0,07
2015-11-19;-0,726071;0,06
2015-11-20;-0,730854;0,05
2015-11-23;-0,734099;0,06
2015-11-24;-0,731626;0,13
2015-11-25;-0,733435;0,14
2015-11-26;-0,722427;
2015-11-27;-0,720341;0,13
2015-11-30;-0,72187;0,11
2015-12-01;-0,727581;0,19
2015-12-02;-0,726026;0,19
2015-12-03;-0,725045;0,18
2015-12-04;-0,725157;0,17
2015-12-07;-0,725297;0,21
2015-12-08;-0,721567;0,23
2015-12-09;-0,724142;0,19
2015-12-10;-0,723695;0,19
2015-12-11;-0,729763;0,15
2015-12-14;-0,732825;0,13
2015-12-15;-0,731606;0,21
2015-12-16;-0,730877;0,2
2015-12-17;-0,726001;0,18
2015-12-18;-0,724648;0,16
2015-12-21;-0,726426;0,14
2015-12-22;-0,728773;0,19
2015-12-23;-0,728818;0,19
2015-12-24;-0,736631;0,15
2015-12-25;;
2015-12-28;-0,726107;0,13
2015-12-29;-0,730768;0,18
2015-12-30;-0,733381;0,08
2015-12-31;-0,721086;0,14
2016-01-01;;
2016-01-04;-0,730883;0,17
2016-01-05;-0,731414;0,2
2016-01-06;-0,737068;0,21
2016-01-07;-0,737945;0,2
2016-01-08;-0,73159;0,2
2016-01-11;-0,728906;0,19
2016-01-12;-0,730254;0,22
2016-01-13;-0,730137;0,22
2016-01-14;-0,726565;0,22
2016-01-15;-0,729796;0,19
2016-01-18;-0,7295;
2016-01-19;-0,724785;0,21
2016-01-20;-0,725073;0,26
2016-01-21;-0,729366;0,27
2016-01-22;-0,730393;0,26
2016-01-25;-0,729351;0,25
2016-01-26;-0,727248;0,29
2016-01-27;-0,723908;0,28
2016-01-28;-0,727733;0,26
2016-01-29;-0,723007;0,22
2016-02-01;-0,727087;0,19
2016-02-02;-0,725206;0,26
2016-02-03;-0,725797;0,27
2016-02-04;-0,727606;0,24
2016-02-05;-0,729521;0,23
2016-02-08;-0,726222;0,21
2016-02-09;-0,728888;0,27
2016-02-10;-0,730339;0,27
2016-02-11;-0,730647;0,27
2016-02-12;-0,72775;0,26
2016-02-15;-0,731347;
2016-02-16;-0,732861;0,23
2016-02-17;-0,731269;0,28
2016-02-18;-0,733035;0,28
2016-02-19;-0,732647;0,26
2016-02-22;-0,73107;0,28
2016-02-23;-0,733977;0,28
2016-02-24;-0,733206;0,28
2016-02-25;-0,73811;0,27
2016-02-26;-0,727245;0,26
2016-02-29;-0,733788;0,23
2016-03-01;-0,734701;0,29
2016-03-02;-0,731605;0,28
2016-03-03;-0,734087;0,25
2016-03-04;-0,733257;0,25
2016-03-07;-0,736711;0,27
2016-03-08;-0,735242;0,27
2016-03-09;-0,735632;0,27
2016-03-10;-0,736248;0,27
2016-03-11;-0,732724;0,27
2016-03-14;-0,734592;0,28
2016-03-15;-0,736302;0,29
2016-03-16;-0,733943;0,28
2016-03-17;-0,734316;0,29
2016-03-18;-0,73643;0,27
2016-03-21;-0,737293;0,26
2016-03-22;-0,742067;0,28
2016-03-23;-0,730584;0,27
2016-03-24;-0,733267;0,24
2016-03-25;;
2016-03-28;;0,19
2016-03-29;-0,731423;0,18
2016-03-30;-0,73255;0,14
2016-03-31;-0,737954;0,18
2016-04-01;-0,738163;0,2
2016-04-04;-0,739542;0,18
2016-04-05;-0,738006;0,19
2016-04-06;-0,733632;0,19
2016-04-07;-0,731473;0,2
2016-04-08;-0,73197;0,2
2016-04-11;-0,732215;0,19
2016-04-12;-0,734132;0,21
2016-04-13;-0,733747;0,21
2016-04-14;-0,732011;0,21
2016-04-15;-0,732737;0,19
2016-04-18;-0,729382;0,16
2016-04-19;-0,730945;0,18
2016-04-20;-0,725769;0,18
2016-04-21;-0,726297;0,19
2016-04-22;-0,727656;0,19
2016-04-25;-0,731425;0,17
2016-04-26;-0,733261;0,19
2016-04-27;-0,72225;0,18
2016-04-28;-0,726497;0,17
2016-04-29;-0,726368;0,16
2016-05-02;-0,72726;0,11
2016-05-03;-0,727516;0,18
2016-05-04;-0,726909;0,18
2016-05-05;;0,2
2016-05-06;-0,7249;0,2
2016-05-09;-0,726511;0,21
2016-05-10;-0,729423;0,25
2016-05-11;-0,7276;0,25
2016-05-12;-0,729506;0,25
2016-05-13;-0,732607;0,25
2016-05-16;;0,21
2016-05-17;-0,733024;0,25
2016-05-18;-0,733124;0,25
2016-05-19;-0,729667;0,25
2016-05-20;-0,731564;0,26
2016-05-23;-0,730322;0,26
2016-05-24;-0,727005;0,28
2016-05-25;-0,729674;0,24
2016-05-26;-0,733903;0,17
2016-05-27;-0,728803;0,23
2016-05-30;-0,729264;
2016-05-31;-0,729792;0,27
2016-06-01;;0,27
2016-06-02;-0,728618;0,19
2016-06-03;-0,728929;0,19
2016-06-06;-0,728512;0,19
2016-06-07;-0,732816;0,2
2016-06-08;-0,733081;0,2
2016-06-09;-0,729284;0,21
2016-06-10;-0,732194;0,18
2016-06-13;-0,736764;0,23
2016-06-14;-0,73793;0,24
2016-06-15;-0,739246;0,23
2016-06-16;-0,740485;0,23
2016-06-17;-0,738247;0,22
2016-06-20;-0,737702;0,23
2016-06-21;-0,732943;0,25
2016-06-22;-0,732942;0,25
2016-06-23;-0,733967;0,27
2016-06-24;-0,77887;0,24
2016-06-27;-0,752085;0,22
2016-06-28;-0,754806;0,25
2016-06-29;-0,742333;0,18
2016-06-30;-0,765593;0,2
2016-07-01;-0,751887;0,24
2016-07-04;-0,753369;
2016-07-05;-0,754462;0,27
2016-07-06;-0,745822;0,26
2016-07-07;-0,76319;0,27
2016-07-08;-0,749036;0,26
2016-07-11;-0,762309;0,28
2016-07-12;-0,76369;0,29
2016-07-13;-0,754404;0,29
2016-07-14;-0,740914;0,29
2016-07-15;-0,754906;0,27
2016-07-18;-0,760304;0,26
2016-07-19;-0,741874;0,29
2016-07-20;-0,755916;0,28
2016-07-21;-0,741021;0,28
2016-07-22;-0,743034;0,29
2016-07-25;-0,739255;0,28
2016-07-26;-0,741703;0,24
2016-07-27;-0,739375;0,25
2016-07-28;-0,741105;0,19
2016-07-29;-0,745432;0,19
2016-08-01;;0,2
2016-08-02;-0,7372;0,28
2016-08-03;-0,739083;0,26
2016-08-04;-0,745807;0,24
2016-08-05;-0,741835;0,23
2016-08-08;-0,737204;0,27
2016-08-09;-0,742434;0,27
2016-08-10;-0,737154;0,27
2016-08-11;-0,737081;0,27
2016-08-12;-0,731881;0,27
2016-08-15;-0,729947;0,26
2016-08-16;-0,739919;0,27
2016-08-17;-0,733686;0,27
2016-08-18;-0,740832;0,27
2016-08-19;-0,742505;0,27
2016-08-22;-0,737035;0,24
2016-08-23;-0,733865;0,28
2016-08-24;-0,735614;0,28
2016-08-25;-0,736062;0,28
2016-08-26;-0,739992;0,28
2016-08-29;-0,730721;0,25
2016-08-30;-0,73136;0,23
2016-08-31;-0,731087;0,26
2016-09-01;-0,745344;0,27
2016-09-02;-0,741118;0,25
2016-09-05;-0,737761;
2016-09-06;-0,742861;0,24
2016-09-07;-0,736691;0,25
2016-09-08;-0,739581;0,26
2016-09-09;-0,742546;0,24
2016-09-12;-0,742744;0,24
2016-09-13;-0,747114;0,25
2016-09-14;-0,743534;0,24
2016-09-15;-0,737565;0,2
2016-09-16;-0,735047;0,2
2016-09-19;-0,735752;0,16
2016-09-20;-0,741118;0,17
2016-09-21;-0,732882;0,12
2016-09-22;-0,739178;0,1
2016-09-23;-0,737637;0,09
2016-09-26;-0,737696;0,12
2016-09-27;-0,737877;0,16
2016-09-28;-0,734206;0,14
2016-09-29;-0,733168;0,12
2016-09-30;-0,744965;0,2
2016-10-03;-0,735293;0,25
2016-10-04;-0,737165;0,28
2016-10-05;-0,736483;0,26
2016-10-06;-0,739644;0,26
2016-10-07;-0,738937;0,26
2016-10-10;-0,740595;
2016-10-11;-0,740519;0,27
2016-10-12;-0,743315;0,26
2016-10-13;-0,74384;0,26
2016-10-14;-0,743012;0,26
2016-10-17;-0,740331;0,24
2016-10-18;-0,736625;0,26
2016-10-19;-0,734955;0,25
2016-10-20;-0,734711;0,25
2016-10-21;-0,734249;0,25
2016-10-24;-0,740894;0,23
2016-10-25;-0,741311;0,22
2016-10-26;-0,742497;0,25
2016-10-27;-0,736242;0,19
2016-10-28;-0,738843;0,18
2016-10-31;-0,729412;0,2
2016-11-01;-0,741296;0,24
2016-11-02;-0,738753;0,24
2016-11-03;-0,741218;0,24
2016-11-04;-0,740111;0,25
2016-11-07;-0,741578;0,28
2016-11-08;-0,738916;0,28
2016-11-09;-0,735979;0,3
2016-11-10;-0,737914;0,3
2016-11-11;-0,742816;
2016-11-14;-0,736279;0,32
2016-11-15;-0,737191;0,3
2016-11-16;-0,733983;0,32
2016-11-17;-0,732743;0,3
2016-11-18;-0,733394;0,28
2016-11-21;-0,73302;0,28
2016-11-22;-0,733427;0,34
2016-11-23;-0,735128;0,35
2016-11-24;-0,732033;
2016-11-25;-0,733979;0,34
2016-11-28;-0,738019;0,32
2016-11-29;-0,732175;0,34
2016-11-30;-0,728146;0,38
2016-12-01;-0,734961;0,32
2016-12-02;-0,722467;0,34
2016-12-05;-0,732456;0,34
2016-12-06;-0,735443;0,35
2016-12-07;-0,733081;0,38
2016-12-08;-0,726979;0,39
2016-12-09;-0,738587;0,41
2016-12-12;-0,734171;0,42
2016-12-13;-0,737156;0,47
2016-12-14;-0,733924;0,49
2016-12-15;-0,737918;0,48
2016-12-16;-0,736398;0,46
2016-12-19;-0,735596;0,45
2016-12-20;-0,734678;0,48
2016-12-21;-0,733432;0,46
2016-12-22;-0,738752;0,42
2016-12-23;-0,736531;0,42
2016-12-26;;
2016-12-27;-0,741108;0,5
2016-12-28;-0,735499;0,48
2016-12-29;-0,736292;0,39
2016-12-30;-0,731921;0,44
2017-01-02;;
2017-01-03;-0,740938;0,52
2017-01-04;-0,734146;0,49
2017-01-05;-0,738064;0,51
2017-01-06;-0,735494;0,5
2017-01-09;-0,739017;0,5
2017-01-10;-0,737801;0,51
2017-01-11;-0,735276;0,51
2017-01-12;-0,740026;0,52
2017-01-13;-0,73668;0,52
2017-01-16;-0,734525;
2017-01-17;-0,736624;0,52
2017-01-18;-0,732999;0,48
2017-01-19;-0,730291;0,47
2017-01-20;-0,734027;0,46
2017-01-23;-0,73571;0,46
2017-01-24;-0,743469;0,5
2017-01-25;-0,738585;0,48
2017-01-26;-0,737318;0,49
2017-01-27;-0,736893;0,49
2017-01-30;-0,735858;0,49
2017-01-31;-0,732656;0,5
2017-02-01;-0,737202;0,5
2017-02-02;-0,736327;0,5
2017-02-03;-0,741266;0,49
2017-02-06;-0,736546;0,48
2017-02-07;-0,735783;0,51
2017-02-08;-0,734452;0,52
2017-02-09;-0,736669;0,51
2017-02-10;-0,733571;0,51
2017-02-13;-0,736559;0,5
2017-02-14;-0,739557;0,51
2017-02-15;-0,7356;0,53
2017-02-16;-0,737102;0,51
2017-02-17;-0,737113;0,5
2017-02-20;-0,739818;
2017-02-21;-0,735269;0,49
2017-02-22;-0,739097;0,47
2017-02-23;-0,73791;0,39
2017-02-24;-0,737819;0,4
2017-02-27;-0,736078;0,44
2017-02-28;-0,72986;0,4
2017-03-01;-0,734138;0,46
2017-03-02;-0,732062;0,52
2017-03-03;-0,735867;0,56
2017-03-06;-0,734926;0,56
2017-03-07;-0,737669;0,55
2017-03-08;-0,738441;0,54
2017-03-09;-0,737281;0,5
2017-03-10;-0,738026;0,6
2017-03-13;-0,735574;0,69
2017-03-14;-0,730688;0,77
2017-03-15;-0,730693;0,71
2017-03-16;-0,732389;0,68
2017-03-17;-0,733307;0,71
2017-03-20;-0,740575;0,7
2017-03-21;-0,731241;0,76
2017-03-22;-0,734801;0,74
2017-03-23;-0,731857;0,73
2017-03-24;-0,736524;0,73
2017-03-27;-0,734279;0,73
2017-03-28;-0,737346;0,75
2017-03-29;-0,742156;0,76
2017-03-30;-0,734969;0,75
2017-03-31;-0,737014;0,74
2017-04-03;-0,738169;0,73
2017-04-04;-0,733965;0,77
2017-04-05;-0,736771;0,77
2017-04-06;-0,739652;0,78
2017-04-07;-0,737254;0,77
2017-04-10;-0,734875;0,77
2017-04-11;-0,733971;0,74
2017-04-12;-0,733402;0,77
2017-04-13;-0,736954;0,76
2017-04-14;;
2017-04-17;;0,76
2017-04-18;-0,740035;0,76
2017-04-19;-0,739438;0,75
2017-04-20;-0,74571;0,73
2017-04-21;-0,746815;0,72
2017-04-24;-0,741096;0,74
2017-04-25;-0,739424;0,73
2017-04-26;-0,739483;0,74
2017-04-27;-0,732324;0,7
2017-04-28;-0,738899;0,68
2017-05-01;;0,67
2017-05-02;-0,733278;0,72
2017-05-03;-0,735228;0,73
2017-05-04;-0,740536;0,71
2017-05-05;-0,743209;0,71
2017-05-08;-0,739803;0,73
2017-05-09;-0,739678;0,74
2017-05-10;-0,740143;0,71
2017-05-11;-0,731791;0,68
2017-05-12;-0,735513;0,69
2017-05-15;-0,736798;0,73
2017-05-16;-0,736656;0,72
2017-05-17;-0,73429;0,72
2017-05-18;-0,735318;0,73
2017-05-19;-0,734181;0,71
2017-05-22;-0,732904;0,7
2017-05-23;-0,732239;0,76
2017-05-24;-0,745418;0,76
2017-05-25;;0,72
2017-05-26;-0,741188;0,75
2017-05-29;-0,737204;
2017-05-30;-0,730064;0,77
2017-05-31;-0,734836;0,86
2017-06-01;-0,736935;0,82
2017-06-02;-0,732191;0,82
2017-06-05;;0,83
2017-06-06;-0,733416;0,83
2017-06-07;-0,740652;0,84
2017-06-08;-0,735349;0,8
2017-06-09;-0,739989;0,8
2017-06-12;-0,740222;0,82
2017-06-13;-0,737403;0,89
2017-06-14;-0,735835;0,9
2017-06-15;-0,735765;0,86
2017-06-16;-0,73423;0,85
2017-06-19;-0,733287;0,85
2017-06-20;-0,737381;0,88
2017-06-21;-0,736381;0,85
2017-06-22;-0,734885;0,8
2017-06-23;-0,731723;0,76
2017-06-26;-0,739526;0,81
2017-06-27;-0,738147;0,89
2017-06-28;-0,74024;0,89
2017-06-29;-0,734266;0,88
2017-06-30;-0,734155;0,84
2017-07-03;-0,738736;0,96
2017-07-04;-0,736438;
2017-07-05;-0,737983;0,97
2017-07-06;-0,738968;0,95
2017-07-07;-0,738541;0,94
2017-07-10;-0,739066;0,95
2017-07-11;-0,740907;0,97
2017-07-12;-0,739842;0,94
2017-07-13;-0,737099;0,95
2017-07-14;-0,740496;0,93
2017-07-17;-0,74168;0,95
2017-07-18;-0,738098;0,95
2017-07-19;-0,739138;0,99
2017-07-20;-0,741668;1
2017-07-21;-0,740802;1
2017-07-24;-0,738495;1
2017-07-25;-0,738678;0,96
2017-07-26;-0,736574;1,02
2017-07-27;-0,739041;1,01
2017-07-28;-0,73868;1
2017-07-31;-0,732636;1
2017-08-01;;1
2017-08-02;-0,732643;1,02
2017-08-03;-0,733011;1
2017-08-04;-0,733813;1
2017-08-07;-0,733105;0,99
2017-08-08;-0,73604;1
2017-08-09;-0,73536;1,01
2017-08-10;-0,736682;1,02
2017-08-11;-0,742088;0,99
2017-08-14;-0,739104;0,95
2017-08-15;-0,742571;0,97
2017-08-16;-0,736284;0,97
2017-08-17;-0,736334;0,95
2017-08-18;-0,745461;0,97
2017-08-21;-0,743661;0,95
2017-08-22;-0,735277;0,93
2017-08-23;-0,736227;0,98
2017-08-24;-0,743271;0,98
2017-08-25;-0,743024;0,99
2017-08-28;-0,746593;0,99
2017-08-29;-0,741348;0,96
2017-08-30;-0,742505;0,96
2017-08-31;-0,732305;0,95
2017-09-01;-0,745761;0,96
2017-09-04;-0,747639;
2017-09-05;-0,744213;1,3
2017-09-06;-0,744854;1,04
2017-09-07;-0,738849;0,98
2017-09-08;-0,74073;0,96
2017-09-11;-0,740165;0,97
2017-09-12;-0,742867;0,99
2017-09-13;-0,740538;0,99
2017-09-14;-0,744203;0,99
2017-09-15;-0,738642;0,98
2017-09-18;-0,736238;0,96
2017-09-19;-0,738793;0,97
2017-09-20;-0,753093;0,98
2017-09-21;-0,739581;0,99
2017-09-22;-0,73587;0,97
2017-09-25;-0,738988;0,97
2017-09-26;-0,73924;0,96
2017-09-27;-0,737479;0,99
2017-09-28;-0,736473;0,97
2017-09-29;-0,742996;0,96
2017-10-02;-0,742863;0,95
2017-10-03;-0,73783;1,01
2017-10-04;-0,740672;1
2017-10-05;-0,740559;1,02
2017-10-06;-0,744177;1,03
2017-10-09;-0,738045;
2017-10-10;-0,740922;1,03
2017-10-11;-0,737567;1,04
2017-10-12;-0,736572;0,99
2017-10-13;-0,738235;0,97
2017-10-16;-0,738431;0,97
2017-10-17;-0,736846;0,99
2017-10-18;-0,736474;0,99
2017-10-19;-0,737387;0,99
2017-10-20;-0,735489;0,99
2017-10-23;-0,733173;1
2017-10-24;-0,732118;1
2017-10-25;-0,731024;1,01
2017-10-26;-0,734317;0,99
2017-10-27;-0,740635;0,98
2017-10-30;-0,73806;0,97
2017-10-31;-0,737404;0,99
2017-11-01;-0,743376;1,06
2017-11-02;-0,739351;1,02
2017-11-03;-0,73902;1,02
2017-11-06;-0,737685;1,03
2017-11-07;-0,739721;1,05
2017-11-08;-0,746488;1,05
2017-11-09;-0,738652;1,07
2017-11-10;-0,737996;1,06
2017-11-13;-0,736572;1,07
2017-11-14;-0,741118;1,06
2017-11-15;-0,739;1,08
2017-11-16;-0,737805;1,08
2017-11-17;-0,736549;1,08
2017-11-20;-0,737282;1,09
2017-11-21;-0,736134;1,15
2017-11-22;-0,737694;1,16
2017-11-23;-0,743001;
2017-11-24;-0,743261;1,14
2017-11-27;-0,739622;1,15
2017-11-28;-0,739676;1,16
2017-11-29;-0,742727;1,17
2017-11-30;-0,736376;1,14
2017-12-01;-0,741986;1,14
2017-12-04;-0,740016;1,16
2017-12-05;-0,735068;1,21
2017-12-06;-0,737928;1,18
2017-12-07;-0,739611;1,16
2017-12-08;-0,739035;1,14
2017-12-11;-0,732557;1,18
2017-12-12;-0,732706;1,26
2017-12-13;-0,734338;1,22
2017-12-14;-0,73319;1,21
2017-12-15;-0,737209;1,24
2017-12-18;-0,740651;1,26
2017-12-19;-0,736897;1,25
2017-12-20;-0,741762;1,22
2017-12-21;-0,739025;1,21
2017-12-22;-0,763982;1,15
2017-12-25;;
2017-12-26;;1,24
2017-12-27;-0,750325;1,18
2017-12-28;-0,741234;1,19
2017-12-29;-0,746149;1,28
2018-01-01;;
2018-01-02;;1,29
2018-01-03;-0,735955;1,29
2018-01-04;-0,734669;1,28
2018-01-05;-0,737815;1,27
2018-01-08;-0,740446;1,3
2018-01-09;-0,740822;1,27
2018-01-10;-0,73799;1,31
2018-01-11;-0,73821;1,32
2018-01-12;-0,738003;1,31
2018-01-15;-0,734879;
2018-01-16;-0,735205;1,33
2018-01-17;-0,739018;1,31
2018-01-18;-0,737662;1,29
2018-01-19;-0,743043;1,28
2018-01-22;-0,739031;1,27
2018-01-23;-0,742548;1,26
2018-01-24;-0,7414;1,25
2018-01-25;-0,743815;1,23
2018-01-26;-0,74319;1,24
2018-01-29;-0,745265;1,28
2018-01-30;-0,738819;1,49
2018-01-31;-0,740278;1,43
2018-02-01;-0,74202;1,41
2018-02-02;-0,735284;1,4
2018-02-05;-0,740456;1,4
2018-02-06;-0,75233;1,48
2018-02-07;-0,738448;1,36
2018-02-08;-0,735423;1,32
2018-02-09;-0,745371;1,31
2018-02-12;-0,746157;1,35
2018-02-13;-0,735801;1,34
2018-02-14;-0,738409;1,32
2018-02-15;-0,743208;1,3
2018-02-16;-0,738895;1,35
2018-02-19;-0,753155;
2018-02-20;-0,742794;1,39
2018-02-21;-0,744891;1,4
2018-02-22;-0,76718;1,34
2018-02-23;-0,743827;1,38
2018-02-26;-0,755099;1,39
2018-02-27;-0,746941;1,49
2018-02-28;-0,759249;1,5
2018-03-01;-0,753719;1,5
2018-03-02;-0,763102;1,5
2018-03-05;-0,749496;1,53
2018-03-06;-0,739449;1,56
2018-03-07;-0,742532;1,57
2018-03-08;-0,739264;1,57
2018-03-09;-0,740124;1,57
2018-03-12;-0,739256;1,6
2018-03-13;-0,740329;1,64
2018-03-14;-0,742452;1,71
2018-03-15;-0,739601;1,7
2018-03-16;-0,739932;1,71
2018-03-19;-0,739682;1,7
2018-03-20;-0,739104;1,76
2018-03-21;-0,741787;1,71
2018-03-22;-0,739322;1,67
2018-03-23;-0,735268;1,69
2018-03-26;-0,735744;1,71
2018-03-27;-0,734514;1,69
2018-03-28;-0,745677;1,65
2018-03-29;-0,73834;1,63
2018-03-30;;
2018-04-02;;1,68
2018-04-03;-0,737314;1,7
2018-04-04;-0,730435;1,67
2018-04-05;-0,741581;1,67
2018-04-06;-0,738002;1,68
2018-04-09;-0,732882;1,67
2018-04-10;-0,736171;1,63
2018-04-11;-0,7352;1,64
2018-04-12;-0,737345;1,65
2018-04-13;-0,735738;1,64
2018-04-16;-0,7373;1,64
2018-04-17;-0,736385;1,68
2018-04-18;-0,730292;1,67
2018-04-19;-0,735612;1,67
2018-04-20;-0,732614;1,65
2018-04-23;-0,737749;1,69
2018-04-24;-0,739449;1,7
