Date,Open,High,Low,Close,Adj Close,Volume,SARON_close,US_IR,CH_infl,US_infl
2017-06-15,0.97106,0.97678,0.97042,0.97134,0.97134,0.0,"-0,735765","0,86","-0,1","0,090711101"
2017-06-16,0.97522,0.97563,0.9726,0.97527,0.97527,0.0,"-0,73423","0,85","-0,1","0,090711101"
2017-06-19,0.9732,0.97455,0.96963,0.97299,0.97299,0.0,"-0,733287","0,85","-0,1","0,090711101"
2017-06-20,0.97602,0.97632,0.9725,0.97603,0.97603,0.0,"-0,737381","0,88","-0,1","0,090711101"
2017-06-21,0.97473,0.97523,0.9733,0.97465,0.97465,0.0,"-0,736381","0,85","-0,1","0,090711101"
2017-06-22,0.97244,0.97422,0.9712,0.97245,0.97245,0.0,"-0,734885","0,8","-0,1","0,090711101"
2017-06-23,0.9718,0.97203,0.9676,0.97181,0.97181,0.0,"-0,731723","0,76","-0,1","0,090711101"
2017-06-26,0.96917,0.97369,0.96871,0.9693,0.9693,0.0,"-0,739526","0,81","-0,1","0,090711101"
2017-06-27,0.97257,0.97319,0.96151,0.97233,0.97233,0.0,"-0,738147","0,89","-0,1","0,090711101"
2017-06-28,0.9603,0.96383,0.95815,0.9604,0.9604,0.0,"-0,74024","0,89","-0,1","0,090711101"
2017-06-29,0.9596,0.9596,0.9564,0.95927,0.95927,0.0,"-0,734266","0,88","-0,1","0,090711101"
2017-06-30,0.9555,0.95929,0.95549,0.9553,0.9553,0.0,"-0,734155","0,84","-0,1","0,090711101"
2017-07-03,0.95879,0.96407,0.9585,0.9589,0.9589,0.0,"-0,738736","0,96","-0,3","-0,068992264"
2017-07-04,0.96315,0.96592,0.96234,0.96314,0.96314,0.0,"-0,736438","0,96","-0,3","-0,068992264"
2017-07-05,0.9642,0.9685,0.9633,0.964,0.964,0.0,"-0,737983","0,97","-0,3","-0,068992264"
2017-07-06,0.96446,0.96589,0.9626,0.9642,0.9642,0.0,"-0,738968","0,95","-0,3","-0,068992264"
2017-07-07,0.96049,0.96535,0.9601,0.96013,0.96013,0.0,"-0,738541","0,94","-0,3","-0,068992264"
2017-07-10,0.9635,0.96745,0.963,0.9634,0.9634,0.0,"-0,739066","0,95","-0,3","-0,068992264"
2017-07-11,0.9635,0.96745,0.963,0.9634,0.9634,0.0,"-0,740907","0,97","-0,3","-0,068992264"
2017-07-12,0.96317,0.96597,0.9602,0.9631,0.9631,0.0,"-0,739842","0,94","-0,3","-0,068992264"
2017-07-13,0.96495,0.96847,0.96157,0.9649,0.9649,0.0,"-0,737099","0,95","-0,3","-0,068992264"
2017-07-14,0.96694,0.96998,0.96296,0.9668,0.9668,0.0,"-0,740496","0,93","-0,3","-0,068992264"
2017-07-17,0.96332,0.96572,0.95977,0.96329,0.96329,0.0,"-0,74168","0,95","-0,3","-0,068992264"
2017-07-18,0.96329,0.96332,0.95248,0.96297,0.96297,0.0,"-0,738098","0,95","-0,3","-0,068992264"
2017-07-19,0.95507,0.95604,0.9528,0.95507,0.95507,0.0,"-0,739138","0,99","-0,3","-0,068992264"
2017-07-20,0.95472,0.96144,0.9496,0.95482,0.95482,0.0,"-0,741668",1,"-0,3","-0,068992264"
2017-07-21,0.9513,0.95219,0.94682,0.9514,0.9514,0.0,"-0,740802",1,"-0,3","-0,068992264"
2017-07-24,0.94469,0.94748,0.94457,0.9447,0.9447,0.0,"-0,738495",1,"-0,3","-0,068992264"
2017-07-25,0.94744,0.95036,0.9455,0.94715,0.94715,0.0,"-0,738678","0,96","-0,3","-0,068992264"
2017-07-26,0.9527,0.95938,0.9519,0.95272,0.95272,0.0,"-0,736574","1,02","-0,3","-0,068992264"
2017-07-27,0.95134,0.96615,0.94918,0.95137,0.95137,0.0,"-0,739041","1,01","-0,3","-0,068992264"
2017-07-28,0.96375,0.97259,0.9634,0.96369,0.96369,0.0,"-0,73868",1,"-0,3","-0,068992264"
2017-07-31,0.9692,0.97122,0.96375,0.96917,0.96917,0.0,"-0,732636",1,"-0,3","-0,068992264"
2017-08-01,0.96724,0.96816,0.9632,0.9673,0.9673,0.0,"-0,732636",1,"0,0","0,29944523"
2017-08-02,0.96553,0.97064,0.96491,0.96541,0.96541,0.0,"-0,732643","1,02","0,0","0,29944523"
2017-08-03,0.97045,0.9714,0.96721,0.97044,0.97044,0.0,"-0,733011",1,"0,0","0,29944523"
2017-08-04,0.96783,0.97621,0.967,0.96773,0.96773,0.0,"-0,733813",1,"0,0","0,29944523"
2017-08-07,0.97285,0.97459,0.9709,0.97275,0.97275,0.0,"-0,733105","0,99","0,0","0,29944523"
2017-08-08,0.9733,0.97707,0.97109,0.97346,0.97346,0.0,"-0,73604",1,"0,0","0,29944523"
2017-08-09,0.9731,0.9733,0.96139,0.973,0.973,0.0,"-0,73536","1,01","0,0","0,29944523"
2017-08-10,0.96339,0.96744,0.9629,0.96358,0.96358,0.0,"-0,736682","1,02","0,0","0,29944523"
2017-08-11,0.96178,0.96341,0.95849,0.9617,0.9617,0.0,"-0,742088","0,99","0,0","0,29944523"
2017-08-14,0.96284,0.97185,0.9622,0.96271,0.96271,0.0,"-0,739104","0,95","0,0","0,29944523"
2017-08-15,0.97244,0.97544,0.97053,0.97254,0.97254,0.0,"-0,742571","0,97","0,0","0,29944523"
2017-08-16,0.97235,0.97644,0.9719,0.9722,0.9722,0.0,"-0,736284","0,97","0,0","0,29944523"
2017-08-17,0.96494,0.96961,0.9627,0.9652,0.9652,0.0,"-0,736334","0,95","0,0","0,29944523"
2017-08-18,0.96216,0.96561,0.9587,0.96224,0.96224,0.0,"-0,745461","0,97","0,0","0,29944523"
2017-08-21,0.96567,0.96843,0.96026,0.9654,0.9654,0.0,"-0,743661","0,95","0,0","0,29944523"
2017-08-22,0.96261,0.96836,0.9619,0.96225,0.96225,0.0,"-0,735277","0,93","0,0","0,29944523"
2017-08-23,0.9685,0.96962,0.96442,0.96854,0.96854,0.0,"-0,736227","0,98","0,0","0,29944523"
2017-08-24,0.96489,0.96681,0.962,0.96495,0.96495,0.0,"-0,743271","0,98","0,0","0,29944523"
2017-08-25,0.96532,0.9661,0.95734,0.96516,0.96516,0.0,"-0,743024","0,99","0,0","0,29944523"
2017-08-28,0.95544,0.95744,0.9526,0.9552,0.9552,0.0,"-0,746593","0,99","0,0","0,29944523"
2017-08-29,0.95239,0.95349,0.9431,0.95245,0.95245,0.0,"-0,741348","0,96","0,0","0,29944523"
2017-08-30,0.95572,0.96072,0.95396,0.95569,0.95569,0.0,"-0,742505","0,96","0,0","0,29944523"
2017-08-31,0.96368,0.96791,0.9596,0.9637,0.9637,0.0,"-0,732305","0,95","0,0","0,29944523"
2017-09-01,0.95955,0.96359,0.95485,0.9594,0.9594,0.0,"-0,745761","0,96","0,2","0,529490589"
2017-09-04,0.96075,0.96172,0.955,0.96083,0.96083,0.0,"-0,747639","0,96","0,2","0,529490589"
2017-09-05,0.95878,0.96134,0.95443,0.95882,0.95882,0.0,"-0,744213","1,3","0,2","0,529490589"
2017-09-06,0.95368,0.95758,0.9529,0.9534,0.9534,0.0,"-0,744854","1,04","0,2","0,529490589"
2017-09-07,0.95579,0.95676,0.9495,0.95561,0.95561,0.0,"-0,738849","0,98","0,2","0,529490589"
2017-09-08,0.94948,0.95,0.94217,0.94949,0.94949,0.0,"-0,74073","0,96","0,2","0,529490589"
2017-09-11,0.94774,0.95356,0.9476,0.94757,0.94757,0.0,"-0,740165","0,97","0,2","0,529490589"
2017-09-12,0.95625,0.96146,0.95473,0.95622,0.95622,0.0,"-0,742867","0,99","0,2","0,529490589"
2017-09-13,0.95985,0.9648,0.9583,0.9598,0.9598,0.0,"-0,740538","0,99","0,2","0,529490589"
2017-09-14,0.96357,0.96976,0.96173,0.96366,0.96366,0.0,"-0,744203","0,99","0,2","0,529490589"
2017-09-15,0.96133,0.96455,0.9566,0.96142,0.96142,0.0,"-0,738642","0,98","0,2","0,529490589"
2017-09-18,0.9606,0.96314,0.9581,0.96083,0.96083,0.0,"-0,736238","0,96","0,2","0,529490589"
2017-09-19,0.96153,0.96423,0.9594,0.96141,0.96141,0.0,"-0,738793","0,97","0,2","0,529490589"
2017-09-20,0.96253,0.96315,0.9594,0.96252,0.96252,0.0,"-0,753093","0,98","0,2","0,529490589"
2017-09-21,0.97135,0.9747,0.9685,0.97155,0.97155,0.0,"-0,739581","0,99","0,2","0,529490589"
2017-09-22,0.97028,0.97067,0.9668,0.9702,0.9702,0.0,"-0,73587","0,97","0,2","0,529490589"
2017-09-25,0.9708,0.97437,0.96779,0.97069,0.97069,0.0,"-0,738988","0,97","0,2","0,529490589"
2017-09-26,0.96628,0.97244,0.96526,0.9663,0.9663,0.0,"-0,73924","0,96","0,2","0,529490589"
2017-09-27,0.96956,0.97685,0.9693,0.9693,0.9693,0.0,"-0,737479","0,99","0,2","0,529490589"
2017-09-28,0.97179,0.97572,0.97043,0.97185,0.97185,0.0,"-0,736473","0,97","0,2","0,529490589"
2017-09-29,0.9707,0.97459,0.96708,0.97058,0.97058,0.0,"-0,742996","0,96","0,2","0,529490589"
2017-10-02,0.96838,0.97459,0.968,0.9681,0.9681,0.0,"-0,742863","0,95","0,1","-0,06320421"
2017-10-03,0.97445,0.97858,0.9727,0.97438,0.97438,0.0,"-0,73783","1,01","0,1","-0,06320421"
2017-10-04,0.97311,0.97591,0.971,0.97314,0.97314,0.0,"-0,740672",1,"0,1","-0,06320421"
2017-10-05,0.9752,0.97945,0.9741,0.9752,0.9752,0.0,"-0,740559","1,02","0,1","-0,06320421"
2017-10-06,0.97832,0.98335,0.9771,0.9782,0.9782,0.0,"-0,744177","1,03","0,1","-0,06320421"
2017-10-09,0.97784,0.98049,0.9773,0.9779,0.9779,0.0,"-0,738045","1,03","0,1","-0,06320421"
2017-10-10,0.97984,0.97984,0.9734,0.9795,0.9795,0.0,"-0,740922","1,03","0,1","-0,06320421"
2017-10-11,0.97467,0.9766,0.9716,0.97457,0.97457,0.0,"-0,737567","1,04","0,1","-0,06320421"
2017-10-12,0.97303,0.97624,0.971,0.97311,0.97311,0.0,"-0,736572","0,99","0,1","-0,06320421"
2017-10-13,0.97499,0.977,0.97067,0.9748,0.9748,0.0,"-0,738235","0,97","0,1","-0,06320421"
2017-10-16,0.97458,0.97681,0.97307,0.97448,0.97448,0.0,"-0,738431","0,97","0,1","-0,06320421"
2017-10-17,0.97532,0.98081,0.97532,0.9751,0.9751,0.0,"-0,736846","0,99","0,1","-0,06320421"
2017-10-18,0.97779,0.98322,0.9773,0.97789,0.97789,0.0,"-0,736474","0,99","0,1","-0,06320421"
2017-10-19,0.98109,0.98112,0.9735,0.98106,0.98106,0.0,"-0,737387","0,99","0,1","-0,06320421"
2017-10-20,0.97601,0.98467,0.97566,0.97625,0.97625,0.0,"-0,735489","0,99","0,1","-0,06320421"
2017-10-23,0.9856,0.9881,0.983,0.98606,0.98606,0.0,"-0,733173",1,"0,1","-0,06320421"
2017-10-24,0.9843,0.99005,0.9837,0.9845,0.9845,0.0,"-0,732118",1,"0,1","-0,06320421"
2017-10-25,0.99086,0.9939,0.98825,0.9906,0.9906,0.0,"-0,731024","1,01","0,1","-0,06320421"
2017-10-26,0.98868,0.99678,0.9876,0.98878,0.98878,0.0,"-0,734317","0,99","0,1","-0,06320421"
2017-10-27,0.9978,1.00298,0.9975,0.99807,0.99807,0.0,"-0,740635","0,98","0,1","-0,06320421"
2017-10-30,0.99797,0.99957,0.99648,0.99799,0.99799,0.0,"-0,73806","0,97","0,1","-0,06320421"
2017-10-31,0.99501,0.99934,0.9947,0.99472,0.99472,0.0,"-0,737404","0,99","0,1","-0,06320421"
2017-11-01,0.99767,1.00243,0.99759,0.9974,0.9974,0.0,"-0,743376","1,06","-0,1","0,002432469"
2017-11-02,1.00242,1.00242,0.99496,1.00256,1.00256,0.0,"-0,739351","1,02","-0,1","0,002432469"
2017-11-03,0.99925,1.00228,0.99584,0.99926,0.99926,0.0,"-0,73902","1,02","-0,1","0,002432469"
2017-11-06,1.00031,1.00286,0.99822,1.0002,1.0002,0.0,"-0,737685","1,03","-0,1","0,002432469"
2017-11-07,0.9974,1.00187,0.9972,0.9977,0.9977,0.0,"-0,739721","1,05","-0,1","0,002432469"
2017-11-08,0.99808,1.00051,0.99808,0.9982,0.9982,0.0,"-0,746488","1,05","-0,1","0,002432469"
2017-11-09,0.99983,1.00164,0.99444,0.9998,0.9998,0.0,"-0,738652","1,07","-0,1","0,002432469"
2017-11-10,0.99404,0.99676,0.99251,0.99389,0.99389,0.0,"-0,737996","1,06","-0,1","0,002432469"
2017-11-13,0.99649,0.99849,0.9936,0.9964,0.9964,0.0,"-0,736572","1,07","-0,1","0,002432469"
2017-11-14,0.99647,0.997,0.9905,0.99634,0.99634,0.0,"-0,741118","1,06","-0,1","0,002432469"
2017-11-15,0.98966,0.99099,0.98472,0.98952,0.98952,0.0,"-0,739","1,08","-0,1","0,002432469"
2017-11-16,0.98966,0.99099,0.98472,0.98952,0.98952,0.0,"-0,737805","1,08","-0,1","0,002432469"
2017-11-17,0.99352,0.99352,0.98819,0.99352,0.99352,0.0,"-0,736549","1,08","-0,1","0,002432469"
2017-11-20,0.98965,0.99248,0.9878,0.9896,0.9896,0.0,"-0,737282","1,09","-0,1","0,002432469"
2017-11-21,0.99311,0.99453,0.9899,0.9931,0.9931,0.0,"-0,736134","1,15","-0,1","0,002432469"
2017-11-22,0.9906,0.99104,0.9824,0.9906,0.9906,0.0,"-0,737694","1,16","-0,1","0,002432469"
2017-11-23,0.9821,0.98265,0.97949,0.98209,0.98209,0.0,"-0,743001","1,16","-0,1","0,002432469"
2017-11-24,0.98167,0.98259,0.9786,0.98157,0.98157,0.0,"-0,743261","1,14","-0,1","0,002432469"
2017-11-27,0.98029,0.98173,0.9778,0.9803,0.9803,0.0,"-0,739622","1,15","-0,1","0,002432469"
2017-11-28,0.98143,0.9846,0.98022,0.9813,0.9813,0.0,"-0,739676","1,16","-0,1","0,002432469"
2017-11-29,0.98393,0.98688,0.98195,0.9841,0.9841,0.0,"-0,742727","1,17","-0,1","0,002432469"
2017-11-30,0.98463,0.98811,0.98169,0.98445,0.98445,0.0,"-0,736376","1,14","-0,1","0,002432469"
2017-12-01,0.98375,0.9869,0.9745,0.9838,0.9838,0.0,"-0,741986","1,14","0,0","-0,058783228"
2017-12-04,0.98237,0.9857,0.9811,0.98203,0.98203,0.0,"-0,740016","1,16","0,0","-0,058783228"
2017-12-05,0.9846,0.9878,0.9836,0.9846,0.9846,0.0,"-0,735068","1,21","0,0","-0,058783228"
2017-12-06,0.98752,0.99082,0.9855,0.9874,0.9874,0.0,"-0,737928","1,18","0,0","-0,058783228"
2017-12-07,0.98944,0.99381,0.989,0.98922,0.98922,0.0,"-0,739611","1,16","0,0","-0,058783228"
2017-12-08,0.9946,0.99771,0.99257,0.99471,0.99471,0.0,"-0,739035","1,14","0,0","-0,058783228"
2017-12-11,0.99295,0.99295,0.98983,0.99287,0.99287,0.0,"-0,732557","1,18","0,0","-0,058783228"
2017-12-12,0.99152,0.9935,0.9889,0.99139,0.99139,0.0,"-0,732706","1,26","0,0","-0,058783228"
2017-12-13,0.9913,0.99266,0.98835,0.9914,0.9914,0.0,"-0,734338","1,22","0,0","-0,058783228"
2017-12-14,0.9854,0.99027,0.9837,0.98553,0.98553,0.0,"-0,73319","1,21","0,0","-0,058783228"
2017-12-15,0.98892,0.99334,0.9873,0.9887,0.9887,0.0,"-0,737209","1,24","0,0","-0,058783228"
2017-12-18,0.99122,0.9916,0.9841,0.99104,0.99104,0.0,"-0,740651","1,26","0,0","-0,058783228"
2017-12-19,0.98579,0.98783,0.98344,0.98554,0.98554,0.0,"-0,736897","1,25","0,0","-0,058783228"
2017-12-20,0.98552,0.98848,0.98293,0.9854,0.9854,0.0,"-0,741762","1,22","0,0","-0,058783228"
2017-12-21,0.98625,0.99082,0.9853,0.98624,0.98624,0.0,"-0,739025","1,21","0,0","-0,058783228"
2017-12-22,0.98888,0.99109,0.9883,0.98854,0.98854,0.0,"-0,763982","1,15","0,0","-0,058783228"
2017-12-25,0.9892,0.99,0.98788,0.98908,0.98908,0.0,"-0,763982","1,15","0,0","-0,058783228"
2017-12-26,0.9889,0.99119,0.9886,0.9889,0.9889,0.0,"-0,763982","1,24","0,0","-0,058783228"
2017-12-27,0.9896,0.99029,0.98699,0.9897,0.9897,0.0,"-0,750325","1,18","0,0","-0,058783228"
2017-12-28,0.98595,0.98595,0.9772,0.9858,0.9858,0.0,"-0,741234","1,19","0,0","-0,058783228"
2017-12-29,0.97871,0.97884,0.9738,0.9787,0.9787,0.0,"-0,746149","1,28","0,0","-0,058783228"
2018-01-01,0.9736,0.9749,0.9728,0.97373,0.97373,0.0,"-0,746149","1,28","-0,1","0,544774545"
2018-01-02,0.9747,0.97477,0.9699,0.97472,0.97472,0.0,"-0,746149","1,29","-0,1","0,544774545"
2018-01-03,0.9715,0.97969,0.9712,0.97146,0.97146,0.0,"-0,735955","1,29","-0,1","0,544774545"
2018-01-04,0.9771,0.97792,0.9737,0.97714,0.97714,0.0,"-0,734669","1,28","-0,1","0,544774545"
2018-01-05,0.9744,0.97825,0.9738,0.9744,0.9744,0.0,"-0,737815","1,27","-0,1","0,544774545"
2018-01-08,0.97508,0.97834,0.9745,0.97506,0.97506,0.0,"-0,740446","1,3","-0,1","0,544774545"
2018-01-09,0.97749,0.98407,0.9764,0.97737,0.97737,0.0,"-0,740822","1,27","-0,1","0,544774545"
2018-01-10,0.98391,0.98446,0.97545,0.98378,0.98378,0.0,"-0,73799","1,31","-0,1","0,544774545"
2018-01-11,0.97772,0.98141,0.9731,0.97765,0.97765,0.0,"-0,73821","1,32","-0,1","0,544774545"
2018-01-12,0.97572,0.97696,0.96985,0.97567,0.97567,0.0,"-0,738003","1,31","-0,1","0,544774545"
2018-01-15,0.9681,0.96842,0.9602,0.9679,0.9679,0.0,"-0,734879","1,31","-0,1","0,544774545"
2018-01-16,0.9632,0.96644,0.96188,0.96307,0.96307,0.0,"-0,735205","1,33","-0,1","0,544774545"
2018-01-17,0.95916,0.96498,0.95742,0.9591,0.9591,0.0,"-0,739018","1,31","-0,1","0,544774545"
2018-01-18,0.96508,0.96552,0.95783,0.96505,0.96505,0.0,"-0,737662","1,29","-0,1","0,544774545"
2018-01-19,0.95883,0.96213,0.9536,0.95877,0.95877,0.0,"-0,743043","1,28","-0,1","0,544774545"
2018-01-22,0.96162,0.96377,0.9592,0.9614,0.9614,0.0,"-0,739031","1,27","-0,1","0,544774545"
2018-01-23,0.9619,0.96327,0.95677,0.96205,0.96205,0.0,"-0,742548","1,26","-0,1","0,544774545"
2018-01-24,0.9568,0.95748,0.94301,0.95658,0.95658,0.0,"-0,7414","1,25","-0,1","0,544774545"
2018-01-25,0.94621,0.94653,0.92894,0.94632,0.94632,0.0,"-0,743815","1,23","-0,1","0,544774545"
2018-01-26,0.9418,0.94243,0.93305,0.9418,0.9418,0.0,"-0,74319","1,24","-0,1","0,544774545"
2018-01-29,0.93367,0.93857,0.9335,0.93366,0.93366,0.0,"-0,745265","1,28","-0,1","0,544774545"
2018-01-30,0.93734,0.9392,0.93102,0.9372,0.9372,0.0,"-0,738819","1,49","-0,1","0,544774545"
2018-01-31,0.93463,0.93583,0.92939,0.93459,0.93459,0.0,"-0,740278","1,43","-0,1","0,544774545"
2018-02-01,0.93125,0.93409,0.92667,0.931,0.931,0.0,"-0,74202","1,41","0,4","0,453468997"
2018-02-02,0.92599,0.93348,0.92581,0.92598,0.92598,0.0,"-0,735284","1,4","0,4","0,453468997"
2018-02-05,0.93113,0.93753,0.9286,0.93108,0.93108,0.0,"-0,740456","1,4","0,4","0,453468997"
2018-02-06,0.93124,0.93961,0.93062,0.9312,0.9312,0.0,"-0,75233","1,48","0,4","0,453468997"
2018-02-07,0.93604,0.94491,0.93412,0.93606,0.93606,0.0,"-0,738448","1,36","0,4","0,453468997"
2018-02-08,0.94275,0.94682,0.93603,0.9427,0.9427,0.0,"-0,735423","1,32","0,4","0,453468997"
2018-02-09,0.935,0.94079,0.9347,0.93508,0.93508,0.0,"-0,745371","1,31","0,4","0,453468997"
2018-02-12,0.93957,0.93999,0.9364,0.9395,0.9395,0.0,"-0,746157","1,35","0,4","0,453468997"
2018-02-13,0.93871,0.93981,0.93231,0.9385,0.9385,0.0,"-0,735801","1,34","0,4","0,453468997"
2018-02-14,0.93531,0.93738,0.93006,0.93523,0.93523,0.0,"-0,738409","1,32","0,4","0,453468997"
2018-02-15,0.92784,0.92899,0.92242,0.92749,0.92749,0.0,"-0,743208","1,3","0,4","0,453468997"
2018-02-16,0.92176,0.92614,0.9189,0.922,0.922,0.0,"-0,738895","1,35","0,4","0,453468997"
2018-02-19,0.92721,0.93195,0.9262,0.92721,0.92721,0.0,"-0,753155","1,35","0,4","0,453468997"
2018-02-20,0.92941,0.93631,0.9288,0.9294,0.9294,0.0,"-0,742794","1,39","0,4","0,453468997"
2018-02-21,0.93642,0.93861,0.9357,0.9364,0.9364,0.0,"-0,744891","1,4","0,4","0,453468997"
2018-02-22,0.93871,0.94088,0.9329,0.93866,0.93866,0.0,"-0,76718","1,34","0,4","0,453468997"
2018-02-23,0.93317,0.93723,0.9325,0.93306,0.93306,0.0,"-0,743827","1,38","0,4","0,453468997"
2018-02-26,0.93714,0.93893,0.93245,0.93706,0.93706,0.0,"-0,755099","1,39","0,4","0,453468997"
2018-02-27,0.93862,0.94149,0.93584,0.9386,0.9386,0.0,"-0,746941","1,49","0,4","0,453468997"
2018-02-28,0.93973,0.94531,0.9388,0.93936,0.93936,0.0,"-0,759249","1,5","0,4","0,453468997"
2018-03-01,0.94488,0.94881,0.94405,0.9443,0.9443,0.0,"-0,753719","1,5","0,4","0,22611259"
2018-03-02,0.94143,0.94236,0.93395,0.94149,0.94149,0.0,"-0,763102","1,5","0,4","0,22611259"
2018-03-05,0.9369,0.94006,0.9352,0.93713,0.93713,0.0,"-0,749496","1,53","0,4","0,22611259"
2018-03-06,0.93983,0.9416,0.93595,0.9397,0.9397,0.0,"-0,739449","1,56","0,4","0,22611259"
2018-03-07,0.93823,0.94388,0.93568,0.93824,0.93824,0.0,"-0,742532","1,57","0,4","0,22611259"
2018-03-08,0.94357,0.95012,0.94216,0.94342,0.94342,0.0,"-0,739264","1,57","0,4","0,22611259"
2018-03-09,0.95144,0.95336,0.94882,0.95139,0.95139,0.0,"-0,740124","1,57","0,4","0,22611259"
2018-03-12,0.95081,0.95112,0.94744,0.9508,0.9508,0.0,"-0,739256","1,6","0,4","0,22611259"
2018-03-13,0.9473,0.94924,0.94318,0.94719,0.94719,0.0,"-0,740329","1,64","0,4","0,22611259"
2018-03-14,0.94369,0.94785,0.9423,0.94331,0.94331,0.0,"-0,742452","1,71","0,4","0,22611259"
2018-03-15,0.94451,0.95036,0.94339,0.94443,0.94443,0.0,"-0,739601","1,7","0,4","0,22611259"
2018-03-16,0.95145,0.95469,0.94864,0.9513,0.9513,0.0,"-0,739932","1,71","0,4","0,22611259"
2018-03-19,0.95296,0.95508,0.94965,0.9528,0.9528,0.0,"-0,739682","1,7","0,4","0,22611259"
2018-03-20,0.95131,0.95541,0.9501,0.9509,0.9509,0.0,"-0,739104","1,76","0,4","0,22611259"
2018-03-21,0.95602,0.9561,0.952,0.95594,0.95594,0.0,"-0,741787","1,71","0,4","0,22611259"
2018-03-22,0.9485,0.94946,0.94598,0.94857,0.94857,0.0,"-0,739322","1,67","0,4","0,22611259"
2018-03-23,0.94626,0.94935,0.9445,0.94637,0.94637,0.0,"-0,735268","1,69","0,4","0,22611259"
2018-03-26,0.94716,0.9487,0.9433,0.9469,0.9469,0.0,"-0,735744","1,71","0,4","0,22611259"
2018-03-27,0.94508,0.95084,0.9432,0.9448,0.9448,0.0,"-0,734514","1,69","0,4","0,22611259"
2018-03-28,0.94658,0.95601,0.9459,0.9465,0.9465,0.0,"-0,745677","1,65","0,4","0,22611259"
2018-03-29,0.9565,0.95825,0.95486,0.95664,0.95664,0.0,"-0,73834","1,63","0,4","0,22611259"
2018-03-30,0.9561,0.9562,0.9522,0.956,0.956,0.0,"-0,73834","1,63","0,4","0,22611259"
2018-04-02,0.9547,0.95628,0.9525,0.9546,0.9546,0.0,"-0,73834","1,68","0,2","0,397509156"
2018-04-03,0.95518,0.95933,0.9531,0.955,0.955,0.0,"-0,737314","1,7","0,2","0,397509156"
2018-04-04,0.95828,0.95989,0.95551,0.95842,0.95842,0.0,"-0,730435","1,67","0,2","0,397509156"
2018-04-05,0.96009,0.96394,0.9598,0.96011,0.96011,0.0,"-0,741581","1,67","0,2","0,397509156"
2018-04-06,0.962,0.96467,0.95872,0.9619,0.9619,0.0,"-0,738002","1,68","0,2","0,397509156"
2018-04-09,0.95926,0.9609,0.9561,0.95922,0.95922,0.0,"-0,732882","1,67","0,2","0,397509156"
2018-04-10,0.9561,0.95805,0.95342,0.95613,0.95613,0.0,"-0,736171","1,63","0,2","0,397509156"
2018-04-11,0.9561,0.95946,0.9556,0.95634,0.95634,0.0,"-0,7352","1,64","0,2","0,397509156"
2018-04-12,0.9571,0.96438,0.9569,0.9574,0.9574,0.0,"-0,737345","1,65","0,2","0,397509156"
2018-04-13,0.96235,0.96378,0.9598,0.96232,0.96232,0.0,"-0,735738","1,64","0,2","0,397509156"
2018-04-16,0.96304,0.96353,0.9578,0.96307,0.96307,0.0,"-0,7373","1,64","0,2","0,397509156"
2018-04-17,0.95943,0.96713,0.9581,0.95943,0.95943,0.0,"-0,736385","1,68","0,2","0,397509156"
2018-04-18,0.96659,0.9696,0.96516,0.9664,0.9664,0.0,"-0,730292","1,67","0,2","0,397509156"
2018-04-19,0.96857,0.97237,0.9667,0.9685,0.9685,0.0,"-0,735612","1,67","0,2","0,397509156"
2018-04-20,0.97157,0.97573,0.97079,0.97151,0.97151,0.0,"-0,732614","1,65","0,2","0,397509156"
2018-04-23,0.97593,0.97775,0.97472,0.9759,0.9759,0.0,"-0,737749","1,69","0,2","0,397509156"
2018-04-24,0.97799,0.98095,0.9767,0.97815,0.97815,0.0,"-0,739449","1,7","0,2","0,397509156"
2018-04-25,0.9785,0.98472,0.9785,0.9786,0.9786,0.0,"-0,742764","1,65","0,2","0,397509156"
2018-04-26,0.9827,0.98872,0.98166,0.98261,0.98261,0.0,"-0,740471","1,62","0,2","0,397509156"
2018-04-27,0.98908,0.99185,0.9873,0.98903,0.98903,0.0,"-0,736253","1,62","0,2","0,397509156"
2018-04-30,0.98806,0.99195,0.987,0.98811,0.98811,0.0,"-0,729806","1,65","0,2","0,397509156"
2018-05-01,0.9905,0.99684,0.9905,0.9905,0.9905,0.0,"-0,729806","1,68","0,4","0,415891693"
2018-05-02,0.99654,0.99882,0.99366,0.99659,0.99659,0.0,"-0,734369","1,69","0,4","0,415891693"
2018-05-03,0.99927,0.99964,0.9956,0.9993,0.9993,0.0,"-0,733814","1,68","0,4","0,415891693"
2018-05-04,0.99735,1.00214,0.9968,0.99734,0.99734,0.0,"-0,73162","1,67","0,4","0,415891693"
2018-05-07,1.0004,1.0055,0.9981,1.00054,1.00054,0.0,"-0,732825","1,69","0,4","0,415891693"
2018-05-08,1.00202,1.0045,1.00047,1.00185,1.00185,0.0,"-0,736958","1,69","0,4","0,415891693"
2018-05-09,1.00127,1.00423,1.00042,1.00114,1.00114,0.0,"-0,733262","1,68","0,4","0,415891693"
2018-05-10,1.00539,1.0056,0.9995,1.0054,1.0054,0.0,"-0,733262","1,69","0,4","0,415891693"
2018-05-11,1.00303,1.0039,0.99768,1.00303,1.00303,0.0,"-0,7319","1,68","0,4","0,415891693"
2018-05-14,0.99996,1.00034,0.99577,0.99986,0.99986,0.0,"-0,732863","1,7","0,4","0,415891693"
