Date,SMI,SP500,USD_CHF,CH_infl,US_infl,Shadow,BondUS,BondCH
2009-08-10,6007.549805,1007.1,1.0855,0.106,0.224285004,-0.12,0.167,0.35
2009-08-17,5883.700195,979.73,1.0762,-0.01,0.062548069,-0.28,0.177,0.35
2009-08-24,6194.390137,1025.57,1.0618,-0.01,0.062548069,-0.28,0.162,0.22
2009-08-31,6217.120117,1020.62,1.0581,-0.01,0.062548069,-0.28,0.142,0.27
2009-09-08,6194.720215,1025.39,1.0456,-0.01,0.062548069,-0.28,0.134,0.24
2009-09-14,6225.640137,1049.34,1.0323,0.617,0.096310119,-0.41,0.137,0.18
2009-09-21,6306.22998,1064.66,1.0318,0.617,0.096310119,-0.41,0.094,0.14
2009-09-28,6289.27002,1062.98,1.0324,0.617,0.096310119,-0.41,0.099,0.22
2009-10-05,6162.899902,1040.46,1.0312,0.617,0.096310119,-0.41,0.096,0.22
2009-10-12,6377.779785,1076.19,1.0256,0.617,0.096310119,-0.41,0.096,0.2
2009-10-19,6436.370117,1097.91,1.0114,0.201,0.070775337,-0.47,0.068,0.24
2009-10-26,6303.350098,1066.95,1.0188,0.201,0.070775337,-0.47,0.056,0.18
2009-11-02,6291.220215,1042.88,1.0219,0.201,0.070775337,-0.47,0.051,0.22
2009-11-09,6385.140137,1093.08,1.0072,0.201,0.070775337,-0.47,0.053,0.17
2009-11-16,6422.810059,1109.3,1.007,-0.248,-0.176119817,-0.61,0.058,0.17
2009-11-23,6410.240234,1106.24,1.0098,-0.248,-0.176119817,-0.61,0.025,0.14
2009-11-30,6260.950195,1095.63,1.0031,-0.248,-0.176119817,-0.61,0.056,0.15
2009-12-07,6470.609863,1103.25,1.0184,-0.248,-0.176119817,-0.61,0.023,0.17
2009-12-14,6433.089844,1114.11,1.0314,-0.105,0.341747357,-0.15,0.03,0.15
2009-12-21,6504.439941,1114.05,1.0454,-0.105,0.341747357,-0.15,0.051,0.14
2009-12-28,6591.009766,1127.78,1.0354,-0.105,0.341747357,-0.15,0.063,0.15
2010-01-04,6631.439941,1132.99,1.0291,-0.105,0.341747357,-0.15,0.063,0.17
2010-01-11,6592.259766,1146.98,1.0167,-0.105,0.341747357,-0.15,0.033,0.15
2010-01-19,6633.859863,1150.23,1.0326,0.144,0.024920738,-0.45,0.058,0.18
2010-01-25,6451.299805,1096.78,1.04,0.144,0.024920738,-0.45,0.051,0.17
2010-02-01,6496.330078,1089.19,1.0564,0.144,0.024920738,-0.45,0.091,0.15
2010-02-08,6347.140137,1056.74,1.0728,0.144,0.024920738,-0.45,0.099,0.13
2010-02-16,6497.660156,1094.87,1.0658,0.134,0.410628354,-0.54,0.094,0.14
2010-02-22,6687.410156,1108.01,1.0755,0.134,0.410628354,-0.54,0.094,0.13
2010-03-01,6791.47998,1115.71,1.079,0.134,0.410628354,-0.54,0.127,0.16
2010-03-08,6851.200195,1138.5,1.074,0.134,0.410628354,-0.54,0.152,0.15
2010-03-15,6825.100098,1150.51,1.0615,0.861,0.173688491,-0.48,0.152,0.16
2010-03-22,6866.430176,1165.81,1.05757,0.861,0.173688491,-0.48,0.142,0.14
2010-03-29,6850.580078,1173.22,1.0624,0.861,0.173688491,-0.48,0.132,0.15
2010-04-06,6886.209961,1189.44,1.06864,0.861,0.173688491,-0.48,0.172,0.18
2010-04-12,6910.959961,1196.48,1.0594,0.861,0.173688491,-0.48,0.142,0.14
2010-04-19,6803.680176,1197.52,1.0629,-0.104,0.077519735,-0.47,0.152,0.04
2010-04-26,6803.740234,1212.05,1.07111,-0.104,0.077519735,-0.47,0.157,0.15
2010-05-03,6607.709961,1202.26,1.0854,-0.104,0.077519735,-0.47,0.167,0.08
2010-05-10,6481.950195,1159.73,1.1095,-0.104,0.077519735,-0.47,0.152,0.07
2010-05-17,6428.859863,1136.94,1.13169,-0.437,-0.097626708,-0.48,0.157,0.1
2010-05-25,6091.549805,1074.03,1.1572,-0.437,-0.097626708,-0.48,0.167,0.01
2010-06-01,6316.600098,1070.71,1.1555,-0.437,-0.097626708,-0.48,0.152,0.11
2010-06-07,6291.040039,1050.47,1.1627,-0.437,-0.097626708,-0.48,0.117,0.07
2010-06-14,6472.120117,1089.63,1.14276,-0.734,0.021104306,-0.54,0.061,0.13
2010-06-21,6519.569824,1113.2,1.1105,-0.734,0.021104306,-0.54,0.114,0.22
2010-06-28,6311.149902,1074.57,1.0871,-0.734,0.021104306,-0.54,0.142,0.18
2010-07-06,6063.120117,1028.06,1.0597,-0.734,0.021104306,-0.54,0.167,0.13
2010-07-12,6228.310059,1078.75,1.06106,-0.734,0.021104306,-0.54,0.152,0.24
2010-07-19,6156.640137,1071.25,1.055,-0.01,0.138066428,-0.59,0.152,0.21
2010-07-26,6199.459961,1115.01,1.04851,-0.01,0.138066428,-0.59,0.155,0.28
2010-08-02,6321.640137,1125.86,1.0392,-0.01,0.138066428,-0.59,0.147,0.27
2010-08-09,6391.740234,1127.79,1.0379,-0.01,0.138066428,-0.59,0.145,0.27
2010-08-16,6285.660156,1079.38,1.05034,-0.029,0.058173623,-0.7,0.157,0.27
2010-08-23,6209.450195,1067.36,1.03521,-0.029,0.058173623,-0.7,0.157,0.32
2010-08-30,6205.240234,1048.92,1.0286,-0.029,0.058173623,-0.7,0.137,0.1
2010-09-07,6360.200195,1091.84,1.0103,-0.029,0.058173623,-0.7,0.132,0.26
2010-09-13,6471.77002,1121.9,1.01964,0.538,0.124519889,-0.8,0.145,0.31
2010-09-20,6461.97998,1142.71,1.00945,0.538,0.124519889,-0.8,0.157,0.25
2010-09-27,6338.890137,1142.16,0.98457,0.538,0.124519889,-0.8,0.137,0.32
2010-10-04,6248.799805,1137.03,0.976,0.538,0.124519889,-0.8,0.155,0.14
2010-10-11,6386.180176,1165.32,0.96158,0.538,0.124519889,-0.8,0.155,0.24
2010-10-18,6470.259766,1184.71,0.95841,0.239,0.042064642,-1.0,0.142,0.16
2010-10-25,6513.629883,1185.62,0.97749,0.239,0.042064642,-1.0,0.122,0.25
2010-11-01,6504.720215,1184.38,0.9821,0.239,0.042064642,-1.0,0.114,0.09
2010-11-08,6600.359863,1223.25,0.9604,0.239,0.042064642,-1.0,0.124,0.18
2010-11-15,6526.22998,1197.75,0.9791,0.038,0.171844079,-0.96,0.134,0.25
2010-11-22,6532.640137,1197.84,0.99222,0.038,0.171844079,-0.96,0.132,0.3
2010-11-29,6397.5,1187.76,1.0028,0.038,0.171844079,-0.96,0.162,0.36
2010-12-06,6412.220215,1223.12,0.9748,0.038,0.171844079,-0.96,0.129,0.32
2010-12-13,6519.080078,1240.46,0.9818,-0.353,0.476323005,-0.88,0.127,0.35
2010-12-20,6521.25,1247.08,0.9698,-0.353,0.476323005,-0.88,0.106,0.29
2010-12-27,6568.209961,1257.54,0.9634,-0.353,0.476323005,-0.88,0.134,0.26
2011-01-03,6493.879883,1271.87,0.932,-0.353,0.476323005,-0.88,0.124,0.44
2011-01-10,6446.319824,1269.75,0.9666,-0.353,0.476323005,-0.88,0.142,0.35
2011-01-18,6634.930176,1295.02,0.9646,0.373,0.493136503,-1.01,0.152,0.3
2011-01-24,6603.799805,1290.84,0.9582,0.373,0.493136503,-1.01,0.157,0.27
