date,exszus
17/07/1975,2.6219
18/07/1975,2.6399
21/07/1975,2.6441
22/07/1975,2.6497
23/07/1975,2.6774
24/07/1975,2.6717
25/07/1975,2.6610
28/07/1975,2.6838
29/07/1975,2.6925
30/07/1975,2.7027
31/07/1975,2.6969
01/08/1975,2.6983
04/08/1975,2.6860
05/08/1975,2.6660
06/08/1975,2.6788
07/08/1975,2.6947
08/08/1975,2.6882
11/08/1975,2.6882
12/08/1975,2.6896
13/08/1975,2.6824
14/08/1975,2.6582
15/08/1975,2.6688
18/08/1975,2.6638
19/08/1975,2.6610
20/08/1975,2.6731
21/08/1975,2.6717
22/08/1975,2.6774
25/08/1975,2.6846
26/08/1975,2.6795
27/08/1975,2.6767
28/08/1975,2.6817
29/08/1975,2.6846
01/09/1975,
02/09/1975,2.6838
03/09/1975,2.6738
04/09/1975,2.6824
05/09/1975,2.6838
08/09/1975,2.6831
09/09/1975,2.6831
10/09/1975,2.6874
11/09/1975,2.6925
12/09/1975,2.6983
15/09/1975,2.6983
16/09/1975,2.7137
17/09/1975,2.7233
18/09/1975,2.7233
19/09/1975,2.7211
22/09/1975,2.7322
23/09/1975,2.7300
24/09/1975,2.7270
25/09/1975,2.7263
26/09/1975,2.7457
29/09/1975,2.7533
30/09/1975,2.7450
01/10/1975,2.7122
02/10/1975,2.7042
03/10/1975,2.7233
06/10/1975,2.7093
07/10/1975,2.6969
08/10/1975,2.6998
09/10/1975,2.6903
10/10/1975,2.6596
13/10/1975,
14/10/1975,2.6824
15/10/1975,2.6617
16/10/1975,2.6455
17/10/1975,2.6511
20/10/1975,2.6462
21/10/1975,2.6378
22/10/1975,2.6274
23/10/1975,2.6344
24/10/1975,2.6323
27/10/1975,2.6364
28/10/1975,2.6455
29/10/1975,2.6385
30/10/1975,2.6288
31/10/1975,2.6247
03/11/1975,2.6233
04/11/1975,
05/11/1975,2.6434
06/11/1975,2.6323
07/11/1975,2.6344
10/11/1975,2.6357
11/11/1975,
12/11/1975,2.6378
13/11/1975,2.6483
14/11/1975,2.6617
17/11/1975,2.6788
18/11/1975,2.6667
19/11/1975,2.6603
20/11/1975,2.6504
21/11/1975,2.6660
24/11/1975,2.6652
25/11/1975,2.6624
26/11/1975,2.6709
27/11/1975,
28/11/1975,2.6767
01/12/1975,2.6667
02/12/1975,2.6603
03/12/1975,2.6532
04/12/1975,2.6427
05/12/1975,2.6392
08/12/1975,2.6212
09/12/1975,2.6344
10/12/1975,2.6337
11/12/1975,2.6378
12/12/1975,2.6392
15/12/1975,2.6392
16/12/1975,2.6344
17/12/1975,2.6281
18/12/1975,2.6254
19/12/1975,2.6261
22/12/1975,2.6240
23/12/1975,2.6192
24/12/1975,2.6254
25/12/1975,
26/12/1975,2.6254
29/12/1975,2.6226
30/12/1975,2.6226
31/12/1975,2.6212
01/01/1976,
02/01/1976,2.6178
05/01/1976,2.5907
06/01/1976,2.5940
07/01/1976,2.5988
08/01/1976,2.6008
09/01/1976,2.6069
12/01/1976,2.6055
13/01/1976,2.6069
14/01/1976,2.6008
15/01/1976,2.6015
16/01/1976,2.6008
19/01/1976,2.6021
20/01/1976,2.6042
21/01/1976,2.6103
22/01/1976,2.6042
23/01/1976,2.6048
26/01/1976,2.6028
27/01/1976,2.6028
28/01/1976,2.6028
29/01/1976,2.6021
30/01/1976,2.6021
02/02/1976,2.5681
03/02/1976,2.5900
04/02/1976,2.5920
05/02/1976,2.5927
06/02/1976,2.5947
09/02/1976,2.5760
10/02/1976,2.5747
11/02/1976,2.5530
12/02/1976,
13/02/1976,2.5510
16/02/1976,
17/02/1976,2.5720
18/02/1976,2.5641
19/02/1976,2.5569
20/02/1976,2.5641
23/02/1976,2.5595
24/02/1976,2.5562
25/02/1976,2.5615
26/02/1976,2.5641
27/02/1976,2.5687
01/03/1976,2.5907
02/03/1976,2.5867
03/03/1976,2.5813
04/03/1976,2.5920
05/03/1976,2.5893
08/03/1976,2.5773
09/03/1976,2.5793
10/03/1976,2.5760
11/03/1976,2.5893
12/03/1976,2.5867
15/03/1976,2.5813
16/03/1976,2.5813
17/03/1976,2.5419
18/03/1976,2.5329
19/03/1976,2.5355
22/03/1976,2.5407
23/03/1976,2.5648
24/03/1976,2.5569
25/03/1976,2.5478
26/03/1976,2.5497
29/03/1976,2.5510
30/03/1976,2.5381
31/03/1976,2.5387
01/04/1976,2.5265
02/04/1976,2.5413
05/04/1976,2.5400
06/04/1976,2.5361
07/04/1976,2.5445
08/04/1976,2.5284
09/04/1976,2.5361
12/04/1976,2.5387
13/04/1976,2.5316
14/04/1976,2.5214
15/04/1976,2.5259
16/04/1976,2.5355
19/04/1976,2.5272
20/04/1976,2.5233
21/04/1976,2.5316
22/04/1976,2.5284
23/04/1976,2.5284
26/04/1976,2.5259
27/04/1976,2.5291
28/04/1976,2.5227
29/04/1976,2.5138
30/04/1976,2.5157
03/05/1976,2.5025
04/05/1976,2.4987
05/05/1976,2.4913
06/05/1976,2.4679
07/05/1976,2.4777
10/05/1976,2.4832
11/05/1976,2.4808
12/05/1976,2.4963
13/05/1976,2.4931
14/05/1976,2.5006
17/05/1976,2.5221
18/05/1976,2.5189
19/05/1976,2.4969
20/05/1976,2.4826
21/05/1976,2.4944
24/05/1976,2.4722
25/05/1976,2.4740
26/05/1976,2.4673
27/05/1976,2.4655
28/05/1976,2.4606
31/05/1976,
01/06/1976,2.4260
02/06/1976,2.3941
03/06/1976,2.4056
04/06/1976,2.4564
07/06/1976,2.4600
08/06/1976,2.5019
09/06/1976,2.5038
10/06/1976,2.4882
11/06/1976,2.4857
14/06/1976,2.4919
15/06/1976,2.4771
16/06/1976,2.4673
17/06/1976,2.4869
18/06/1976,2.4876
21/06/1976,2.4882
22/06/1976,2.4888
23/06/1976,2.4882
24/06/1976,2.4704
25/06/1976,2.4728
28/06/1976,2.4661
29/06/1976,2.4740
30/06/1976,2.4685
01/07/1976,2.4697
02/07/1976,2.4691
05/07/1976,
06/07/1976,2.4722
07/07/1976,2.4777
08/07/1976,2.4795
09/07/1976,2.4777
12/07/1976,2.4832
13/07/1976,2.4814
14/07/1976,2.4752
15/07/1976,2.4802
16/07/1976,2.4820
19/07/1976,2.4826
20/07/1976,2.4876
21/07/1976,2.4919
22/07/1976,2.5094
23/07/1976,2.5126
26/07/1976,2.5082
27/07/1976,2.5050
28/07/1976,2.4722
29/07/1976,2.4857
30/07/1976,2.4820
02/08/1976,2.4759
03/08/1976,2.4845
04/08/1976,2.4771
05/08/1976,2.4789
06/08/1976,2.4820
09/08/1976,2.4944
10/08/1976,2.5050
11/08/1976,2.4913
12/08/1976,2.4969
13/08/1976,2.4888
16/08/1976,2.4869
17/08/1976,2.4710
18/08/1976,2.4704
19/08/1976,2.4746
20/08/1976,2.4759
23/08/1976,2.4746
24/08/1976,2.4740
25/08/1976,2.4783
26/08/1976,2.4746
27/08/1976,2.4777
30/08/1976,2.4777
31/08/1976,2.4783
01/09/1976,2.4716
02/09/1976,2.4802
03/09/1976,2.4832
06/09/1976,
07/09/1976,2.4820
08/09/1976,2.4832
09/09/1976,2.4777
10/09/1976,2.4802
13/09/1976,2.4795
14/09/1976,2.4789
15/09/1976,2.4697
16/09/1976,2.4752
17/09/1976,2.4740
20/09/1976,2.4771
21/09/1976,2.4740
22/09/1976,2.4716
23/09/1976,2.4740
24/09/1976,2.4716
27/09/1976,2.4673
28/09/1976,2.4661
29/09/1976,2.4582
30/09/1976,2.4450
01/10/1976,2.4516
04/10/1976,2.4606
05/10/1976,2.4564
06/10/1976,2.4474
07/10/1976,2.4498
08/10/1976,2.4510
11/10/1976,
12/10/1976,2.4498
13/10/1976,2.4426
14/10/1976,2.4450
15/10/1976,2.4534
18/10/1976,2.4576
19/10/1976,2.4480
20/10/1976,2.4420
21/10/1976,2.4486
22/10/1976,2.4480
25/10/1976,2.4372
26/10/1976,2.4420
27/10/1976,2.4361
28/10/1976,2.4290
29/10/1976,2.4331
01/11/1976,2.4396
02/11/1976,
03/11/1976,2.4372
04/11/1976,2.4438
05/11/1976,2.4438
08/11/1976,2.4402
09/11/1976,2.4426
10/11/1976,2.4390
11/11/1976,
12/11/1976,2.4420
15/11/1976,2.4426
16/11/1976,2.4432
17/11/1976,2.4480
18/11/1976,2.4450
19/11/1976,2.4468
22/11/1976,2.4278
23/11/1976,2.4343
24/11/1976,2.4462
25/11/1976,
26/11/1976,2.4402
29/11/1976,2.4420
30/11/1976,2.4450
01/12/1976,2.4528
02/12/1976,2.4546
03/12/1976,2.4540
06/12/1976,2.4456
07/12/1976,2.4558
08/12/1976,2.4540
09/12/1976,2.4510
10/12/1976,2.4528
13/12/1976,2.4528
14/12/1976,2.4540
15/12/1976,2.4540
16/12/1976,2.4498
17/12/1976,2.4510
20/12/1976,2.4462
21/12/1976,2.4361
22/12/1976,2.4444
23/12/1976,2.4486
24/12/1976,2.4474
27/12/1976,2.4474
28/12/1976,2.4510
29/12/1976,2.4462
30/12/1976,2.4438
31/12/1976,2.4474
03/01/1977,2.4420
04/01/1977,2.4456
05/01/1977,2.4516
06/01/1977,2.4558
07/01/1977,2.4637
10/01/1977,2.4826
11/01/1977,2.4795
12/01/1977,2.4752
13/01/1977,2.4863
14/01/1977,2.4925
17/01/1977,2.4925
18/01/1977,2.5075
19/01/1977,2.5075
20/01/1977,2.5044
21/01/1977,2.5050
24/01/1977,2.5208
25/01/1977,2.5253
26/01/1977,2.5246
27/01/1977,2.5432
28/01/1977,2.5284
31/01/1977,2.5063
01/02/1977,2.5151
02/02/1977,2.5145
03/02/1977,2.5170
04/02/1977,2.5195
07/02/1977,2.5119
08/02/1977,2.5183
09/02/1977,2.5145
10/02/1977,2.5170
11/02/1977,2.5157
14/02/1977,2.5038
15/02/1977,2.5151
16/02/1977,2.5151
17/02/1977,2.5126
18/02/1977,2.5100
21/02/1977,
22/02/1977,2.5233
23/02/1977,2.5297
24/02/1977,2.5458
25/02/1977,2.5432
28/02/1977,2.5549
01/03/1977,2.5530
02/03/1977,2.5536
03/03/1977,2.5523
04/03/1977,2.5471
07/03/1977,2.5510
08/03/1977,2.5569
09/03/1977,2.5621
10/03/1977,2.5582
11/03/1977,2.5582
14/03/1977,2.5556
15/03/1977,2.5582
16/03/1977,2.5575
17/03/1977,2.5517
18/03/1977,2.5484
21/03/1977,2.5471
22/03/1977,2.5342
23/03/1977,2.5407
24/03/1977,2.5530
25/03/1977,2.5465
28/03/1977,2.5426
29/03/1977,2.5452
30/03/1977,2.5439
31/03/1977,2.5439
01/04/1977,2.5445
04/04/1977,2.5407
05/04/1977,2.5419
06/04/1977,2.5381
07/04/1977,2.5342
08/04/1977,2.5342
11/04/1977,2.5349
12/04/1977,2.5221
13/04/1977,2.5170
14/04/1977,2.5233
15/04/1977,2.5132
18/04/1977,2.5119
19/04/1977,2.5189
20/04/1977,2.5253
21/04/1977,2.5221
22/04/1977,2.5221
25/04/1977,2.5208
26/04/1977,2.5329
27/04/1977,2.5227
28/04/1977,2.5176
29/04/1977,2.5170
02/05/1977,2.5202
03/05/1977,2.5272
04/05/1977,2.5183
05/05/1977,2.5195
06/05/1977,2.5208
09/05/1977,2.5259
10/05/1977,2.5233
11/05/1977,2.5278
12/05/1977,2.5233
13/05/1977,2.5265
16/05/1977,2.5265
17/05/1977,2.5208
18/05/1977,2.5202
19/05/1977,2.5195
20/05/1977,2.5195
23/05/1977,2.5189
24/05/1977,2.5167
25/05/1977,2.5138
26/05/1977,2.5044
27/05/1977,2.5075
30/05/1977,
31/05/1977,2.5047
01/06/1977,2.5000
02/06/1977,2.4931
03/06/1977,2.4882
06/06/1977,2.4851
07/06/1977,2.4944
08/06/1977,2.4928
09/06/1977,2.4900
10/06/1977,2.4922
13/06/1977,2.4919
14/06/1977,2.4913
15/06/1977,2.4907
16/06/1977,2.4883
17/06/1977,2.4891
20/06/1977,2.4963
21/06/1977,2.5019
22/06/1977,2.4959
23/06/1977,2.4931
24/06/1977,2.4935
27/06/1977,2.4863
28/06/1977,2.4839
29/06/1977,2.4634
30/06/1977,2.4667
01/07/1977,2.4612
04/07/1977,
05/07/1977,2.4346
06/07/1977,2.4349
07/07/1977,2.4257
08/07/1977,2.4237
11/07/1977,2.4091
12/07/1977,2.4190
13/07/1977,2.4114
14/07/1977,
15/07/1977,2.4140
18/07/1977,2.4018
19/07/1977,2.4010
20/07/1977,2.3987
21/07/1977,2.4041
22/07/1977,2.3964
25/07/1977,2.3841
26/07/1977,2.3832
27/07/1977,2.3872
28/07/1977,2.4004
29/07/1977,2.4096
01/08/1977,2.4099
02/08/1977,2.4010
03/08/1977,2.4030
04/08/1977,2.4091
05/08/1977,2.3987
08/08/1977,2.4120
09/08/1977,2.4076
10/08/1977,2.4175
11/08/1977,2.4143
12/08/1977,2.4225
15/08/1977,2.4254
16/08/1977,2.4438
17/08/1977,2.4352
18/08/1977,2.4278
19/08/1977,2.4195
22/08/1977,2.4131
23/08/1977,2.4015
24/08/1977,2.3776
25/08/1977,2.3921
26/08/1977,2.3745
29/08/1977,2.4004
30/08/1977,2.3923
31/08/1977,2.3946
01/09/1977,2.3941
02/09/1977,2.3943
05/09/1977,
06/09/1977,2.3946
07/09/1977,2.3827
08/09/1977,2.3815
09/09/1977,2.3869
12/09/1977,2.3889
13/09/1977,2.3889
14/09/1977,2.3906
15/09/1977,2.3861
16/09/1977,2.3835
19/09/1977,2.3804
20/09/1977,2.3677
21/09/1977,2.3666
22/09/1977,2.3613
23/09/1977,2.3590
26/09/1977,2.3513
27/09/1977,2.3657
28/09/1977,2.3518
29/09/1977,2.3419
30/09/1977,2.3474
03/10/1977,2.3364
04/10/1977,2.3359
05/10/1977,2.3355
06/10/1977,2.3213
07/10/1977,2.3132
10/10/1977,
11/10/1977,2.3127
12/10/1977,2.3052
13/10/1977,2.2962
14/10/1977,2.2800
17/10/1977,2.2671
18/10/1977,2.2591
19/10/1977,2.2578
20/10/1977,2.2607
21/10/1977,2.2568
24/10/1977,2.2321
25/10/1977,2.2386
26/10/1977,2.2366
27/10/1977,2.2427
28/10/1977,2.2394
31/10/1977,2.2329
01/11/1977,2.2148
02/11/1977,2.2242
03/11/1977,2.2146
04/11/1977,2.2217
07/11/1977,2.2242
08/11/1977,
09/11/1977,2.2232
10/11/1977,2.2114
11/11/1977,
14/11/1977,2.2043
15/11/1977,2.2060
16/11/1977,2.1968
17/11/1977,2.2095
18/11/1977,2.2012
21/11/1977,2.1988
22/11/1977,2.1935
23/11/1977,2.1894
24/11/1977,
25/11/1977,2.1598
28/11/1977,2.1455
29/11/1977,2.1568
30/11/1977,2.1612
01/12/1977,2.1441
02/12/1977,2.1386
05/12/1977,2.1249
06/12/1977,2.1263
07/12/1977,2.1213
08/12/1977,2.1272
09/12/1977,2.1390
12/12/1977,2.1236
13/12/1977,2.1061
14/12/1977,2.0781
15/12/1977,2.0695
16/12/1977,2.0597
19/12/1977,2.0251
20/12/1977,2.0292
21/12/1977,2.0149
22/12/1977,2.0450
23/12/1977,2.0513
26/12/1977,
27/12/1977,2.0576
28/12/1977,2.0342
29/12/1977,2.0121
30/12/1977,1.9932
02/01/1978,
03/01/1978,1.9260
04/01/1978,1.9275
05/01/1978,2.0429
06/01/1978,2.0000
09/01/1978,2.0202
10/01/1978,2.0109
11/01/1978,1.9790
12/01/1978,1.9920
13/01/1978,1.9782
16/01/1978,1.9685
17/01/1978,1.9940
18/01/1978,2.0141
19/01/1978,2.0025
20/01/1978,2.0040
23/01/1978,1.9841
24/01/1978,1.9708
25/01/1978,1.9581
26/01/1978,1.9771
27/01/1978,1.9881
30/01/1978,1.9869
31/01/1978,1.9881
01/02/1978,1.9861
02/02/1978,1.9786
03/02/1978,1.9677
06/02/1978,1.9639
07/02/1978,1.9600
08/02/1978,1.9650
09/02/1978,1.9583
10/02/1978,1.9482
13/02/1978,
14/02/1978,1.9201
15/02/1978,1.9201
16/02/1978,1.8997
17/02/1978,1.8832
20/02/1978,
21/02/1978,1.8382
22/02/1978,1.8265
23/02/1978,1.7960
24/02/1978,1.8519
27/02/1978,1.8868
28/02/1978,1.8205
01/03/1978,1.8365
02/03/1978,1.8365
03/03/1978,1.8587
06/03/1978,1.8779
07/03/1978,1.8790
08/03/1978,1.8918
09/03/1978,1.9701
10/03/1978,1.9569
13/03/1978,1.9486
14/03/1978,1.9436
15/03/1978,1.9357
16/03/1978,1.8797
17/03/1978,1.9001
20/03/1978,1.9205
21/03/1978,1.9354
22/03/1978,1.9153
23/03/1978,1.9102
24/03/1978,1.9011
27/03/1978,1.8847
28/03/1978,1.8904
29/03/1978,1.8825
30/03/1978,1.8797
31/03/1978,1.8315
03/04/1978,1.8501
04/04/1978,1.8815
05/04/1978,1.8709
06/04/1978,1.8653
07/04/1978,1.8692
10/04/1978,1.8560
11/04/1978,1.8587
12/04/1978,1.8657
13/04/1978,1.8779
14/04/1978,1.8868
17/04/1978,1.9011
18/04/1978,1.9109
19/04/1978,1.9298
20/04/1978,1.9794
21/04/1978,1.9505
24/04/1978,1.9569
25/04/1978,1.9581
26/04/1978,1.9627
27/04/1978,1.9286
28/04/1978,1.9444
01/05/1978,1.9455
02/05/1978,1.9662
03/05/1978,1.9627
04/05/1978,1.9459
05/05/1978,1.9501
08/05/1978,1.9755
09/05/1978,1.9751
10/05/1978,1.9646
11/05/1978,1.9745
12/05/1978,1.9912
15/05/1978,1.9910
16/05/1978,1.9960
17/05/1978,1.9910
18/05/1978,1.9716
19/05/1978,1.9802
22/05/1978,1.9751
23/05/1978,1.9736
24/05/1978,1.9697
25/05/1978,1.9569
26/05/1978,1.9489
29/05/1978,1.9384
30/05/1978,
31/05/1978,1.8904
01/06/1978,1.8921
02/06/1978,1.8839
05/06/1978,1.9380
06/06/1978,1.9131
07/06/1978,1.9095
08/06/1978,1.8965
09/06/1978,1.8947
12/06/1978,1.8893
13/06/1978,1.8965
14/06/1978,1.8886
15/06/1978,1.9044
16/06/1978,1.8930
19/06/1978,1.8925
20/06/1978,1.8751
21/06/1978,1.8643
22/06/1978,1.8822
23/06/1978,1.8646
26/06/1978,1.8646
27/06/1978,1.8685
28/06/1978,1.8598
29/06/1978,1.8560
30/06/1978,1.8512
03/07/1978,1.8305
04/07/1978,
05/07/1978,1.8172
06/07/1978,1.8345
07/07/1978,1.8205
10/07/1978,1.8085
11/07/1978,1.8141
12/07/1978,1.8202
13/07/1978,1.8149
14/07/1978,1.8152
17/07/1978,1.8355
18/07/1978,1.8292
19/07/1978,1.8141
20/07/1978,1.8034
21/07/1978,1.7931
24/07/1978,1.7790
25/07/1978,1.7778
26/07/1978,1.7854
27/07/1978,1.7921
28/07/1978,1.7590
31/07/1978,1.7361
01/08/1978,1.7331
02/08/1978,1.7123
03/08/1978,1.7079
04/08/1978,1.7271
07/08/1978,1.7071
08/08/1978,1.6920
09/08/1978,1.6861
10/08/1978,1.6798
11/08/1978,1.6480
14/08/1978,1.5873
15/08/1978,1.6077
16/08/1978,1.5936
17/08/1978,1.6529
18/08/1978,1.6447
21/08/1978,1.6681
22/08/1978,1.6653
23/08/1978,1.6681
24/08/1978,1.6585
25/08/1978,1.6811
28/08/1978,1.6915
29/08/1978,1.6447
30/08/1978,1.6474
31/08/1978,1.6407
01/09/1978,1.6050
04/09/1978,
05/09/1978,1.6170
06/09/1978,1.6160
07/09/1978,1.6175
08/09/1978,1.6330
11/09/1978,1.6215
12/09/1978,1.6195
13/09/1978,1.5960
14/09/1978,1.5970
15/09/1978,1.5940
18/09/1978,1.5800
19/09/1978,1.5710
20/09/1978,1.5390
21/09/1978,1.5160
22/09/1978,1.5230
25/09/1978,1.4920
26/09/1978,1.4900
27/09/1978,1.4970
28/09/1978,1.5200
29/09/1978,1.5500
02/10/1978,1.5920
03/10/1978,1.5740
04/10/1978,1.5910
05/10/1978,1.5890
06/10/1978,1.5910
09/10/1978,
10/10/1978,1.5720
11/10/1978,1.5445
12/10/1978,1.5440
13/10/1978,1.5265
16/10/1978,1.5200
17/10/1978,1.5125
18/10/1978,1.5095
19/10/1978,1.5300
20/10/1978,1.5150
23/10/1978,1.5245
24/10/1978,1.5300
25/10/1978,1.5160
26/10/1978,1.5090
27/10/1978,1.5040
30/10/1978,1.4710
31/10/1978,1.5000
01/11/1978,1.5900
02/11/1978,1.6025
03/11/1978,1.6210
06/11/1978,1.6500
07/11/1978,
08/11/1978,1.6160
09/11/1978,1.6275
10/11/1978,1.6230
13/11/1978,1.6280
14/11/1978,1.6320
15/11/1978,1.6415
16/11/1978,1.6890
17/11/1978,1.7240
20/11/1978,1.7410
21/11/1978,1.7230
22/11/1978,1.7240
23/11/1978,
24/11/1978,1.7375
27/11/1978,1.7360
28/11/1978,1.7360
29/11/1978,1.7220
30/11/1978,1.7350
01/12/1978,1.7355
04/12/1978,1.7115
05/12/1978,1.7085
06/12/1978,1.7080
07/12/1978,1.7065
08/12/1978,1.7020
11/12/1978,1.6930
12/12/1978,1.6970
13/12/1978,1.7055
14/12/1978,1.6890
15/12/1978,1.6850
18/12/1978,1.6585
19/12/1978,1.6430
20/12/1978,1.6440
21/12/1978,1.6540
22/12/1978,1.6600
25/12/1978,
26/12/1978,1.6475
27/12/1978,1.6195
28/12/1978,1.6250
29/12/1978,1.6200
01/01/1979,
02/01/1979,1.6230
03/01/1979,1.6450
04/01/1979,1.6490
05/01/1979,1.6470
08/01/1979,1.6440
09/01/1979,1.6655
10/01/1979,1.6615
11/01/1979,1.6770
12/01/1979,1.6860
15/01/1979,1.7010
16/01/1979,1.6820
17/01/1979,1.6690
18/01/1979,1.6650
19/01/1979,1.6735
22/01/1979,1.6740
23/01/1979,1.6800
24/01/1979,1.6750
25/01/1979,1.6890
26/01/1979,1.6875
29/01/1979,1.6860
30/01/1979,1.6900
31/01/1979,1.7000
01/02/1979,1.7100
02/02/1979,1.7090
05/02/1979,1.6910
06/02/1979,1.6855
07/02/1979,1.6595
08/02/1979,1.6580
09/02/1979,1.6630
12/02/1979,
13/02/1979,1.6685
14/02/1979,1.6762
15/02/1979,1.6670
16/02/1979,1.6745
19/02/1979,
20/02/1979,1.6725
21/02/1979,1.6745
22/02/1979,1.6720
23/02/1979,1.6675
26/02/1979,1.6632
27/02/1979,1.6678
28/02/1979,1.6740
01/03/1979,1.6760
02/03/1979,1.6770
05/03/1979,1.6795
06/03/1979,1.6774
07/03/1979,1.6685
08/03/1979,1.6690
09/03/1979,1.6700
12/03/1979,1.6736
13/03/1979,1.6835
14/03/1979,1.6790
15/03/1979,1.6815
16/03/1979,1.6818
19/03/1979,1.6825
20/03/1979,1.6850
21/03/1979,1.6895
22/03/1979,1.6876
23/03/1979,1.6910
26/03/1979,1.6818
27/03/1979,1.6880
28/03/1979,1.6850
29/03/1979,1.6900
30/03/1979,1.6950
02/04/1979,1.7045
03/04/1979,1.7064
04/04/1979,1.7055
05/04/1979,1.7095
06/04/1979,1.7142
09/04/1979,1.7262
10/04/1979,1.7205
11/04/1979,1.7153
12/04/1979,1.7278
13/04/1979,1.7295
16/04/1979,1.7300
17/04/1979,1.7260
18/04/1979,1.7145
19/04/1979,1.7140
20/04/1979,1.7238
23/04/1979,1.7210
24/04/1979,1.7180
25/04/1979,1.7140
26/04/1979,1.7125
27/04/1979,1.7160
30/04/1979,1.7215
01/05/1979,1.7177
02/05/1979,1.7250
03/05/1979,1.7220
04/05/1979,1.7190
07/05/1979,1.7135
08/05/1979,1.7140
09/05/1979,1.7135
10/05/1979,1.7187
11/05/1979,1.7213
14/05/1979,1.7195
15/05/1979,1.7285
16/05/1979,1.7274
17/05/1979,1.7335
18/05/1979,1.7395
21/05/1979,1.7405
22/05/1979,1.7380
23/05/1979,1.7360
24/05/1979,1.7335
25/05/1979,1.7363
28/05/1979,1.7380
29/05/1979,1.7410
30/05/1979,
31/05/1979,1.7250
01/06/1979,1.7340
04/06/1979,1.7286
05/06/1979,1.7358
06/06/1979,1.7363
07/06/1979,1.7292
08/06/1979,1.7302
11/06/1979,1.7330
12/06/1979,1.7325
13/06/1979,1.7302
14/06/1979,1.7274
15/06/1979,1.7003
18/06/1979,1.7100
19/06/1979,1.6835
20/06/1979,1.6780
21/06/1979,1.6600
22/06/1979,1.6540
25/06/1979,1.6440
26/06/1979,1.6625
27/06/1979,1.6580
28/06/1979,1.6565
29/06/1979,1.6540
02/07/1979,1.6560
03/07/1979,1.6575
04/07/1979,
05/07/1979,1.6525
06/07/1979,1.6635
09/07/1979,1.6653
10/07/1979,1.6620
11/07/1979,1.6565
12/07/1979,1.6560
13/07/1979,1.6550
16/07/1979,1.6470
17/07/1979,1.6350
18/07/1979,1.6305
19/07/1979,1.6365
20/07/1979,1.6420
23/07/1979,1.6324
24/07/1979,1.6335
25/07/1979,1.6400
26/07/1979,1.6448
27/07/1979,1.6435
30/07/1979,1.6580
31/07/1979,1.6590
01/08/1979,1.6572
02/08/1979,1.6580
03/08/1979,1.6598
06/08/1979,1.6560
07/08/1979,1.6590
08/08/1979,1.6580
09/08/1979,1.6515
10/08/1979,1.6467
13/08/1979,1.6525
14/08/1979,1.6577
15/08/1979,1.6570
16/08/1979,1.6550
17/08/1979,1.6595
20/08/1979,1.6606
21/08/1979,1.6595
22/08/1979,1.6593
23/08/1979,1.6568
24/08/1979,1.6552
27/08/1979,1.6602
28/08/1979,1.6594
29/08/1979,1.6626
30/08/1979,1.6541
31/08/1979,1.6562
03/09/1979,
04/09/1979,1.6555
05/09/1979,1.6533
06/09/1979,1.6393
07/09/1979,1.6280
10/09/1979,1.6275
11/09/1979,1.6355
12/09/1979,1.6280
13/09/1979,1.6355
14/09/1979,1.6335
17/09/1979,1.6320
18/09/1979,1.6280
19/09/1979,1.6215
20/09/1979,1.5825
21/09/1979,1.5715
24/09/1979,1.5794
25/09/1979,1.5748
26/09/1979,1.5780
27/09/1979,1.5570
28/09/1979,1.5540
01/10/1979,1.5480
02/10/1979,1.5640
03/10/1979,1.5820
04/10/1979,1.5840
05/10/1979,1.5800
08/10/1979,
09/10/1979,1.6230
10/10/1979,1.6110
11/10/1979,1.6195
12/10/1979,1.6220
15/10/1979,1.6300
16/10/1979,1.6375
17/10/1979,1.6530
18/10/1979,1.6405
19/10/1979,1.6445
22/10/1979,1.6650
23/10/1979,1.6730
24/10/1979,1.6590
25/10/1979,1.6565
26/10/1979,1.6695
29/10/1979,1.6820
30/10/1979,1.6745
31/10/1979,1.6605
01/11/1979,1.6495
02/11/1979,1.6410
05/11/1979,1.6465
06/11/1979,
07/11/1979,1.6340
08/11/1979,1.6455
09/11/1979,1.6530
12/11/1979,
13/11/1979,1.6590
14/11/1979,1.6450
15/11/1979,1.6580
16/11/1979,1.6480
19/11/1979,1.6395
20/11/1979,1.6440
21/11/1979,1.6410
22/11/1979,
23/11/1979,1.6525
26/11/1979,1.6525
27/11/1979,1.6505
28/11/1979,1.6365
29/11/1979,1.6220
30/11/1979,1.5980
03/12/1979,1.5645
04/12/1979,1.5895
05/12/1979,1.6095
06/12/1979,1.6045
07/12/1979,1.6165
10/12/1979,1.6135
11/12/1979,1.5980
12/12/1979,1.6000
13/12/1979,1.5980
14/12/1979,1.6100
17/12/1979,1.6075
18/12/1979,1.6075
19/12/1979,1.5990
20/12/1979,1.6055
21/12/1979,1.6065
24/12/1979,1.5980
25/12/1979,
26/12/1979,1.5845
27/12/1979,1.5780
28/12/1979,1.5950
31/12/1979,1.5950
01/01/1980,
02/01/1980,1.5775
03/01/1980,1.5720
04/01/1980,1.5755
07/01/1980,1.5700
08/01/1980,1.5770
09/01/1980,1.5740
10/01/1980,1.5790
11/01/1980,1.5830
14/01/1980,1.5830
15/01/1980,1.5950
16/01/1980,1.5850
17/01/1980,1.5930
18/01/1980,1.5930
21/01/1980,1.6045
22/01/1980,1.6090
23/01/1980,1.6060
24/01/1980,1.6085
25/01/1980,1.6160
