Date,SMI,SP500,USD_CHF
2011-02-24,6515.970215,1306.1,0.9319
2011-02-25,6537.200195,1319.88,0.92482
2011-02-28,6610.439941,1327.22,0.928
2011-03-01,6619.359863,1306.33,0.92882
2011-03-02,6592.069824,1308.44,0.9283
2011-03-03,6599.209961,1330.97,0.9234
2011-03-04,6530.540039,1321.15,0.9319
2011-03-07,6495.52002,1310.13,0.9261
2011-03-08,6511.209961,1321.82,0.92641
2011-03-09,6446.600098,1320.02,0.935
2011-03-10,6404.620117,1295.11,0.92981
2011-03-11,6353.759766,1304.28,0.9316
2011-03-14,6274.470215,1296.39,0.92832
2011-03-15,6101.009766,1281.87,0.92473
2011-03-16,6021.549805,1256.88,0.9179
2011-03-17,6073.419922,1273.72,0.90386
2011-03-18,6098.049805,1279.2,0.89931
2011-03-21,6223.910156,1298.38,0.90359
2011-03-22,6227.029785,1293.77,0.905
2011-03-23,6256.060059,1297.54,0.904
2011-03-24,6319.22998,1309.66,0.9079
2011-03-25,6352.279785,1313.8,0.90828
2011-03-28,6359.02002,1310.19,0.9219
2011-03-29,6355.060059,1319.44,0.91668
2011-03-30,6398.419922,1328.26,0.9206
2011-03-31,6357.549805,1325.83,0.9186
2011-04-01,6439.910156,1332.41,0.9194
2011-04-04,6414.600098,1332.87,0.92539
2011-04-05,6430.299805,1332.63,0.9229
2011-04-06,6443.060059,1335.54,0.92559
2011-04-07,6465.569824,1333.51,0.9178
2011-04-08,6457.930176,1328.17,0.9161
2011-04-11,6440.109863,1324.46,0.9088
2011-04-12,6351.600098,1314.16,0.9065
2011-04-13,6364.299805,1314.41,0.89679
2011-04-14,6357.029785,1314.52,0.8959
2011-04-15,6400.259766,1319.68,0.8959
2011-04-18,6244.950195,1305.14,0.8926
2011-04-19,6326.649902,1312.62,0.89594
2011-04-20,6444.810059,1330.36,0.8991
2011-04-21,6457.160156,1337.38,0.8886
2011-04-26,6476.589844,1347.24,0.8809
2011-04-27,6472.419922,1355.66,0.87018
2011-04-28,6516.209961,1360.48,0.87502
2011-04-29,6539.700195,1363.61,0.8729
2011-05-02,6544.669922,1361.22,0.86529
2011-05-03,6510.609863,1356.62,0.8647
2011-05-04,6470.350098,1347.32,0.861
2011-05-05,6450.029785,1335.1,0.86102
2011-05-06,6526.509766,1340.2,0.8699
2011-05-09,6476.890137,1346.29,0.87831
2011-05-10,6526.160156,1357.16,0.8712
2011-05-11,6562.819824,1342.08,0.88014
2011-05-12,6562.589844,1348.65,0.886
2011-05-13,6563.259766,1337.77,0.8842
2011-05-16,6564.149902,1329.47,0.8931
2011-05-17,6496.560059,1328.98,0.8844
2011-05-18,6535.240234,1340.68,0.87888
2011-05-19,6557.950195,1343.6,0.88093
2011-05-20,6530.609863,1333.27,0.88119
2011-05-23,6437.819824,1317.37,0.8781
2011-05-24,6454.290039,1316.28,0.8841
2011-05-25,6464.549805,1320.47,0.8799
2011-05-26,6469.160156,1325.69,0.8723
2011-05-27,6489.319824,1331.1,0.86543
2011-05-31,6554.709961,1345.2,0.8507
2011-06-01,6496.470215,1314.55,0.85292
2011-06-03,6407.390137,1300.16,0.8429
2011-06-06,6370.060059,1286.17,0.8341
2011-06-07,6330.649902,1284.94,0.835
2011-06-08,6256.859863,1279.56,0.83663
2011-06-09,6271.009766,1289.0,0.8356
2011-06-10,6197.25,1270.98,0.8411
2011-06-14,6255.680176,1287.87,0.8368
2011-06-15,6198.169922,1265.42,0.8445
2011-06-16,6157.669922,1267.64,0.8524
2011-06-17,6145.160156,1271.5,0.8484
2011-06-20,6113.700195,1278.36,0.849
2011-06-21,6171.009766,1295.52,0.8449
2011-06-22,6113.439941,1287.14,0.8421
2011-06-23,5991.089844,1283.5,0.84087
2011-06-24,5998.02002,1268.45,0.8377
2011-06-27,5990.819824,1280.1,0.83458
2011-06-28,6002.399902,1296.67,0.834
2011-06-29,6101.549805,1307.41,0.8326
2011-06-30,6187.069824,1320.64,0.8331
2011-07-01,6237.810059,1339.67,0.84115
2011-07-05,6243.009766,1337.88,0.84717
2011-07-06,6179.350098,1339.22,0.8406
2011-07-07,6211.109863,1353.22,0.8393
2011-07-08,6152.689941,1343.8,0.8447
2011-07-11,6053.0,1319.49,0.8368
2011-07-12,6014.839844,1313.64,0.8357
2011-07-13,6025.22998,1317.72,0.8314
2011-07-14,5980.970215,1308.87,0.81095
2011-07-15,5938.060059,1316.14,0.8152
2011-07-18,5826.259766,1305.44,0.81078
2011-07-19,5896.549805,1326.73,0.8174
2011-07-20,5966.540039,1325.84,0.82409
2011-07-21,6042.060059,1343.8,0.8229
2011-07-22,6031.930176,1345.02,0.81735
2011-07-25,6017.490234,1337.43,0.8135
2011-07-26,5990.180176,1331.94,0.80667
2011-07-27,5904.470215,1304.89,0.80152
2011-07-28,5871.410156,1300.67,0.80136
2011-07-29,5783.350098,1292.28,0.80125
2011-08-02,5546.939941,1254.05,0.7848
2011-08-03,5483.149902,1260.34,0.7651
2011-08-04,5285.25,1200.07,0.77054
2011-08-05,5172.060059,1199.38,0.7659
2011-08-08,4967.990234,1119.46,0.76137
2011-08-09,4997.919922,1172.53,0.7539
2011-08-10,4791.959961,1120.76,0.7228
2011-08-11,5032.75,1172.64,0.7262
2011-08-12,5252.810059,1178.81,0.7618
2011-08-15,5324.72998,1204.49,0.7827
2011-08-16,5373.299805,1192.76,0.7842
2011-08-17,5421.209961,1193.89,0.7956
2011-08-18,5196.0,1140.65,0.78945
2011-08-19,5093.75,1123.53,0.7941
2011-08-22,5144.02002,1123.82,0.7876
2011-08-23,5230.580078,1162.35,0.7895
2011-08-24,5328.490234,1177.6,0.7929
2011-08-25,5298.180176,1159.27,0.79525
2011-08-26,5323.120117,1176.8,0.794
2011-08-29,5446.470215,1210.08,0.80795
2011-08-30,5449.160156,1212.92,0.81666
2011-08-31,5528.52002,1218.89,0.8191
2011-09-01,5531.540039,1204.42,0.8067
2011-09-02,5359.669922,1173.97,0.795
2011-09-06,5367.240234,1165.24,0.7855
2011-09-07,5501.259766,1198.62,0.8615
2011-09-08,5528.910156,1185.9,0.8586
2011-09-09,5430.77002,1154.23,0.87431
2011-09-12,5303.140137,1162.27,0.8868
2011-09-13,5359.140137,1172.87,0.88156
2011-09-14,5417.890137,1188.68,0.8799
2011-09-15,5433.47998,1209.11,0.87607
2011-09-16,5452.879883,1216.01,0.87076
2011-09-19,5360.560059,1204.09,0.88
2011-09-20,5471.399902,1202.09,0.886
2011-09-21,5475.339844,1166.76,0.8874
2011-09-22,5288.47998,1129.56,0.89938
2011-09-23,5298.830078,1136.43,0.9075
2011-09-26,5401.009766,1162.95,0.9035
2011-09-27,5564.620117,1175.38,0.902
2011-09-28,5551.649902,1151.06,0.89647
2011-09-29,5608.600098,1160.4,0.9012
2011-09-30,5531.740234,1131.42,0.89763
2011-10-03,5495.689941,1099.23,0.9094
2011-10-04,5444.549805,1123.95,0.9201
2011-10-05,5504.990234,1144.03,0.919
2011-10-06,5640.069824,1164.97,0.9237
2011-10-07,5652.22998,1155.46,0.9198
2011-10-10,5718.560059,1194.89,0.9263
2011-10-11,5732.189941,1195.54,0.9042
2011-10-12,5781.129883,1207.25,0.90844
2011-10-13,5713.169922,1203.66,0.89473
2011-10-14,5761.120117,1224.58,0.8996
2011-10-17,5723.410156,1200.86,0.8916
2011-10-18,5682.509766,1225.38,0.8981
2011-10-19,5699.97998,1209.88,0.8994
2011-10-20,5657.660156,1215.39,0.90289
2011-10-21,5753.52002,1238.25,0.8938
2011-10-24,5788.629883,1254.19,0.8837
2011-10-25,5708.790039,1229.05,0.8805
2011-10-26,5700.5,1242.0,0.8784
2011-10-27,5823.0,1284.59,0.8816
2011-10-28,5852.660156,1285.09,0.8604
2011-10-31,5731.27002,1253.3,0.8623
2011-11-01,5588.569824,1218.28,0.8772
2011-11-02,5611.049805,1237.9,0.8893
2011-11-03,5668.049805,1261.15,0.8863
2011-11-04,5659.830078,1253.23,0.87784
2011-11-07,5645.959961,1261.12,0.8911
2011-11-08,5682.649902,1275.92,0.9012
2011-11-09,5607.850098,1229.1,0.89473
2011-11-10,5565.779785,1239.69,0.9107
2011-11-11,5649.029785,1263.85,0.90577
2011-11-14,5661.709961,1251.78,0.8992
2011-11-15,5664.910156,1257.81,0.9084
2011-11-16,5685.799805,1236.91,0.9177
2011-11-17,5644.620117,1216.13,0.9215
2011-11-18,5614.609863,1215.65,0.9219
2011-11-21,5477.259766,1192.98,0.91615
2011-11-22,5447.660156,1188.04,0.9176
2011-11-23,5386.140137,1161.79,0.91329
2011-11-25,5395.609863,1158.67,0.9205
2011-11-28,5522.660156,1192.55,0.9277
2011-11-29,5531.240234,1195.19,0.9227
2011-11-30,5652.310059,1246.96,0.92119
2011-12-01,5681.569824,1244.58,0.91371
2011-12-02,5718.850098,1244.28,0.91553
2011-12-05,5739.859863,1257.08,0.92013
2011-12-06,5767.930176,1258.47,0.9216
2011-12-07,5766.240234,1261.01,0.9251
2011-12-08,5737.819824,1234.35,0.92417
2011-12-09,5793.569824,1255.19,0.9256
2011-12-12,5747.089844,1236.47,0.92552
2011-12-13,5759.720215,1225.73,0.9386
2011-12-14,5719.089844,1211.82,0.94619
2011-12-15,5784.140137,1215.75,0.9538
2011-12-16,5733.5,1219.66,0.9397
2011-12-19,5767.97998,1205.35,0.9363
2011-12-20,5804.310059,1241.3,0.9367
2011-12-21,5804.77002,1243.72,0.9313
2011-12-22,5837.060059,1254.0,0.9363
2011-12-23,5893.890137,1265.33,0.9354
2011-12-27,5886.910156,1265.43,0.9366
2011-12-28,5895.25,1249.64,0.9342
2011-12-29,5896.600098,1263.02,0.9434
2011-12-30,5936.22998,1257.6,0.94019
2012-01-03,6050.930176,1277.06,0.9394
2012-01-04,6058.080078,1277.3,0.9319
2012-01-05,6026.569824,1281.06,0.9421
2012-01-06,6013.830078,1277.81,0.9521
2012-01-09,5987.540039,1280.7,0.9585
2012-01-10,6050.779785,1292.08,0.9479
2012-01-11,6008.040039,1292.48,0.95068
2012-01-12,6018.069824,1295.5,0.9532
2012-01-13,5996.339844,1289.09,0.9438
2012-01-17,6056.169922,1293.67,0.9554
2012-01-18,6116.22998,1308.04,0.949
2012-01-19,6194.450195,1314.5,0.9388
2012-01-20,6122.669922,1315.38,0.9322
2012-01-23,6127.669922,1316.0,0.93695
2012-01-24,6135.100098,1314.65,0.92746
2012-01-25,6073.359863,1326.05,0.9275
2012-01-26,6100.430176,1318.43,0.9217
2012-01-27,6033.52002,1316.33,0.9217
2012-01-30,5970.740234,1313.01,0.9131
2012-01-31,5970.490234,1312.41,0.9131
2012-02-01,6069.910156,1324.09,0.9204
2012-02-02,6064.410156,1325.54,0.9144
2012-02-03,6153.310059,1344.9,0.9173
2012-02-06,6147.029785,1344.33,0.9191
2012-02-07,6157.589844,1347.05,0.9194
2012-02-08,6155.859863,1349.96,0.91223
2012-02-09,6169.629883,1351.95,0.9133
2012-02-10,6130.660156,1342.64,0.9121
2012-02-13,6177.439941,1351.77,0.9138
2012-02-14,6163.819824,1350.5,0.91857
2012-02-15,6198.339844,1343.23,0.9195
2012-02-16,6217.279785,1358.04,0.9243
2012-02-17,6237.689941,1361.23,0.9191
2012-02-21,6237.819824,1362.21,0.9136
2012-02-22,6192.419922,1357.66,0.9116
2012-02-23,6200.970215,1363.46,0.9106
2012-02-24,6184.129883,1365.74,0.9008
2012-02-27,6143.919922,1367.59,0.8942
2012-02-28,6125.089844,1372.18,0.8985
2012-02-29,6109.930176,1365.68,0.8941
2012-03-01,6128.279785,1374.09,0.90447
2012-03-02,6149.370117,1369.63,0.90549
2012-03-05,6153.910156,1364.33,0.9147
2012-03-06,6047.529785,1343.36,0.91174
2012-03-07,6102.540039,1352.63,0.91848
2012-03-08,6153.930176,1365.91,0.91698
2012-03-09,6188.509766,1370.87,0.9081
2012-03-12,6189.859863,1371.09,0.9188
2012-03-13,6260.02002,1395.95,0.9152
2012-03-14,6300.430176,1394.28,0.9234
2012-03-15,6332.220215,1402.6,0.9314
2012-03-16,6341.330078,1404.17,0.9232
2012-03-19,6326.560059,1409.75,0.9155
2012-03-20,6296.160156,1405.52,0.9117
2012-03-21,6290.0,1402.89,0.9109
2012-03-22,6249.560059,1392.78,0.9122
2012-03-23,6240.330078,1397.11,0.9128
2012-03-26,6283.259766,1416.51,0.9072
2012-03-27,6269.379883,1412.52,0.9029
2012-03-28,6250.430176,1405.54,0.9045
2012-03-29,6176.259766,1403.28,0.9044
2012-03-30,6235.509766,1408.47,0.9054
2012-04-02,6299.379883,1419.04,0.9012
2012-04-03,6258.660156,1413.38,0.9028
2012-04-04,6166.790039,1398.96,0.91086
2012-04-05,6163.490234,1398.08,0.9155
2012-04-10,6061.430176,1358.59,0.917
2012-04-11,6059.819824,1368.71,0.9188
2012-04-12,6125.390137,1387.57,0.9171
2012-04-13,6072.120117,1370.26,0.9111
2012-04-16,6124.910156,1369.57,0.9216
2012-04-17,6200.27002,1390.78,0.9156
2012-04-18,6173.350098,1385.14,0.9147
2012-04-19,6203.779785,1376.92,0.9161
2012-04-20,6237.790039,1378.53,0.9145
2012-04-23,6114.830078,1366.94,0.90968
2012-04-24,6124.839844,1371.97,0.9136
2012-04-25,6150.569824,1390.69,0.9105
2012-04-26,6122.410156,1399.98,0.90804
2012-04-27,6116.359863,1403.36,0.9109
2012-04-30,6096.339844,1397.91,0.9071
2012-05-02,6108.77002,1402.31,0.90747
2012-05-03,6097.680176,1391.57,0.9138
2012-05-04,6056.790039,1369.1,0.9133
2012-05-07,6040.180176,1369.58,0.92621
2012-05-08,5977.799805,1363.72,0.91977
2012-05-09,5936.129883,1354.58,0.9243
2012-05-10,5926.600098,1357.99,0.9284
2012-05-11,5954.879883,1353.39,0.9286
2012-05-14,5875.660156,1338.35,0.9311
2012-05-15,5865.160156,1330.66,0.9361
2012-05-16,5872.72998,1324.8,0.943
2012-05-18,5797.759766,1295.22,0.9457
2012-05-21,5814.589844,1315.99,0.9404
2012-05-22,5910.200195,1316.63,0.9373
2012-05-23,5817.910156,1318.86,0.9485
2012-05-24,5852.439941,1320.68,0.95628
2012-05-25,5865.189941,1317.82,0.9586
2012-05-29,5914.72998,1332.42,0.9597
2012-05-30,5902.819824,1313.32,0.9626
2012-05-31,5849.899902,1310.33,0.97067
2012-06-01,5777.470215,1278.04,0.9716
2012-06-04,5713.339844,1278.18,0.96856
2012-06-05,5714.569824,1285.5,0.95939
2012-06-06,5822.629883,1315.13,0.9637
2012-06-07,5869.209961,1314.99,0.9551
2012-06-08,5869.319824,1325.66,0.9556
2012-06-11,5871.350098,1308.93,0.9497
2012-06-12,5919.879883,1324.18,0.9625
2012-06-13,5944.689941,1314.88,0.9606
2012-06-14,5908.509766,1329.1,0.9551
2012-06-15,5911.819824,1342.84,0.95097
2012-06-18,5938.759766,1344.78,0.94541
2012-06-19,6034.129883,1357.98,0.9532
2012-06-20,6017.910156,1355.69,0.947
2012-06-21,6012.189941,1325.51,0.94714
2012-06-22,5989.330078,1335.02,0.9571
2012-06-25,5944.47998,1313.72,0.9578
2012-06-26,5957.720215,1319.99,0.96042
2012-06-27,5996.529785,1331.85,0.9617
2012-06-28,5986.850098,1329.04,0.96296
2012-06-29,6066.859863,1362.16,0.96517
2012-07-02,6109.410156,1365.51,0.9496
2012-07-03,6194.080078,1374.02,0.95474
2012-07-05,6202.319824,1367.58,0.9595
2012-07-06,6183.669922,1354.68,0.9694
2012-07-09,6160.779785,1352.46,0.9788
2012-07-10,6191.200195,1341.47,0.97488
2012-07-11,6174.75,1341.45,0.9798
2012-07-12,6147.569824,1334.76,0.9806
2012-07-13,6181.810059,1356.78,0.9848
2012-07-16,6195.609863,1353.64,0.9804
2012-07-17,6202.339844,1363.67,0.9789
2012-07-18,6265.5,1372.78,0.9769
2012-07-19,6323.640137,1376.51,0.97814
2012-07-20,6284.810059,1362.66,0.9781
2012-07-23,6180.439941,1350.52,0.9903
2012-07-24,6174.890137,1338.31,0.9904
2012-07-25,6180.77002,1337.89,0.9956
2012-07-26,6277.740234,1360.02,0.9891
2012-07-27,6362.819824,1385.97,0.978
2012-07-30,6402.379883,1385.3,0.9761
2012-07-31,6399.27002,1379.32,0.9796
2012-08-02,6407.299805,1365.0,0.9812
2012-08-03,6461.540039,1390.99,0.9862
2012-08-06,6463.009766,1394.23,0.9668
2012-08-07,6457.850098,1401.35,0.9694
2012-08-08,6458.0,1402.22,0.9698
2012-08-09,6505.290039,1402.8,0.9708
2012-08-10,6483.439941,1405.87,0.97689
2012-08-13,6466.180176,1404.11,0.97816
2012-08-14,6505.97998,1403.93,0.9742
2012-08-15,6511.870117,1405.53,0.97457
2012-08-16,6518.430176,1415.51,0.9772
2012-08-17,6529.339844,1418.16,0.9719
2012-08-20,6506.25,1418.13,0.9739
2012-08-21,6518.319824,1413.17,0.9722
2012-08-22,6475.470215,1413.49,0.9625
2012-08-23,6453.910156,1402.08,0.9581
2012-08-24,6475.939941,1411.13,0.95607
2012-08-27,6491.279785,1410.44,0.96037
2012-08-28,6421.419922,1409.3,0.9606
2012-08-29,6421.959961,1410.49,0.9553
2012-08-30,6378.290039,1399.48,0.9583
2012-08-31,6388.009766,1406.58,0.9598
2012-09-04,6362.819824,1404.94,0.9539
2012-09-05,6425.200195,1403.44,0.9581
2012-09-06,6527.870117,1432.12,0.9554
2012-09-07,6537.319824,1437.92,0.9537
2012-09-10,6507.870117,1429.08,0.9454
2012-09-11,6503.299805,1433.56,0.9463
2012-09-12,6489.799805,1436.56,0.939
2012-09-13,6513.220215,1459.99,0.9371
2012-09-14,6559.160156,1465.77,0.93477
2012-09-17,6552.319824,1461.19,0.92634
2012-09-18,6537.100098,1459.32,0.9272
2012-09-19,6570.720215,1461.05,0.9281
2012-09-20,6556.490234,1460.26,0.9263
2012-09-21,6605.819824,1460.15,0.93234
2012-09-24,6597.220215,1456.89,0.9331
2012-09-25,6613.450195,1441.59,0.93464
2012-09-26,6540.410156,1433.32,0.93766
2012-09-27,6545.910156,1447.15,0.939
2012-09-28,6495.879883,1440.67,0.93722
2012-10-01,6610.910156,1444.49,0.9435
2012-10-02,6613.540039,1445.75,0.93835
2012-10-03,6604.439941,1450.99,0.9369
2012-10-04,6631.350098,1461.4,0.93693
2012-10-05,6674.819824,1460.93,0.93086
2012-10-08,6655.77002,1455.88,0.93099
2012-10-09,6649.100098,1441.48,0.9327
2012-10-10,6629.040039,1432.56,0.94153
2012-10-11,6654.02002,1432.84,0.94014
2012-10-12,6655.200195,1428.59,0.93497
2012-10-15,6704.209961,1440.13,0.9347
2012-10-16,6774.02002,1454.92,0.9318
2012-10-17,6786.399902,1460.91,0.92271
2012-10-18,6781.720215,1457.34,0.9223
2012-10-19,6756.140137,1433.19,0.92459
2012-10-22,6746.709961,1433.82,0.92794
2012-10-23,6626.790039,1413.11,0.92617
2012-10-24,6627.410156,1408.75,0.9329
2012-10-25,6606.569824,1412.97,0.9328
2012-10-26,6600.839844,1411.94,0.935
2012-10-31,6595.129883,1412.16,0.93226
2012-11-01,6660.25,1427.59,0.93133
2012-11-02,6701.370117,1414.2,0.93158
2012-11-05,6706.27002,1417.26,0.9409
2012-11-06,6745.740234,1428.39,0.943
2012-11-07,6697.629883,1394.53,0.9431
2012-11-08,6713.620117,1377.51,0.9455
2012-11-09,6715.200195,1379.85,0.94612
2012-11-12,6696.669922,1380.03,0.9477
2012-11-13,6722.759766,1374.53,0.9483
2012-11-14,6676.959961,1355.49,0.947
2012-11-15,6574.560059,1353.33,0.9455
2012-11-16,6508.660156,1359.88,0.94218
2012-11-19,6638.890137,1386.89,0.9444
2012-11-20,6618.990234,1387.81,0.94265
2012-11-21,6643.700195,1391.03,0.9401
2012-11-23,6715.089844,1409.15,0.9353
2012-11-26,6681.879883,1406.29,0.92838
2012-11-27,6711.709961,1398.94,0.9269
2012-11-28,6756.47998,1409.93,0.93061
2012-11-29,6828.52002,1415.95,0.9291
2012-11-30,6820.600098,1416.18,0.9278
2012-12-03,6838.700195,1409.46,0.9272
2012-12-04,6853.149902,1407.05,0.9272
2012-12-05,6852.040039,1409.28,0.9264
2012-12-06,6912.02002,1413.94,0.9264
2012-12-07,6925.25,1418.07,0.93265
2012-12-10,6943.899902,1418.55,0.93587
2012-12-11,6973.689941,1427.84,0.9335
2012-12-12,6959.390137,1428.48,0.93143
2012-12-13,6919.540039,1419.45,0.9266
2012-12-14,6902.509766,1413.58,0.92364
2012-12-17,6897.100098,1430.36,0.9181
2012-12-18,6912.089844,1446.79,0.91779
2012-12-19,6946.069824,1435.81,0.9129
2012-12-20,6912.790039,1443.69,0.91358
2012-12-21,6889.540039,1430.15,0.9119
2012-12-27,6862.549805,1418.1,0.9131
2012-12-28,6822.439941,1402.43,0.9124
2013-01-03,7020.459961,1459.37,0.91778
2013-01-04,7058.919922,1466.47,0.928
2013-01-07,7049.299805,1461.89,0.92453
2013-01-08,7074.52002,1457.15,0.9209
2013-01-09,7151.600098,1461.02,0.9238
2013-01-10,7143.72998,1472.12,0.92585
2013-01-11,7188.220215,1472.05,0.91405
2013-01-14,7202.52002,1470.68,0.9139
2013-01-15,7272.310059,1472.34,0.9223
2013-01-16,7304.850098,1472.63,0.9317
2013-01-17,7429.890137,1480.94,0.9308
2013-01-18,7368.799805,1485.98,0.93315
2013-01-22,7291.850098,1492.56,0.93433
2013-01-23,7391.950195,1494.81,0.92922
2013-01-24,7457.740234,1494.82,0.9296
2013-01-25,7458.660156,1502.96,0.92945
2013-01-28,7483.950195,1500.18,0.92687
2013-01-29,7458.029785,1507.84,0.9261
2013-01-30,7387.899902,1501.96,0.9222
2013-01-31,7390.859863,1498.11,0.911
2013-02-01,7420.350098,1513.17,0.9094
2013-02-04,7362.720215,1495.71,0.9082
2013-02-05,7404.629883,1511.29,0.90879
2013-02-06,7433.470215,1512.12,0.90782
2013-02-07,7337.049805,1509.39,0.9099
2013-02-08,7395.970215,1517.93,0.91839
2013-02-11,7407.600098,1517.01,0.9172
2013-02-12,7427.060059,1519.43,0.92057
2013-02-13,7482.220215,1520.33,0.9166
2013-02-14,7482.200195,1521.38,0.9174
2013-02-15,7500.569824,1519.79,0.92213
2013-02-19,7579.5,1530.94,0.92323
2013-02-20,7626.009766,1511.95,0.922
2013-02-21,7505.709961,1502.42,0.9279
2013-02-22,7554.379883,1515.6,0.93067
2013-02-25,7594.350098,1487.85,0.9304
2013-02-26,7449.97998,1496.94,0.93141
2013-02-27,7484.990234,1515.99,0.9316
2013-02-28,7593.669922,1514.68,0.92851
2013-03-01,7601.990234,1518.2,0.9371
2013-03-04,7590.52002,1525.2,0.94202
2013-03-05,7718.459961,1539.79,0.9403
2013-03-06,7698.720215,1541.46,0.94119
2013-03-07,7708.959961,1544.26,0.9485
2013-03-08,7744.839844,1551.18,0.9422
2013-03-11,7758.649902,1556.22,0.9523
2013-03-12,7802.930176,1552.48,0.94823
2013-03-13,7780.879883,1554.52,0.9472
2013-03-14,7842.850098,1563.23,0.95258
2013-03-15,7864.390137,1560.7,0.94691
2013-03-18,7830.370117,1552.1,0.9454
2013-03-19,7789.600098,1548.34,0.9472
2013-03-20,7847.700195,1558.71,0.94763
2013-03-21,7762.299805,1545.8,0.9446
2013-03-22,7744.330078,1556.89,0.9462
2013-03-25,7758.220215,1551.69,0.9385
2013-03-26,7800.049805,1563.77,0.94831
2013-03-27,7780.169922,1562.85,0.9481
2013-03-28,7813.669922,1569.19,0.9539
2013-04-02,7899.299805,1570.25,0.9463
2013-04-03,7875.100098,1553.69,0.94863
2013-04-04,7762.649902,1559.98,0.9448
2013-04-05,7641.109863,1553.28,0.94055
2013-04-08,7691.839844,1563.07,0.9339
2013-04-09,7653.950195,1568.61,0.9343
2013-04-10,7771.370117,1587.73,0.9323
2013-04-11,7815.279785,1593.37,0.93332
2013-04-12,7760.600098,1588.85,0.9301
2013-04-15,7754.72998,1552.36,0.92835
2013-04-16,7717.600098,1574.57,0.93
2013-04-17,7533.810059,1552.01,0.9222
2013-04-18,7578.970215,1541.61,0.9325
2013-04-19,7618.759766,1555.25,0.9323
2013-04-22,7609.100098,1562.5,0.93334
2013-04-23,7802.47998,1578.78,0.93436
2013-04-24,7859.629883,1578.79,0.9456
2013-04-25,7901.240234,1585.16,0.94741
2013-04-26,7856.319824,1582.24,0.94513
2013-04-29,7901.72998,1593.61,0.94203
2013-04-30,7906.209961,1597.57,0.9371
2013-05-02,7902.209961,1597.59,0.9268
2013-05-03,7937.609863,1614.42,0.9347
2013-05-06,7927.339844,1617.5,0.93517
2013-05-07,7977.540039,1625.96,0.9385
2013-05-08,8093.02002,1632.69,0.9408
2013-05-10,8177.850098,1633.7,0.94939
2013-05-13,8147.680176,1633.77,0.9587
2013-05-14,8187.75,1650.34,0.9562
2013-05-15,8313.080078,1658.78,0.96524
2013-05-16,8256.150391,1650.47,0.9653
2013-05-17,8280.25,1667.47,0.9646
2013-05-21,8318.419922,1669.16,0.9667
2013-05-22,8407.610352,1655.35,0.9691
2013-05-23,8168.52002,1650.51,0.9803
2013-05-24,8168.779785,1649.6,0.97
2013-05-28,8221.219727,1660.06,0.9628
2013-05-29,8028.640137,1648.36,0.9769
2013-05-30,8021.569824,1654.41,0.9612
2013-05-31,7947.009766,1630.74,0.9537
2013-06-03,7780.97998,1640.42,0.957
2013-06-04,7875.680176,1631.38,0.9475
2013-06-05,7747.839844,1608.9,0.9483
2013-06-06,7622.740234,1622.56,0.9418
2013-06-07,7784.839844,1643.38,0.92948
2013-06-10,7790.549805,1642.81,0.93711
2013-06-11,7673.009766,1626.13,0.9337
2013-06-12,7656.830078,1612.52,0.9243
2013-06-13,7627.529785,1636.36,0.9206
2013-06-14,7635.959961,1626.73,0.92236
2013-06-17,7729.709961,1639.04,0.9217
2013-06-18,7699.740234,1651.81,0.9223
2013-06-19,7731.819824,1628.93,0.9203
2013-06-20,7496.049805,1588.19,0.92869
2013-06-21,7421.060059,1592.43,0.9261
2013-06-24,7249.470215,1573.09,0.9364
2013-06-25,7397.390137,1588.03,0.93245
2013-06-26,7553.890137,1603.26,0.9386
2013-06-27,7671.700195,1613.2,0.94215
2013-06-28,7683.040039,1606.28,0.94489
2013-07-01,7741.069824,1614.96,0.9451
2013-07-02,7732.620117,1614.08,0.94497
2013-07-03,7675.290039,1615.41,0.9506
2013-07-05,7781.97998,1631.89,0.9565
2013-07-08,7863.47998,1640.46,0.9653
2013-07-09,7944.189941,1652.32,0.96372
2013-07-10,7971.620117,1652.62,0.97306
2013-07-11,7986.399902,1675.02,0.94229
2013-07-12,7983.180176,1680.19,0.9473
2013-07-15,7999.149902,1682.5,0.9466
2013-07-16,7932.790039,1676.26,0.9483
2013-07-17,7928.149902,1680.91,0.9402
2013-07-18,7929.009766,1689.37,0.9414
2013-07-19,7928.120117,1692.09,0.94436
2013-07-22,7927.450195,1695.53,0.9394
2013-07-23,7896.259766,1692.39,0.93596
2013-07-24,7923.069824,1685.94,0.9348
2013-07-25,7865.379883,1690.25,0.93801
2013-07-26,7796.839844,1691.65,0.92986
2013-07-29,7814.109863,1685.33,0.92802
2013-07-30,7810.169922,1685.96,0.93089
2013-07-31,7820.430176,1685.73,0.92962
2013-08-02,7963.930176,1709.67,0.93643
2013-08-05,7979.399902,1707.14,0.9292
2013-08-06,7996.790039,1697.37,0.92749
2013-08-07,7976.279785,1690.91,0.925
2013-08-08,7955.290039,1697.48,0.9214
2013-08-09,7977.339844,1691.42,0.92002
2013-08-12,8000.600098,1689.47,0.922
2013-08-13,8036.439941,1694.16,0.92637
2013-08-14,8078.259766,1685.39,0.93264
2013-08-15,7982.430176,1661.32,0.93383
2013-08-16,7961.310059,1655.83,0.92532
2013-08-19,7939.419922,1646.06,0.9271
2013-08-20,7935.890137,1652.35,0.9242
2013-08-21,7887.140137,1642.8,0.91684
